"feature","id","pval","qval"
"gene","MSTRG.2259",0.55821397507297,0.690390256692255
"gene","MSTRG.9077",0.558256436817026,0.690390256692255
"gene","MSTRG.6102",0.558469201246314,0.690564789637567
"gene","MSTRG.4122",0.55870439338427,0.690767006826261
"gene","MSTRG.12037",0.559009441923348,0.691055529641071
"gene","MSTRG.11442",0.559665434852284,0.691759165832064
"gene","MSTRG.11374",0.559722146627603,0.691759165832064
"gene","MSTRG.1545",0.56015120037869,0.69220068858487
"gene","MSTRG.4987",0.560399566117418,0.692418843549334
"gene","MSTRG.5869",0.560783733739825,0.692804715270013
"gene","MSTRG.4546",0.56099691525828,0.692979275126835
"gene","MSTRG.5864",0.561161760164242,0.693094089427712
"gene","MSTRG.2293",0.561635475644221,0.69359031324754
"gene","MSTRG.1640",0.561774750980198,0.693621218151299
"gene","MSTRG.2773",0.561804405739143,0.693621218151299
"gene","MSTRG.3391",0.562420637684733,0.694223765516344
"gene","MSTRG.9818",0.562436473929735,0.694223765516344
"gene","MSTRG.7769",0.56254490980275,0.694268714697031
"gene","MSTRG.12008",0.562900936498003,0.694619179191084
"gene","MSTRG.6617",0.56303615777786,0.694697115189885
"gene","MSTRG.14167",0.563277203683731,0.694905585297052
"gene","MSTRG.4211",0.563626302790148,0.695236529961783
"gene","MSTRG.13727",0.563689701056151,0.695236529961783
"gene","MSTRG.12898",0.564267573201239,0.695860228432896
"gene","MSTRG.5322",0.564568972350928,0.696142861788558
"gene","MSTRG.1917",0.564845168391894,0.696394350082857
"gene","MSTRG.2184",0.565669603008766,0.697321607801088
"gene","MSTRG.11693",0.566328712887507,0.697979175880934
"gene","MSTRG.114",0.566347833375588,0.697979175880934
"gene","MSTRG.9368",0.566882082773631,0.698548290673374
"gene","MSTRG.5524",0.567415919295699,0.699074693954881
"gene","MSTRG.6631",0.567454302924995,0.699074693954881
"gene","MSTRG.235",0.568010350291073,0.699670301150773
"gene","MSTRG.8144",0.568780748195548,0.700529757583376
"gene","MSTRG.2375",0.568986676160022,0.70065717219335
"gene","MSTRG.10102",0.569029564429641,0.70065717219335
"gene","MSTRG.3754",0.569211611027313,0.700791817407828
"gene","MSTRG.6758",0.569631316897341,0.701128275562396
"gene","MSTRG.11138",0.569651426897972,0.701128275562396
"gene","MSTRG.12676",0.569703089468906,0.701128275562396
"gene","MSTRG.163",0.569972808341901,0.701288547194398
"gene","MSTRG.11004",0.569978814031961,0.701288547194398
"gene","MSTRG.4059",0.5701047620912,0.701353995221946
"gene","MSTRG.1022",0.570181442281177,0.701358823987565
"gene","MSTRG.12397",0.570559433540847,0.701695108852442
"gene","MSTRG.6776",0.570636347114812,0.701695108852442
"gene","MSTRG.3106",0.570713212627242,0.701695108852442
"gene","MSTRG.6555",0.570745990509543,0.701695108852442
"gene","MSTRG.483",0.5708685327782,0.701756268296588
"gene","MSTRG.660",0.571407674153333,0.702269240045598
"gene","MSTRG.5445",0.571449704450493,0.702269240045598
"gene","MSTRG.10031",0.571504376364908,0.702269240045598
"gene","MSTRG.3442",0.572273277484586,0.703124444933904
"gene","MSTRG.8670",0.572439403372835,0.703238925514735
"gene","MSTRG.14202",0.572614589417639,0.703364505859587
"gene","MSTRG.13649",0.572761234121813,0.703365442849934
"gene","MSTRG.7004",0.572761278669293,0.703365442849934
"gene","MSTRG.26",0.572866490480693,0.703405039897323
"gene","MSTRG.9486",0.573156228602355,0.703671172150625
"gene","MSTRG.4542",0.573808608706664,0.704327070615293
"gene","MSTRG.5695",0.573836598818725,0.704327070615293
"gene","MSTRG.12240",0.573994135584984,0.704331383805494
"gene","MSTRG.1006",0.574039911266108,0.704331383805494
"gene","MSTRG.6018",0.5741451323255,0.704331383805494
"gene","MSTRG.6371",0.57418316889792,0.704331383805494
"gene","MSTRG.3479",0.574268225228354,0.704331383805494
"gene","MSTRG.7643",0.57427849343477,0.704331383805494
"gene","MSTRG.1423",0.574382334453285,0.704369126590722
"gene","MSTRG.5689",0.574675071345246,0.704638474658887
"gene","MSTRG.2488",0.574774542278312,0.7046708110852
"gene","MSTRG.3109",0.574927675355336,0.704768920450844
"gene","MSTRG.8972",0.575059616590236,0.704792831616666
"gene","MSTRG.6676",0.575093403889699,0.704792831616666
"gene","MSTRG.11169",0.575419206325221,0.705098743335402
"gene","MSTRG.11468",0.575489306282463,0.705098743335402
"gene","MSTRG.2610",0.575667264295432,0.705227148024904
"gene","MSTRG.6034",0.575850872700242,0.705269118516975
"gene","MSTRG.9492",0.57588852786572,0.705269118516975
"gene","MSTRG.10672",0.57599172457865,0.705269118516975
"gene","MSTRG.2475",0.576103160311236,0.705269118516975
"gene","MSTRG.3150",0.5761335357317,0.705269118516975
"gene","MSTRG.4486",0.576167578351726,0.705269118516975
"gene","MSTRG.6049",0.576213649112001,0.705269118516975
"gene","MSTRG.3826",0.576370907292549,0.705269256134515
"gene","MSTRG.2222",0.576450324477908,0.705269256134515
"gene","MSTRG.992",0.576510893069519,0.705269256134515
"gene","MSTRG.8266",0.576536775668574,0.705269256134515
"gene","MSTRG.4115",0.576579565103331,0.705269256134515
"gene","MSTRG.1802",0.576790317285661,0.705437535985001
"gene","MSTRG.3346",0.576935744032974,0.70551514154222
"gene","MSTRG.11152",0.577180951287286,0.70551514154222
"gene","MSTRG.4459",0.57720588277587,0.70551514154222
"gene","MSTRG.9433",0.577232653856263,0.70551514154222
"gene","MSTRG.9047",0.577239772017004,0.70551514154222
"gene","MSTRG.3400",0.577292887602182,0.70551514154222
"gene","MSTRG.8755",0.577493337113731,0.705617600309013
"gene","MSTRG.12526",0.577523118925115,0.705617600309013
"gene","MSTRG.1583",0.578356208713533,0.706545919655108
"gene","MSTRG.14119",0.578495209247485,0.706626180581064
"gene","MSTRG.3937",0.578587482401195,0.706649351367986
"gene","MSTRG.12652",0.578774920052117,0.706697619958948
"gene","MSTRG.3271",0.578790925901654,0.706697619958948
"gene","MSTRG.617",0.578846930207039,0.706697619958948
"gene","MSTRG.10556",0.579094122433826,0.706848434965261
"gene","MSTRG.7401",0.579138759589479,0.706848434965261
"gene","MSTRG.1310",0.579190434418112,0.706848434965261
"gene","MSTRG.8546",0.58043747544299,0.708151500934607
"gene","MSTRG.13623",0.580438368099059,0.708151500934607
"gene","MSTRG.8835",0.58047854360843,0.708151500934607
"gene","MSTRG.340",0.581327456004415,0.709039946029347
"gene","MSTRG.6182",0.581353914254767,0.709039946029347
"gene","MSTRG.2703",0.582102168146568,0.709810211232758
"gene","MSTRG.11361",0.582132731328443,0.709810211232758
"gene","MSTRG.2917",0.582511318629445,0.710182004753744
"gene","MSTRG.9526",0.582924278357678,0.710532225693519
"gene","MSTRG.3786",0.582948511168333,0.710532225693519
"gene","MSTRG.4988",0.583019699713251,0.710532225693519
"gene","MSTRG.1262",0.583811120893853,0.711317371623544
"gene","MSTRG.5053",0.583811519116751,0.711317371623544
"gene","MSTRG.12722",0.583961492471878,0.711410184181588
"gene","MSTRG.2595",0.584373375437816,0.711762714466121
"gene","MSTRG.5022",0.584398535788314,0.711762714466121
"gene","MSTRG.3379",0.584504782671299,0.711802186072678
"gene","MSTRG.4476",0.584672474948727,0.711916465644275
"gene","MSTRG.5088",0.585220060743257,0.712493228790729
"gene","MSTRG.5250",0.585551970751073,0.712807298653913
"gene","MSTRG.1108",0.586493680894606,0.713777143915998
"gene","MSTRG.8494",0.586496759020603,0.713777143915998
"gene","MSTRG.5447",0.586764360389026,0.713926978003785
"gene","MSTRG.10692",0.586767992398754,0.713926978003785
"gene","MSTRG.13081",0.587387262022351,0.714590258189736
"gene","MSTRG.7822",0.587647922595655,0.714817157580078
"gene","MSTRG.10390",0.58779971928815,0.714911593986597
"gene","MSTRG.154",0.588325856615106,0.715461241045745
"gene","MSTRG.7294",0.588712241103242,0.71584081789042
"gene","MSTRG.1064",0.589094685228619,0.716215508336976
"gene","MSTRG.11325",0.590136069572735,0.717391136277574
"gene","MSTRG.1055",0.590274827077155,0.717469339682735
"gene","MSTRG.2593",0.590458727158921,0.71760238651185
"gene","MSTRG.5932",0.590618718200567,0.717629263188427
"gene","MSTRG.9261",0.59062972760757,0.717629263188427
"gene","MSTRG.2039",0.590859963906236,0.717818532080165
"gene","MSTRG.11978",0.591147870174995,0.718077806008941
"gene","MSTRG.1895",0.591243694615328,0.718103718796996
"gene","MSTRG.7209",0.591544266165064,0.718378272339534
"gene","MSTRG.3134",0.59168834149268,0.718462729813508
"gene","MSTRG.470",0.592169345395589,0.718956232948801
"gene","MSTRG.11371",0.592409629817031,0.7191573896784
"gene","MSTRG.3740",0.592719803803671,0.719443327709316
"gene","MSTRG.5433",0.592891161739984,0.719560720026872
"gene","MSTRG.11647",0.592968727669698,0.719564266708949
"gene","MSTRG.846",0.593103458608252,0.719637173188615
"gene","MSTRG.5984",0.593178558521268,0.719637717612009
"gene","MSTRG.909",0.593335857430558,0.719651065283371
"gene","MSTRG.10825",0.593338865858115,0.719651065283371
"gene","MSTRG.5381",0.593498123550371,0.71975366851498
"gene","MSTRG.9225",0.593726848398681,0.719867038525934
"gene","MSTRG.11041",0.593740956775903,0.719867038525934
"gene","MSTRG.4295",0.594325513843756,0.7204851551124
"gene","MSTRG.10540",0.594857179661899,0.721039005650787
"gene","MSTRG.8016",0.595328973660581,0.721520154147347
"gene","MSTRG.2124",0.59554267544887,0.721602950905295
"gene","MSTRG.4113",0.595546999730552,0.721602950905295
"gene","MSTRG.373",0.595846800754862,0.721799598394279
"gene","MSTRG.11570",0.595859046060339,0.721799598394279
"gene","MSTRG.2238",0.596140125866419,0.722049354611418
"gene","MSTRG.6046",0.596219234608417,0.722054449952906
"gene","MSTRG.7157",0.596588414995173,0.722410792683515
"gene","MSTRG.1938",0.597141051653767,0.722922982316028
"gene","MSTRG.3536",0.59716138051686,0.722922982316028
"gene","MSTRG.2753",0.597565453334501,0.723321317195453
"gene","MSTRG.11521",0.59775354607607,0.723458152438583
"gene","MSTRG.558",0.598128143771388,0.723820651011321
"gene","MSTRG.10175",0.598370820818232,0.724023435758473
"gene","MSTRG.10765",0.598525522588786,0.724119733654104
"gene","MSTRG.14086",0.598717598860534,0.724261218849988
"gene","MSTRG.7436",0.598990374620123,0.724500277457714
"gene","MSTRG.5187",0.599187760700852,0.724599458669044
"gene","MSTRG.9554",0.599222705861994,0.724599458669044
"gene","MSTRG.1843",0.599393059877391,0.724714548754302
"gene","MSTRG.7190",0.599646626610365,0.724930208242277
"gene","MSTRG.9460",0.601009962113891,0.726485641106639
"gene","MSTRG.4025",0.601083970276613,0.726485641106639
"gene","MSTRG.12331",0.6013323369432,0.726694713317344
"gene","MSTRG.11293",0.601589664024222,0.726914560189709
"gene","MSTRG.1652",0.601768238882572,0.726948325457882
"gene","MSTRG.9273",0.601840852199176,0.726948325457882
"gene","MSTRG.7243",0.601843836667983,0.726948325457882
"gene","MSTRG.7736",0.60213834941872,0.727212940164928
"gene","MSTRG.9586",0.602345855822313,0.727330555364014
"gene","MSTRG.850",0.602386634235092,0.727330555364014
"gene","MSTRG.2481",0.602726044725242,0.727649226193028
"gene","MSTRG.203",0.602977371394915,0.72771641536896
"gene","MSTRG.5188",0.602977950648057,0.72771641536896
"gene","MSTRG.296",0.603012543647851,0.72771641536896
"gene","MSTRG.13522",0.60308365584882,0.72771641536896
"gene","MSTRG.12225",0.603539634561123,0.728175478994897
"gene","MSTRG.3142",0.603803147846966,0.72835581032026
"gene","MSTRG.7763",0.603892052895479,0.72835581032026
"gene","MSTRG.12743",0.603915766793551,0.72835581032026
"gene","MSTRG.7356",0.604015946170315,0.728385504263428
"gene","MSTRG.2271",0.60463886418839,0.729045484774994
"gene","MSTRG.587",0.604975963624597,0.729360716525903
"gene","MSTRG.11554",0.605081750979439,0.729397033817906
"gene","MSTRG.6050",0.605536553623058,0.729854010618439
"gene","MSTRG.9695",0.606036126205184,0.730364827680707
"gene","MSTRG.14146",0.606595972051217,0.730869519297708
"gene","MSTRG.13957",0.606648004756855,0.730869519297708
"gene","MSTRG.10215",0.606737590260416,0.730869519297708
"gene","MSTRG.6256",0.606758170429415,0.730869519297708
"gene","MSTRG.12734",0.60684976888208,0.730888527239287
"gene","MSTRG.12994",0.607038468277389,0.731024463984264
"gene","MSTRG.6099",0.607617379824611,0.731630220023639
"gene","MSTRG.10027",0.607764025833062,0.731713924463658
"gene","MSTRG.12463",0.607838704056532,0.731713924463658
"gene","MSTRG.9456",0.608217478163287,0.732078472904743
"gene","MSTRG.11881",0.608330560780152,0.732123171775364
"gene","MSTRG.10579",0.608422325931561,0.732142207212614
"gene","MSTRG.3498",0.608628286817751,0.732273995107032
"gene","MSTRG.5681",0.608683767924548,0.732273995107032
"gene","MSTRG.2770",0.60878637489769,0.732306046170917
"gene","MSTRG.11016",0.608926809877481,0.732383586677345
"gene","MSTRG.763",0.609513471325595,0.732938812986901
"gene","MSTRG.4054",0.609630109964626,0.732938812986901
"gene","MSTRG.7919",0.609800572395024,0.732938812986901
"gene","MSTRG.12744",0.60989839922421,0.732938812986901
"gene","MSTRG.7274",0.609958482664522,0.732938812986901
"gene","MSTRG.11793",0.610003842003558,0.732938812986901
"gene","MSTRG.9715",0.610078139267437,0.732938812986901
"gene","MSTRG.7206",0.610100196575468,0.732938812986901
"gene","MSTRG.397",0.610135036590612,0.732938812986901
"gene","MSTRG.9739",0.610148752512436,0.732938812986901
"gene","MSTRG.7734",0.610372469679745,0.733112756593982
"gene","MSTRG.5045",0.610448454150353,0.733112756593982
"gene","MSTRG.7330",0.610521702275569,0.733112756593982
"gene","MSTRG.4516",0.610831954664802,0.73339395229402
"gene","MSTRG.156",0.611112983181856,0.733639994753809
"gene","MSTRG.2607",0.611191839825274,0.733643299205035
"gene","MSTRG.4188",0.611832536147565,0.734320922368343
"gene","MSTRG.13942",0.612007819316156,0.734424361032009
"gene","MSTRG.11430",0.612071090926469,0.734424361032009
"gene","MSTRG.3613",0.612402957480451,0.734634347523846
"gene","MSTRG.10651",0.612459827554627,0.734634347523846
"gene","MSTRG.1677",0.612486071520069,0.734634347523846
"gene","MSTRG.7531",0.612561103418137,0.734634347523846
"gene","MSTRG.13",0.612691241561323,0.734634347523846
"gene","MSTRG.6589",0.612757482875662,0.734634347523846
"gene","MSTRG.8681",0.612839536049919,0.734634347523846
"gene","MSTRG.478",0.61285574925174,0.734634347523846
"gene","MSTRG.9566",0.613053864169485,0.734780461344502
"gene","MSTRG.8248",0.613168229733752,0.73482617287834
"gene","MSTRG.7041",0.613356495657844,0.734960424877764
"gene","MSTRG.1950",0.613624895460147,0.735190652776015
"gene","MSTRG.3640",0.613813688619093,0.735325457721891
"gene","MSTRG.14166",0.613980158517716,0.735433490073407
"gene","MSTRG.10365",0.614109833359598,0.735497427455152
"gene","MSTRG.4589",0.614862193453001,0.73628505893408
"gene","MSTRG.2289",0.614920229198991,0.73628505893408
"gene","MSTRG.10078",0.61500308344491,0.736290807887567
"gene","MSTRG.12061",0.615077787958358,0.736290807887567
"gene","MSTRG.930",0.61576631711071,0.737001794086828
"gene","MSTRG.8402",0.615920506727616,0.737001794086828
"gene","MSTRG.4707",0.61603342145295,0.737001794086828
"gene","MSTRG.11871",0.616077551376348,0.737001794086828
"gene","MSTRG.255",0.616158640263935,0.737001794086828
"gene","MSTRG.13201",0.616197734939179,0.737001794086828
"gene","MSTRG.9441",0.616272673237114,0.737001794086828
"gene","MSTRG.6612",0.61628334669439,0.737001794086828
"gene","MSTRG.2958",0.616558644349898,0.737239559852768
"gene","MSTRG.9636",0.616940626131161,0.737604816557657
"gene","MSTRG.528",0.617029689246171,0.737619817005591
"gene","MSTRG.10346",0.61736192746832,0.737925478089845
"gene","MSTRG.3621",0.617517252124551,0.738019626888256
"gene","MSTRG.13336",0.617628070083007,0.73803832307512
"gene","MSTRG.4883",0.617686015619302,0.73803832307512
"gene","MSTRG.9267",0.618003212140993,0.738325810514211
"gene","MSTRG.4992",0.618445432205362,0.738762573291163
"gene","MSTRG.5977",0.618666671326478,0.738935288265054
"gene","MSTRG.629",0.618939195828121,0.73903169163641
"gene","MSTRG.7616",0.618967612719148,0.73903169163641
"gene","MSTRG.4500",0.618977373264769,0.73903169163641
"gene","MSTRG.4341",0.61909140219953,0.739038707761801
"gene","MSTRG.6559",0.619136577166421,0.739038707761801
"gene","MSTRG.9171",0.619218977736804,0.739045554708776
"gene","MSTRG.3636",0.620623983240246,0.740630749992074
"gene","MSTRG.5954",0.620872253062982,0.740835316193483
"gene","MSTRG.13939",0.621161870160307,0.741089161923931
"gene","MSTRG.11469",0.621701784913613,0.741641530326349
"gene","MSTRG.3781",0.621880215204519,0.741762592745801
"gene","MSTRG.13863",0.622116060574863,0.74195209995567
"gene","MSTRG.1288",0.622316981640022,0.74209991378152
"gene","MSTRG.3418",0.622454584183074,0.742172194375366
"gene","MSTRG.1902",0.622628311554988,0.742239068636331
"gene","MSTRG.11159",0.622686062708042,0.742239068636331
"gene","MSTRG.13874",0.622741658416042,0.742239068636331
"gene","MSTRG.6026",0.62294916510472,0.742394603981889
"gene","MSTRG.3831",0.623091324409713,0.742461303202777
"gene","MSTRG.10983",0.623159170561584,0.742461303202777
"gene","MSTRG.12149",0.623349190564073,0.742570426761138
"gene","MSTRG.4520",0.623499413938994,0.742570426761138
"gene","MSTRG.10807",0.623558127042084,0.742570426761138
"gene","MSTRG.4959",0.623558880148487,0.742570426761138
"gene","MSTRG.9149",0.623813007202506,0.742781298101798
"gene","MSTRG.10776",0.623955699055106,0.742859446571721
"gene","MSTRG.12353",0.624090968440674,0.74292873990715
"gene","MSTRG.6012",0.624473041280176,0.743224735025452
"gene","MSTRG.11214",0.62449381262512,0.743224735025452
"gene","MSTRG.9551",0.624839599277615,0.743544468218271
"gene","MSTRG.1713",0.625214285308781,0.743898507822346
"gene","MSTRG.8036",0.625418855415031,0.74405007604602
"gene","MSTRG.12848",0.625607652269776,0.744182844012912
"gene","MSTRG.12131",0.625836691969861,0.74436344362609
"gene","MSTRG.6230",0.62605110252329,0.744526601076304
"gene","MSTRG.11139",0.626382205317855,0.744828476534368
"gene","MSTRG.14117",0.6272908280509,0.745740192136838
"gene","MSTRG.9334",0.627413043325827,0.745740192136838
"gene","MSTRG.10819",0.627435073571416,0.745740192136838
"gene","MSTRG.11178",0.627458371205591,0.745740192136838
"gene","MSTRG.4896",0.627928994842851,0.746115573513472
"gene","MSTRG.12263",0.627929009119792,0.746115573513472
"gene","MSTRG.1789",0.628071309673284,0.746192682431656
"gene","MSTRG.13521",0.628225929233835,0.746284406384987
"gene","MSTRG.7626",0.628736410849484,0.746785855381193
"gene","MSTRG.4862",0.628840341829859,0.746785855381193
"gene","MSTRG.11462",0.628880453732835,0.746785855381193
"gene","MSTRG.4854",0.628978594580674,0.746810401743773
"gene","MSTRG.7369",0.629099969191468,0.746862525000708
"gene","MSTRG.13493",0.629273316288181,0.746976329148881
"gene","MSTRG.1304",0.62954406847968,0.747205715358793
"gene","MSTRG.605",0.62964196248474,0.747229905004665
"gene","MSTRG.4548",0.629960090794715,0.747479130682222
"gene","MSTRG.3314",0.630007047385172,0.747479130682222
"gene","MSTRG.3639",0.630724555504673,0.748238335597471
"gene","MSTRG.12565",0.631049474967765,0.748531676964348
"gene","MSTRG.4688",0.631293397640811,0.74863083388037
"gene","MSTRG.9481",0.631297428791804,0.74863083388037
"gene","MSTRG.13949",0.631366045585831,0.74863083388037
"gene","MSTRG.10060",0.631817900274417,0.749074475297673
"gene","MSTRG.10246",0.632244651423641,0.749488248859309
"gene","MSTRG.12003",0.632464086686459,0.749656190293553
"gene","MSTRG.8883",0.632836570971815,0.749739690297407
"gene","MSTRG.3105",0.632840982495829,0.749739690297407
"gene","MSTRG.11019",0.632843625883177,0.749739690297407
"gene","MSTRG.12165",0.632875021568864,0.749739690297407
"gene","MSTRG.4897",0.632923402452313,0.749739690297407
"gene","MSTRG.2066",0.63315149247036,0.749740882766364
"gene","MSTRG.9845",0.633178877131563,0.749740882766364
"gene","MSTRG.12765",0.633232303129006,0.749740882766364
"gene","MSTRG.3449",0.633235504925699,0.749740882766364
"gene","MSTRG.7437",0.633385891793271,0.749824502485962
"gene","MSTRG.11722",0.633461695876108,0.749824502485962
"gene","MSTRG.10480",0.633772584556654,0.750100394736175
"gene","MSTRG.3999",0.633888412523307,0.750145383835585
"gene","MSTRG.1712",0.634045098634891,0.750238707602841
"gene","MSTRG.1934",0.634492697171457,0.750676190566132
"gene","MSTRG.4030",0.634584043247433,0.750691218857735
"gene","MSTRG.3061",0.634661144573707,0.750691218857735
"gene","MSTRG.9361",0.634861083159774,0.750754580034304
"gene","MSTRG.13845",0.634948122657754,0.750754580034304
"gene","MSTRG.9784",0.635007526790152,0.750754580034304
"gene","MSTRG.13280",0.635026228796651,0.750754580034304
"gene","MSTRG.654",0.635247552410421,0.750924145338621
"gene","MSTRG.3126",0.635495185869853,0.751124766035481
"gene","MSTRG.14102",0.636007647167811,0.751638312945653
"gene","MSTRG.9513",0.636438295814707,0.752000404694513
"gene","MSTRG.13470",0.636470052064578,0.752000404694513
"gene","MSTRG.9386",0.636722713306435,0.752206734837504
"gene","MSTRG.12409",0.637267220493683,0.752601485642089
"gene","MSTRG.8226",0.637272457280435,0.752601485642089
"gene","MSTRG.8497",0.637291071296304,0.752601485642089
"gene","MSTRG.1334",0.637511081931724,0.752769087435303
"gene","MSTRG.1086",0.637669162624042,0.752827139413275
"gene","MSTRG.11506",0.637794077455988,0.752827139413275
"gene","MSTRG.3537",0.637955365470037,0.752827139413275
"gene","MSTRG.3763",0.638018779410057,0.752827139413275
"gene","MSTRG.5281",0.638041540785419,0.752827139413275
"gene","MSTRG.3340",0.638069461699705,0.752827139413275
"gene","MSTRG.12066",0.63810690416451,0.752827139413275
"gene","MSTRG.13178",0.638417676539398,0.753101615496793
"gene","MSTRG.783",0.638544377206987,0.753158913039931
"gene","MSTRG.10438",0.638656547901621,0.753199060652266
"gene","MSTRG.7183",0.63878882783833,0.753262911359205
"gene","MSTRG.8532",0.639103513243131,0.753541813559661
"gene","MSTRG.6197",0.639335773983222,0.75372347574884
"gene","MSTRG.3355",0.639552653976673,0.753825297473002
"gene","MSTRG.5144",0.63957853817756,0.753825297473002
"gene","MSTRG.8587",0.639704355281795,0.753881416248962
"gene","MSTRG.12163",0.639946227545446,0.754074273748698
"gene","MSTRG.9288",0.640194866638619,0.754275056758285
"gene","MSTRG.13337",0.640365390505708,0.754382413591964
"gene","MSTRG.190",0.640461461263256,0.754382413591964
"gene","MSTRG.780",0.640521650736354,0.754382413591964
"gene","MSTRG.8443",0.640599008056412,0.754382413591964
"gene","MSTRG.9057",0.640759096891099,0.754478770493489
"gene","MSTRG.7461",0.640883871945394,0.754530325368595
"gene","MSTRG.1152",0.640990234528344,0.754530325368595
"gene","MSTRG.8741",0.641080814356641,0.754530325368595
"gene","MSTRG.5518",0.641115964221386,0.754530325368595
"gene","MSTRG.8267",0.641292815552818,0.7546463308019
"gene","MSTRG.12698",0.641391935234297,0.754670847755233
"gene","MSTRG.10849",0.641701286959945,0.754858026598759
"gene","MSTRG.9620",0.641707627383489,0.754858026598759
"gene","MSTRG.10",0.642128064229385,0.755198661066916
"gene","MSTRG.5944",0.642229899050363,0.755198661066916
"gene","MSTRG.3975",0.642232222347155,0.755198661066916
"gene","MSTRG.2050",0.642771384891813,0.755740474491655
"gene","MSTRG.5503",0.643093025986967,0.756026435428581
"gene","MSTRG.6447",0.643223049148396,0.756087086183458
"gene","MSTRG.7819",0.643673093504966,0.756523850449631
"gene","MSTRG.10861",0.643790707128726,0.756569842340719
"gene","MSTRG.11045",0.644309703919737,0.757028908403512
"gene","MSTRG.2220",0.64433840181025,0.757028908403512
"gene","MSTRG.8638",0.644601580086382,0.757245824035184
"gene","MSTRG.12212",0.645552161162582,0.75827011497591
"gene","MSTRG.3423",0.646143317790421,0.758872025280173
"gene","MSTRG.455",0.646234285809091,0.758886407016645
"gene","MSTRG.679",0.646971148925377,0.759485610032242
"gene","MSTRG.48",0.646975338145833,0.759485610032242
"gene","MSTRG.1582",0.646980895185142,0.759485610032242
"gene","MSTRG.6900",0.647162835812153,0.759606689057489
"gene","MSTRG.11922",0.647490785901925,0.75986522379317
"gene","MSTRG.14140",0.647540748284325,0.75986522379317
"gene","MSTRG.13373",0.647937782255562,0.760153591874889
"gene","MSTRG.75",0.647944197555598,0.760153591874889
"gene","MSTRG.4329",0.648027190274843,0.760158446611036
"gene","MSTRG.338",0.648690999200967,0.760744160429351
"gene","MSTRG.6881",0.648700613970575,0.760744160429351
"gene","MSTRG.672",0.648763251337105,0.760744160429351
"gene","MSTRG.12251",0.649191182679154,0.761153369134887
"gene","MSTRG.13545",0.649494374890511,0.761416243943151
"gene","MSTRG.6495",0.649951161367964,0.76185909479416
"gene","MSTRG.5921",0.650411293837359,0.762305703149015
"gene","MSTRG.8029",0.650490323039813,0.762305703149015
"gene","MSTRG.4034",0.650677952717,0.762432899500654
"gene","MSTRG.13259",0.650998895081411,0.762716255297132
"gene","MSTRG.331",0.651593768927949,0.76332044385289
"gene","MSTRG.6605",0.651849402410249,0.763527125058906
"gene","MSTRG.10917",0.652119598555444,0.763745587696367
"gene","MSTRG.14181",0.652194364929096,0.763745587696367
"gene","MSTRG.4980",0.652392816709477,0.763885188033445
"gene","MSTRG.10696",0.652613818294548,0.764051154767967
"gene","MSTRG.12478",0.652922491268227,0.764248367738876
"gene","MSTRG.3576",0.652940825383546,0.764248367738876
"gene","MSTRG.2581",0.653403448766789,0.764697006933573
"gene","MSTRG.6795",0.653843884413882,0.765119573409786
"gene","MSTRG.1254",0.654205869325125,0.765379174625687
"gene","MSTRG.2953",0.654224522709093,0.765379174625687
"gene","MSTRG.9799",0.654490259734399,0.765597148870234
"gene","MSTRG.8182",0.654790812963429,0.765855791915489
"gene","MSTRG.12561",0.654874122062205,0.765860310163734
"gene","MSTRG.13308",0.65539176952095,0.766372714481072
"gene","MSTRG.10900",0.655595569839512,0.766395500873674
"gene","MSTRG.8542",0.655627451097176,0.766395500873674
"gene","MSTRG.5012",0.65571439306527,0.766395500873674
"gene","MSTRG.3744",0.655729262573243,0.766395500873674
"gene","MSTRG.11609",0.656340133190019,0.766927767741907
"gene","MSTRG.2013",0.656343784633893,0.766927767741907
"gene","MSTRG.11266",0.656478585452619,0.766992311691098
"gene","MSTRG.5538",0.656637987458701,0.767085579144678
"gene","MSTRG.10458",0.657444522837058,0.767850164663183
"gene","MSTRG.8798",0.657451790366174,0.767850164663183
"gene","MSTRG.464",0.657630014187069,0.76796527398708
"gene","MSTRG.12786",0.658115432331711,0.768439046472589
"gene","MSTRG.9630",0.658827839590322,0.769177712686291
"gene","MSTRG.13409",0.658974472377432,0.769255741549823
"gene","MSTRG.7740",0.659772523140326,0.770094094087994
"gene","MSTRG.14214",0.660891959940137,0.77130216610287
"gene","MSTRG.6341",0.66096755126305,0.77130216610287
"gene","MSTRG.11458",0.661437647964563,0.771757313771288
"gene","MSTRG.10488",0.661860942660809,0.772001136025086
"gene","MSTRG.4134",0.66187500461863,0.772001136025086
"gene","MSTRG.5615",0.661886866104495,0.772001136025086
"gene","MSTRG.8577",0.662069489496235,0.772120720873905
"gene","MSTRG.11759",0.662599293319406,0.772627725191796
"gene","MSTRG.7337",0.662664526129229,0.772627725191796
"gene","MSTRG.13745",0.662966376211087,0.772886185351902
"gene","MSTRG.3152",0.66320918248559,0.773075758060591
"gene","MSTRG.873",0.663487453008475,0.773306619151457
"gene","MSTRG.11708",0.663661050711742,0.773415441109912
"gene","MSTRG.776",0.663995619852739,0.773653652779
"gene","MSTRG.6481",0.664025967125876,0.773653652779
"gene","MSTRG.6260",0.66413816361385,0.773690863714503
"gene","MSTRG.875",0.664486243974074,0.774002826475359
