"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"407","FBgn0039453",52.9514640745119,1.47325436309648,0.582859795350988,21.9253667504012,1.73367267148605e-05,0.000493097126433666,"CG6403"
"408","FBgn0035888",324.589726559976,0.221040818956403,0.0690818150812132,21.9248294675223,1.73413847037174e-05,0.000493097126433666,"CG7120"
"409","FBgn0033130",550.665621587302,0.283253004721123,0.0759889946311696,21.9143917424632,1.74321235774613e-05,0.000493768096931268,"Tsp42Ei"
"410","FBgn0050285",266.170218170287,0.406410953201103,0.103425160941084,21.8524210638507,1.79807191603605e-05,0.000506828787038385,"CG30285"
"411","FBgn0032613",306.458751385922,-0.0901935351997607,0.146592574693854,21.8545000976305,1.79620376106762e-05,0.000506828787038385,"CG13283"
"412","FBgn0015777",2161.10544267551,0.234540185733262,0.0642123137170078,21.8139073577535,1.8330326592844e-05,0.000514389059640273,"nrv2"
"413","FBgn0036302",994.454227999077,0.151109332146453,0.0481753206246669,21.8130989947358,1.83377368693511e-05,0.000514389059640273,"sowah"
"414","FBgn0032668",55.3440033429474,-0.81151908255833,0.171479028419201,21.6955097137909,1.94482229542197e-05,0.000544221408030519,"CG17681"
"415","FBgn0036919",1475.77375598574,-0.148221182681763,0.0526175807500175,21.6530508947438,1.98655109607081e-05,0.000554558902360972,"Grasp65"
"416","FBgn0262816",29.9658493219895,-0.357883306484605,0.407749741241992,21.6341611594792,2.00540269350053e-05,0.000558475726062589,"CG43187"
"417","FBgn0262366",291.848955523734,-0.479933339777506,0.116805443721071,21.6099915119652,2.02978466076814e-05,0.000563910198920837,"CG43064"
"418","FBgn0004598",5068.91165498119,-0.204379584655879,0.0653250322552764,21.5921318514385,2.0479914641048e-05,0.000567607203628087,"Fur2"
"419","FBgn0005391",758144.106521983,-0.635032257394918,0.136382737510725,21.5638344902186,2.07717380017763e-05,0.000574321204655317,"Yp2"
"420","FBgn0030052",1064.73052555532,0.218246412130006,0.0717483836910014,21.5428162415435,2.09911818407965e-05,0.000577631452792463,"CG12065"
"421","FBgn0034755",25.2334050758427,0.707141920479791,0.15610903771141,21.5445863322192,2.09726119119986e-05,0.000577631452792463,"CG3746"
"422","FBgn0005585",14144.4250338213,-0.0351205497498024,0.0376050617102404,21.5307896757213,2.11177880337702e-05,0.000579738327893905,"Calr"
"423","FBgn0265954",21.3257757491124,-0.963436675680492,0.206670477368418,21.5113759486509,2.13237736400813e-05,0.000583326701923073,"CR44741"
"424","FBgn0262125",3949.80367397498,-0.0573740274687252,0.0478905357480526,21.5042808317068,2.13995553143985e-05,0.000583326701923073,"Sec23"
"425","FBgn0036827",513.925790205909,-0.0872890589004174,0.0478288052224987,21.507089436191,2.1369524961671e-05,0.000583326701923073,"CG6843"
"426","FBgn0041234",13.3836216942148,-1.12232010688684,0.278634839092171,21.4778362930502,2.16843848953069e-05,0.000589703284066034,"Gr59f"
"427","FBgn0039151",3103.02039154865,1.09811377040517,0.233356790015908,21.4469764334295,2.20215680990399e-05,0.000597470413178869,"CG13607"
"428","FBgn0050421",1301.53620421993,0.215377504638757,0.0477217590666373,21.4239451007612,2.22766268968107e-05,0.000601360045027336,"Usp15-31"
"429","FBgn0037895",86.3253794072513,0.389738032473915,0.10568479478307,21.4245199022326,2.22702254977787e-05,0.000601360045027336,"CG6723"
"430","FBgn0035656",456.111395321105,0.439707873268167,0.0955727169523674,21.4199959087962,2.23206576919943e-05,0.000601360045027336,"CG10479"
"431","FBgn0012037",3019.77178892423,0.288489757603318,0.110297021246698,21.4127629402996,2.2401526140545e-05,0.000602138469462213,"Ance"
"432","FBgn0031906",56.8938758591117,0.687618120946827,0.14849654900422,21.3847396567817,2.27176176084855e-05,0.000607899833731069,"CG5160"
"433","FBgn0261988",1737.55268069605,-0.266430984976314,0.0686509886817271,21.3817133518108,2.27520188486297e-05,0.000607899833731069,"Gprk2"
"434","FBgn0010114",3050.02910022912,0.44498466409423,0.0963254061371053,21.3798446789787,2.27732868225537e-05,0.000607899833731069,"hig"
"435","FBgn0041337",517.20282229616,-1.35528302904397,0.284785839578517,21.3750603726277,2.28278292238224e-05,0.000607954946110304,"Cyp309a2"
"436","FBgn0028509",1637.60023132949,0.229794254616895,0.0528792637824737,21.3385792610835,2.32480423252216e-05,0.000612110387131119,"CenG1A"
"437","FBgn0031700",310.962888371879,0.704135778132499,0.155296908412222,21.341426363512,2.32149710912229e-05,0.000612110387131119,"CG14022"
"438","FBgn0025879",1348.94822686518,0.192028700802833,0.0573538586121295,21.3560511667546,2.30458330552691e-05,0.000612110387131119,"Timp"
"439","FBgn0004622",82.5639876650587,0.590040814762386,0.127997714009272,21.3445660717922,2.31785555637553e-05,0.000612110387131119,"TkR99D"
"440","FBgn0261832",16.8204865978313,-1.27674897989246,0.283865798626835,21.3386849574676,2.32468137406811e-05,0.000612110387131119,"CG42764"
"441","FBgn0035806",1056.82624159155,-0.819398557273505,0.176746256278505,21.2805846189898,2.39320424300758e-05,0.000627268578172915,"PGRP-SD"
"442","FBgn0036826",291.547179846595,-0.251999107559443,0.0836899686254396,21.2830123958414,2.39030092258643e-05,0.000627268578172915,"arx"
"443","FBgn0032639",30.3738886127243,-0.748137713934566,0.203969808224522,21.2708261495205,2.40490978209083e-05,0.000627761327950763,"CG18563"
"444","FBgn0032864",2191.15280373623,-0.421959625671669,0.0930990152604132,21.2699847784037,2.40592170574138e-05,0.000627761327950763,"CG2493"
"445","FBgn0000055",134485.886420469,-0.419615963162721,0.0907710332103007,21.257933583154,2.42046258661004e-05,0.00063013615878376,"Adh"
"446","FBgn0035529",1227.60594512788,-0.297113338326299,0.0642386414496365,21.2469890888375,2.43374426328616e-05,0.000632173257627132,"Fdx2"
"447","FBgn0028968",2415.01733067408,-0.0613359001354662,0.0435296194757663,21.2348372245643,2.44857654259876e-05,0.000634603115123192,"gammaCOP"
"448","FBgn0029834",527.810710365312,0.517811935886217,0.119276845627883,21.205070939592,2.48529159613673e-05,0.000638405834617383,"CG5937"
"449","FBgn0065032",234.83332959925,-0.202259129379548,0.154930881577765,21.2060409118058,2.48408655647838e-05,0.000638405834617383,"Arpc3B"
"450","FBgn0035087",10411.3045816742,0.351313935077553,0.0760104341611385,21.2124009043787,2.47619971715962e-05,0.000638405834617383,"CG2765"
"451","FBgn0266758",1022.32866276007,0.378772331980914,0.0843201245784141,21.2051658104818,2.48517370802012e-05,0.000638405834617383,"Esyt2"
"452","FBgn0037607",21088.4958468542,-0.500017351745184,0.107231000000058,21.1598342496256,2.54214532365959e-05,0.000650299563961707,"CG8036"
"453","FBgn0039740",334.183505195437,-0.00889692351362623,0.0590472205144125,21.159303489983,2.54282004725639e-05,0.000650299563961707,"ZIPIC"
"454","FBgn0030941",520.391107092771,0.395138404385959,0.0874164797611243,21.1109725878046,2.60501692177709e-05,0.000664738348871973,"wgn"
"455","FBgn0050431",1145.97775051031,0.654750749101279,0.159030925587929,21.0955254370886,2.62521486604702e-05,0.000668420092816588,"CG30431"
"456","FBgn0250820",1308.76634660325,-0.00826233788482207,0.0628428495405912,21.0759987790212,2.65097123190896e-05,0.000673497844773363,"meigo"
"457","FBgn0028544",20.8297507757279,2.03317886408465,0.420297719917383,21.0608245272926,2.67116097853161e-05,0.000674937376096356,"CG16884"
"458","FBgn0031635",846.743901848585,0.235230537488709,0.0513747251888224,21.0628451705697,2.66846360962942e-05,0.000674937376096356,"tank"
"459","FBgn0259209",3312.09793253575,0.254456114553234,0.103692455554796,21.0560137222407,2.67759392971341e-05,0.000674937376096356,"Mlp60A"
"460","FBgn0032684",1132.14468576604,-0.308127759104319,0.0863120197363502,21.0542611898652,2.67994124302394e-05,0.000674937376096356,"CG10178"
"461","FBgn0039290",433.739378434424,-0.422563178242637,0.092582816265813,21.0415409577167,2.69704029875173e-05,0.000677770322365267,"CG13654"
"462","FBgn0032744",337.007575882033,0.181405451480956,0.0683249625102465,21.0031904092102,2.74925580960085e-05,0.000689396721952941,"Ttc19"
"463","FBgn0085421",1318.95429688754,0.279451241986908,0.0721192742246605,20.9680004489186,2.79805697980105e-05,0.000700118576911341,"Epac"
"464","FBgn0034972",76.5763405222744,0.483143517529346,0.10681623653595,20.9536722986402,2.81817444572457e-05,0.000703632563657739,"CG10339"
"465","FBgn0039073",1116.26756807014,-0.623454259000667,0.14485195023182,20.9477270808303,2.82656423978791e-05,0.000704209606837482,"CG4408"
"466","FBgn0029689",699.247241645379,0.220270432281573,0.0495795703726421,20.9261865295947,2.85717164492846e-05,0.000710307585976313,"CG6428"
"467","FBgn0033996",817.858558316456,0.148473601606403,0.0495406339518527,20.863676217621,2.94788320795619e-05,0.000730783961187107,"CG11807"
"468","FBgn0038385",88.7010570503357,0.486869474965485,0.107023351002934,20.8607816431505,2.95215273056164e-05,0.000730783961187107,"Fbxl7"
"469","FBgn0000536",5864.84894355748,-0.288967912594251,0.0651821343714505,20.8550394367149,2.9606408450613e-05,0.000731322477399471,"eas"
"470","FBgn0028993",342.626782477589,0.477099077828123,0.108897694330464,20.7687391742963,3.09118922034286e-05,0.00076194525782281,"scro"
"471","FBgn0053512",364.327664313041,0.409692372097887,0.0910318347759849,20.7548130843268,3.11278842077474e-05,0.000764816193467405,"dpr4"
"472","FBgn0029835",336.254431024527,0.260542697666215,0.0980884124134792,20.7527249485307,3.11604008041964e-05,0.000764816193467405,"CG5921"
"473","FBgn0033783",1174.01544247436,0.176077086831411,0.0386759006177559,20.7367787172776,3.14098393626007e-05,0.00076930864485355,"CG17019"
"474","FBgn0034141",1306.14799113722,0.211855651747538,0.0542823752561281,20.6971622277085,3.20382161236535e-05,0.000783043742178324,"CG8311"
"475","FBgn0032813",68.0137118516854,0.441918680423353,0.101025025376923,20.6911569378771,3.21345600813685e-05,0.000783745007458218,"PCNA2"
"476","FBgn0035903",236.776061196685,0.572112253673575,0.13330533827172,20.6814827828943,3.22903739767742e-05,0.000785890719581785,"CG6765"
"477","FBgn0002774",1555.78286629194,0.200132957210488,0.044061264091792,20.664558577905,3.2564777810199e-05,0.000790907653943722,"mle"
"478","FBgn0032805",212.355103473879,0.295189529954387,0.124522293041022,20.6069645745119,3.35161787733883e-05,0.000812311571317371,"CG10337"
"479","FBgn0032430",460.472231458974,0.0778773922260002,0.0485449333506264,20.6003799832471,3.36267057863454e-05,0.000813288907170796,"CG6388"
"480","FBgn0031996",563.30650375367,-0.162822856524553,0.0387933884160116,20.5588992410906,3.43314188864838e-05,0.000828603099583155,"CG8460"
"481","FBgn0030040",1705.0393578673,-0.0380992449831328,0.134281801305803,20.5436533364659,3.45941256840212e-05,0.000829785342695369,"CG15347"
"482","FBgn0010470",4477.9129169566,-0.297807644650848,0.0762896211816933,20.5452774225043,3.45660451685901e-05,0.000829785342695369,"Fkbp14"
"483","FBgn0038076",79.4635668958745,0.531838236705941,0.118209946382022,20.5435865941898,3.45952801486287e-05,0.000829785342695369,"Cyp313a4"
"484","FBgn0037007",6650.6630702515,0.285661877019729,0.0698807829721692,20.5205220491525,3.49965516863315e-05,0.000837675725797831,"CG5059"
"485","FBgn0033602",179.895991607134,0.582285975396689,0.132921854112761,20.4937202715848,3.5468693074692e-05,0.000844331671910255,"Cpr47Ee"
"486","FBgn0037565",240.207884728375,0.517604914935137,0.116487712324552,20.4923349563003,3.54932692464648e-05,0.000844331671910255,"CG9626"
"487","FBgn0264291",224.773324544321,-0.148805827581941,0.0670456250349108,20.4973536785648,3.54043154714111e-05,0.000844331671910255,"Det"
"488","FBgn0036290",1122.02176144469,-0.185141862440332,0.0444315443002789,20.4845554904266,3.56315974403458e-05,0.000845885361365587,"CG10638"
"489","FBgn0039886",327.54404829231,0.0422651755652092,0.0718840163323578,20.4781787855077,3.5745384832442e-05,0.000846851295058978,"CG2003"
"490","FBgn0028894",405.390772774094,-0.0426777677033302,0.0632053303302246,20.45733342064,3.6119895941879e-05,0.000850506086355017,"GMF"
"491","FBgn0001224",2118.37157132157,0.474382183261976,0.299313832965076,20.458852496055,3.60924719350224e-05,0.000850506086355017,"Hsp23"
"492","FBgn0016126",10372.2402827306,-0.153558325621092,0.0536474406739319,20.4618842716908,3.60378012442842e-05,0.000850506086355017,"CaMKI"
"493","FBgn0033742",271.266018779248,-0.687781481666629,0.15387826053869,20.4403541235658,3.64278465100632e-05,0.000854284619066967,"CG8550"
"494","FBgn0261673",705.596852340699,0.304807811029486,0.0932065389910938,20.4431641471289,3.63767008950509e-05,0.000854284619066967,"nemy"
"495","FBgn0037573",1336.88738876266,0.0684816539480413,0.0426003153458496,20.3838625382227,3.74714492195177e-05,0.00087698331153154,"CG7483"
"496","FBgn0031418",3204.17719752134,-0.673017627710564,0.147073782165223,20.3627818043404,3.78685009033207e-05,0.000884489078558408,"CG3609"
"497","FBgn0259238",2045.26944020622,-0.518740524773247,0.120454477197554,20.342809912474,3.82485481131999e-05,0.000891568269399238,"CG42336"
"498","FBgn0039360",462.118496121734,0.126799464413384,0.0388071632500182,20.304455182145,3.89891330239929e-05,0.000907006237114374,"CLS"
"499","FBgn0036560",268.413328385303,0.38039962632106,0.0972269797037343,20.2981852878228,3.91115536867746e-05,0.000908030760443455,"CG5895"
"500","FBgn0035414",226.3682274842,-0.254238832120715,0.118683158398113,20.2837898253417,3.93940837064262e-05,0.000911493435450759,"CG14965"
"501","FBgn0031542",46.9625390813311,0.623842176932664,0.140729553325983,20.2785849659306,3.9496737556865e-05,0.000911493435450759,"CG15414"
"502","FBgn0261341",258.604398791641,0.994025414198462,0.22370757266466,20.2822616720607,3.94241953078811e-05,0.000911493435450759,"verm"
"503","FBgn0032538",43.0570161280073,1.55789622606304,0.332946090496253,20.267366010793,3.97189161906704e-05,0.000914798497154903,"CG16885"
"504","FBgn0004687",3809.93133438398,0.0999444505339401,0.061596528581041,20.2329408052152,4.04084998577663e-05,0.000925162985873958,"Mlc-c"
"505","FBgn0265315",8.16554639475439,-0.820608111184698,0.287687336748563,20.2377126045603,4.03122041528134e-05,0.000925162985873958,"CR44288"
"506","FBgn0261788",7917.04621633784,0.439739914847404,0.0982472471993195,20.2362630282333,4.03414325521466e-05,0.000925162985873958,"Ank2"
"507","FBgn0041723",430.916073401161,0.317750664498402,0.0771541625412462,20.2182561589146,4.07062839976454e-05,0.000930142603772626,"rho-5"
"508","FBgn0026592",1692.37804907255,0.40788048161671,0.0929651344294534,20.1838636602256,4.14123327031748e-05,0.0009444131385163,"Fie"
"509","FBgn0028374",394.617714065178,0.648889023097421,0.15201708007697,20.1774985584894,4.15443395063319e-05,0.000945501994998527,"Hug"
"510","FBgn0013973",517.980721803208,0.419838116099619,0.0950250873621243,20.1737005420459,4.16233075053301e-05,0.000945501994998527,"Gycbeta100B"
"511","FBgn0032296",410.990204828047,0.165812804261438,0.0390843816462017,20.1455855129243,4.22125597640962e-05,0.000957010772733961,"CG6729"
"512","FBgn0000667",3103.60923063587,0.124762363378669,0.0390988757291512,20.1379704083512,4.23735926686022e-05,0.000958785295050305,"Actn"
"513","FBgn0061469",1148.34501837763,0.129367140272834,0.0305388952374435,20.1142365485317,4.28794325699644e-05,0.000966243527183671,"Ube3a"
"514","FBgn0032002",361.418975461769,0.0536751609693032,0.131089639445977,20.1107883863843,4.29534239533527e-05,0.000966243527183671,"CG8353"
"515","FBgn0037222",46.6747803315712,-0.600859847913235,0.159412238602027,20.1122968551481,4.29210392185621e-05,0.000966243527183671,"CG14642"
"516","FBgn0033174",187.835945354974,0.341865441987737,0.0841631199469803,20.0795325213654,4.36299699016823e-05,0.000979560467656957,"CG11125"
"517","FBgn0032726",5716.81555000931,-0.976935736110747,0.21203881504252,20.0608983339318,4.40383740355123e-05,0.000986817336946635,"CG10621"
"518","FBgn0024238",3224.65258360217,0.110253920391762,0.0805141718090542,20.0508800474581,4.42595219774222e-05,0.000989858228008565,"Fim"
"519","FBgn0034194",583.296993166429,0.194391249511179,0.0546562329793147,20.0230190171061,4.48803944160049e-05,0.00100159519045644,"CG15611"
"520","FBgn0040093",34.3740933611454,0.883644899029564,0.19875773137999,20.0195979695631,4.49572290925636e-05,0.00100159519045644,"lectin-46Ca"
"521","FBgn0033448",1730.31448897012,0.132418260036011,0.0700142123214698,20.0103132611383,4.51664216717444e-05,0.00100240037369188,"hebe"
"522","FBgn0010551",4930.55390326897,-0.127969273372142,0.0437940322120922,20.0109444417567,4.51521698357532e-05,0.00100240037369188,"Phb2"
"523","FBgn0029826",179.941662332562,0.122626363936705,0.14758513552705,19.9932714299,4.55529252834221e-05,0.00100904519963374,"CG6041"
"524","FBgn0262477",432.715834650066,0.495831935655551,0.112368593312378,19.9855594948702,4.57289149707243e-05,0.00101101045789283,"FoxP"
"525","FBgn0033504",3411.67809884,0.357584077971543,0.0804104818360986,19.9585423768733,4.63508379004288e-05,0.00102086398683739,"CAP"
"526","FBgn0039481",29.679251116605,0.669067201025686,0.151296788323591,19.960571958871,4.63038253453315e-05,0.00102086398683739,"Cpr97Eb"
"527","FBgn0037084",1152.22770821828,0.112817532873049,0.0395953719367283,19.9388148479596,4.68102939055814e-05,0.00102902704913882,"Syx6"
"528","FBgn0037293",625.108858928483,0.143326196150347,0.043645512611084,19.9187375961692,4.72825714769717e-05,0.00103547937724143,"CG12007"
"529","FBgn0035906",1951.89310722583,-0.201432883101986,0.045135012082785,19.922511030534,4.71934467399624e-05,0.00103547937724143,"GstO2"
"530","FBgn0013720",600.274806430573,0.114534477628084,0.0339697235516389,19.9092496002407,4.75074128015141e-05,0.00103834163912751,"pck"
"531","FBgn0283473",1103.32938383819,0.176752553708656,0.0566912740744553,19.9056696638153,4.75925257122753e-05,0.00103834163912751,"S6KL"
"532","FBgn0030575",749.904608742156,0.782026551222089,0.189713588584316,19.8980309048942,4.77746472015999e-05,0.00104035580419274,"CG5321"
"533","FBgn0042175",1429.54756913909,-0.416203261435227,0.102933579106448,19.8561342537652,4.87860021772186e-05,0.00106038618240727,"CG18858"
"534","FBgn0022359",625.527527679723,-0.616112941518185,0.136763978359315,19.8063618809442,5.0015332953715e-05,0.00108507047241346,"Sodh-2"
"535","FBgn0259736",2015.65035106338,0.480076230763518,0.107357489793599,19.7861524625208,5.05232853830958e-05,0.00108996696678429,"CG42390"
"536","FBgn0039355",152.253007540682,-0.285672241847055,0.098621347363198,19.7894655944179,5.04396595139281e-05,0.00108996696678429,"CG4730"
"537","FBgn0031401",1063.84017298802,0.180420502712562,0.046343590618595,19.7863416999647,5.05185051605564e-05,0.00108996696678429,"papi"
"538","FBgn0259173",626.734416049344,0.309105727635939,0.100133251378084,19.776024923633,5.07797724995705e-05,0.00109346406023703,"corn"
"539","FBgn0033853",2956.28801380236,0.27433787787781,0.0616289042843367,19.7456358015587,5.15572405369596e-05,0.00110814588426842,"CG6145"
"540","FBgn0020930",961.959977170253,0.184390656651751,0.0496834208323184,19.7348060325007,5.18371742615038e-05,0.00111209937744356,"Dgkepsilon"
"541","FBgn0036812",308.627380107087,-0.123795508313428,0.0956512806790555,19.7023071933231,5.26863791138456e-05,0.00112822865440647,"Nufip"
"542","FBgn0038524",808.931749260284,-0.199342436851839,0.0465654891163312,19.6751549118153,5.34065342149738e-05,0.00113955898452801,"sll"
"543","FBgn0040827",12810.6957901482,0.577546321931984,0.136176714143102,19.6749421280668,5.3412216538516e-05,0.00113955898452801,"CG13315"
"544","FBgn0023477",9154.83785502119,-0.472794682156424,0.117284708518053,19.6649959872775,5.3678500827756e-05,0.00114313498545874,"Taldo"
"545","FBgn0031822",408.194855825803,-0.167046475005348,0.0421851641252877,19.631703425597,5.45795267872054e-05,0.00116007106126677,"Phf5a"
"546","FBgn0036318",2305.88513991089,0.206631457016635,0.0570282786282417,19.628242954298,5.46740439751107e-05,0.00116007106126677,"Wbp2"
"547","FBgn0036589",90.2033128122434,0.667905196309886,0.149687412010358,19.5997941542989,5.54573069625698e-05,0.00117453912460945,"CG13067"
"548","FBgn0040636",491.376297650968,0.346069169275152,0.0918997220509352,19.5875972158881,5.57965450062862e-05,0.00117956747061647,"CG13255"
"549","FBgn0035147",3865.05108412119,-0.472240908208768,0.105866738556527,19.5590388224483,5.65989903516587e-05,0.0011943521005901,"Gale"
"550","FBgn0014032",888.123697852504,-0.249684093590234,0.0564475935192362,19.550050774933,5.68539199597654e-05,0.00119537688336458,"Sptr"
"551","FBgn0030091",591.322511428056,0.191754298272519,0.0468987949659136,19.5507308860161,5.68345897560799e-05,0.00119537688336458,"CG7065"
"552","FBgn0004168",307.384596974606,0.389409240569286,0.090010171273786,19.5342629535232,5.73044957900799e-05,0.00120266772414506,"5-HT1A"
"553","FBgn0261363",53.8932672323928,0.475794437585007,0.11418723703711,19.518140187508,5.7768316284213e-05,0.00121020966392877,"PPO3"
"554","FBgn0039172",1713.64811116043,-0.236633108165672,0.0656373510039214,19.5107585576659,5.79819223957496e-05,0.0012124920053335,"Spase22-23"
"555","FBgn0037801",2024.83480089935,-0.815164375492527,0.176700630405372,19.5036227841306,5.81891648183308e-05,0.0012146332872439,"CG3999"
"556","FBgn0027561",1800.20804546407,0.157372613169434,0.0372762907503003,19.4913926348363,5.85460860927382e-05,0.00121988562479204,"CG18659"
"557","FBgn0041712",1494.58021035527,0.338632803003881,0.0802254993082838,19.4637390568331,5.9361212778064e-05,0.00123464928192796,"yellow-d"
"558","FBgn0250848",13516.8580527635,-0.341471300235734,0.0801646468707539,19.4545347792713,5.96350309087092e-05,0.00123812156465483,"26-29-p"
"559","FBgn0003719",209.835689720548,-0.339884083966094,0.13000574590153,19.4170940798646,6.07619346476944e-05,0.00125615890066493,"tld"
"560","FBgn0034051",3126.55758713622,0.148334630128966,0.0388046734202475,19.4113225852856,6.09375314780916e-05,0.00125615890066493,"Mlf"
"561","FBgn0037228",709.047980290682,-0.78419939492368,0.178211472829987,19.4148833520106,6.08291358324288e-05,0.00125615890066493,"CG1092"
"562","FBgn0038820",1343.49189238924,0.404920194989464,0.114429070681574,19.4190662031353,6.07020491652888e-05,0.00125615890066493,"CG4000"
"563","FBgn0038662",3381.62306418899,-0.296951945424698,0.0696198591891214,19.3982935989228,6.13358044762494e-05,0.00126212308145177,"Mpc1"
"564","FBgn0259916",494.898333606723,-0.0928635920558441,0.0416808434800205,19.3827320999122,6.18149044680368e-05,0.00126972636216703,"CG42445"
"565","FBgn0037722",328.737390438439,-0.145783279758462,0.070464165978592,19.3744839952225,6.20703587611351e-05,0.00127271700220841,"CG8319"
"566","FBgn0027070",1160.92426597095,-0.147232049037253,0.0405692773102685,19.3322173093734,6.33960719739888e-05,0.00129760334596936,"CG17322"
"567","FBgn0053506",490.441239891796,-0.190056666501855,0.0432262342978453,19.3259216590137,6.35959461450828e-05,0.00129939865271743,"CG33506"
"568","FBgn0027552",4659.60656714461,-0.264569074739002,0.0656898693224178,19.3211485364935,6.37479030215243e-05,0.00130021031074711,"CG10863"
"569","FBgn0053543",431.015017158456,0.371060762504138,0.0844952163357216,19.2938355400004,6.46244477904906e-05,0.0013157719290911,"CG33543"
"570","FBgn0031256",1765.72167673831,-0.116707911006265,0.0610139149056831,19.2818437780883,6.5013092254932e-05,0.00131801113790984,"shv"
"571","FBgn0033904",589.269987393881,0.48567170114625,0.117876382619315,19.2809990692617,6.50405566208062e-05,0.00131801113790984,"CG18327"
"572","FBgn0266829",15.4081840020877,-0.71377677648847,0.164606519499594,19.2799176756195,6.50757333521304e-05,0.00131801113790984,"CR45291"
"573","FBgn0038047",86.0244436615142,-0.297295623103905,0.116592860459768,19.2744309461276,6.52545049305301e-05,0.00131814930095697,"CG5245"
"574","FBgn0029950",89.1822154222662,0.498954593765115,0.149071774010575,19.2727272228894,6.53101164220373e-05,0.00131814930095697,"CG9657"
"575","FBgn0061356",2463.02571365748,-0.660810728886741,0.17288489420086,19.2564697772164,6.58431678352891e-05,0.00132659669455969,"CG18003"
"576","FBgn0037102",600.856150940437,-0.166821504147506,0.0380951789863251,19.2336341529596,6.6599261006381e-05,0.00133950076173424,"CRIF"
"577","FBgn0030341",1466.35038802329,-0.0858103865810535,0.0426335992520697,19.2124035195311,6.73099989348932e-05,0.0013398390681456,"p24-1"
"578","FBgn0036181",35.8204957440641,-0.467935052451264,0.15057190726895,19.2219102759213,6.69908082716126e-05,0.0013398390681456,"Muc68Ca"
"579","FBgn0051683",1206.00332735116,-0.412579511586916,0.102752105205554,19.2162356447316,6.71811522418968e-05,0.0013398390681456,"CG31683"
"580","FBgn0025837",96.5991991254904,0.597534350375109,0.214478203584006,19.2149137258593,6.72255709362609e-05,0.0013398390681456,"CG17636"
"581","FBgn0029648",523.965225731024,-0.759371616078634,0.169510496069448,19.222765302461,6.69621749331213e-05,0.0013398390681456,"CG3603"
"582","FBgn0040348",263.744574384264,0.265920647867781,0.0778591242672399,19.2223738800729,6.69752814628384e-05,0.0013398390681456,"CG3703"
"583","FBgn0267207",33.6280305843916,0.356993174807104,0.150678821687278,19.1960229753772,6.78635499118515e-05,0.00134854069593276,"CR45647"
"584","FBgn0011286",1856.59009584057,0.55136001611,0.130992559563454,19.1743890064727,6.86016134907072e-05,0.00136087276077028,"RyR"
"585","FBgn0040344",1148.05217171107,0.22125967720265,0.0524716580108649,19.1651417146368,6.8919537478478e-05,0.00136484246442422,"CG3711"
"586","FBgn0051374",690.871045108113,0.48372126041941,0.113949283213981,19.1449426479447,6.96191194245608e-05,0.00137581595895301,"sals"
"587","FBgn0054008",89.9351781176322,-0.352189126541236,0.107529681901684,19.1422998324314,6.97111754773775e-05,0.00137581595895301,"CG34008"
"588","FBgn0040512",1212.67453671427,-0.107204386257413,0.0527745678319485,19.1274056096959,7.02322602446266e-05,0.0013813934379185,"zetaCOP"
"589","FBgn0036926",703.566679571011,0.252326909907378,0.0602155468251271,19.128097443464,7.02079699214621e-05,0.0013813934379185,"CG7646"
"590","FBgn0036547",1183.83487224329,0.674850115317195,0.154235063743977,19.1211032326626,7.04539244059611e-05,0.00138340460041197,"CG17032"
"591","FBgn0015714",333.243935326432,0.413554551464964,0.0944286584349801,19.1067370872053,7.09618220179196e-05,0.00139101981062199,"Cyp6a17"
"592","FBgn0052475",111.562932744927,0.18588645313682,0.103020932663198,19.0558088912076,7.27920038802559e-05,0.00142386148089372,"mthl8"
"593","FBgn0030304",378.027130116317,0.459868353624962,0.131701000858829,19.0533095664917,7.28830261691824e-05,0.00142386148089372,"Cyp4g15"
"594","FBgn0033065",6075.37551352387,0.322765217350635,0.219906679322012,19.02129080831,7.4059228174682e-05,0.00144440430707692,"Cyp6w1"
"595","FBgn0003996",447.094044749585,0.43793030239128,0.104388761475422,19.0124245659695,7.43882705103529e-05,0.00144838338464275,"w"
"596","FBgn0035206",1468.17762909705,-0.187327530144085,0.0435696837484632,19.0063514025528,7.46144998800467e-05,0.00145035063944688,"CG9186"
"597","FBgn0034191",350.154540404431,-0.181152875912504,0.0568023250380362,18.9938105501252,7.50838345223629e-05,0.00145702884914837,"CG6984"
"598","FBgn0026239",813.764263259832,0.264412538235957,0.0623439938260247,18.9843632393449,7.54393436723359e-05,0.00146147959271574,"gukh"
"599","FBgn0031814",3675.93765767908,0.268521887918977,0.0616665707635505,18.9774508237608,7.570052881483e-05,0.00146409119585944,"retm"
"600","FBgn0025678",3282.9375820097,-0.140408747416697,0.0706631900099742,18.973517711064,7.58495446463387e-05,0.00146452829121306,"CaBP1"
"601","FBgn0003358",2629.06003574427,-3.16404568221301,0.647488176681965,18.9539700274495,7.65945208059353e-05,0.00147562086118551,"Jon99Ci"
"602","FBgn0029813",68.771496335169,0.124498434966605,0.115012910230049,18.9517708929471,7.66787879528423e-05,0.00147562086118551,"CG15766"
"603","FBgn0035445",61.25470909579,0.656554140482438,0.154075685183453,18.9420436939061,7.70526312442621e-05,0.00148035610773595,"Ids"
