"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0034387",696.023427739098,-0.340305228646126,0.0717706530773024,-4.74156516702713,2.12073418414289e-06,0.000207240925765177
"FBgn0002772",2768.10929943538,-0.542964591619088,0.11447566573436,-4.74305685960397,2.105171503884e-06,0.000207240925765177
"FBgn0031002",490.75136336747,-0.457114185392922,0.0962945901678086,-4.74703910776637,2.0641605268709e-06,0.000207240925765177
"FBgn0022355",55302.1130124292,0.924386406684676,0.19542748105267,4.73007379364186,2.24438240929953e-06,0.000217540870598935
"FBgn0028864",51.876213521853,0.702845341240882,0.148868248064306,4.72125755746971,2.34390904380551e-06,0.000225355513066527
"FBgn0005616",303.648309752982,-0.233500921350913,0.0495107226294694,-4.71616871962055,2.40327166727906e-06,0.000225604762340953
"FBgn0035866",899.708324110381,0.171298430932689,0.0363194299003357,4.7164405224077,2.40006485909045e-06,0.000225604762340953
"FBgn0040364",1264.14465067313,-0.535696936199072,0.113583630750843,-4.71632164474632,2.40146690647343e-06,0.000225604762340953
"FBgn0051780",51.8978060404148,0.699325744013327,0.148724934672456,4.70214188060318,2.57446500478579e-06,0.000239787279586377
"FBgn0031559",129.659613332564,1.275637422503,0.271728589798203,4.69452781339771,2.67223252607556e-06,0.000246964001363355
"FBgn0010812",890.104554211089,-0.277571689928678,0.0591645654392302,-4.69151911905413,2.71183924286324e-06,0.000248696518872428
"FBgn0028970",506.453582555712,-0.312583338361921,0.066749524157499,-4.68292983818677,2.82803333775166e-06,0.000257372621776147
"FBgn0039453",52.9514640745119,-2.63327200419075,0.562831993680228,-4.67861108422853,2.88824682241675e-06,0.000260861201642821
"FBgn0031942",167.610214610485,-0.713350747397568,0.152561894518821,-4.67581206727586,2.927926542385e-06,0.000262456693521158
"FBgn0037612",252.908592726091,1.3348118106255,0.285930497023632,4.66830864325458,3.03689446338571e-06,0.000270192953675257
"FBgn0012037",3019.77178892423,-0.513254141983928,0.11010146074126,-4.66164698023473,3.13688922086955e-06,0.000277022172527458
"FBgn0033426",946.922803665225,-0.197003398920607,0.0422975783212127,-4.65755740020245,3.1998322259855e-06,0.000280502939692641
"FBgn0261805",102.570236832721,0.716899045236182,0.154114976272382,4.65171563838897,3.29184804043102e-06,0.000286462863781157
"FBgn0027554",1296.31166351484,-0.233250900034977,0.0501822708428528,-4.64807383399226,3.35048993376132e-06,0.000289453195581901
"FBgn0261524",1370.46665266747,0.211671919103488,0.0457040027956012,4.63136500428931,3.63262816578102e-06,0.000311569733758571
"FBgn0036332",289.954345479761,0.451369697502365,0.0975132600613925,4.62880327473608,3.67784944979721e-06,0.000313195151003446
"FBgn0028427",1509.52091012345,-0.153927251609697,0.0333547506413245,-4.61485241682457,3.93374746940127e-06,0.000332610903051078
"FBgn0035888",324.589726559976,-0.317688128085147,0.0689653476825352,-4.60648918276386,4.09524354346423e-06,0.000334043591796692
"FBgn0030052",1064.73052555532,-0.329900622117873,0.0716570155453717,-4.60388448509953,4.14682533013844e-06,0.000334043591796692
"FBgn0039613",148.716946326308,0.577828703792603,0.125377711679326,4.60870354110859,4.05187588804753e-06,0.000334043591796692
"FBgn0259209",3312.09793253575,-0.476449858379556,0.103442616337337,-4.60593394917432,4.10618720680117e-06,0.000334043591796692
"FBgn0033132",2668.35268784732,-0.451893514575182,0.098040512512935,-4.60925287916626,4.0411855736825e-06,0.000334043591796692
"FBgn0051345",112.043888228283,-0.390079327144586,0.0847243974328866,-4.6040968004946,4.14259757172596e-06,0.000334043591796692
"FBgn0036827",513.925790205909,0.221909985939369,0.0481321859798071,4.61042816614369,4.01840477763215e-06,0.000334043591796692
"FBgn0036302",994.454227999077,-0.221309182084324,0.0481175859284887,-4.59934092315497,4.23829688912921e-06,0.000339120641021466
"FBgn0033453",712.682266240145,0.331377464115989,0.0721125351288082,4.59528240858652,4.32163556892178e-06,0.000343483595017903
"FBgn0027506",2553.20297697524,0.258746943619758,0.0563439464730006,4.59227583115333,4.38438351478926e-06,0.000346163048101441
"FBgn0032744",337.007575882033,-0.312137171987288,0.0681284701913285,-4.58159666745338,4.61439215576892e-06,0.000361918648178973
"FBgn0001297",3199.51082104415,-0.291857255351818,0.0637210942925956,-4.58022980603036,4.64465300883936e-06,0.000361918648178973
"FBgn0032805",212.355103473879,-0.566013133884095,0.124027604480691,-4.56360611215558,5.02823771181546e-06,0.000389062172482459
"FBgn0029835",336.254431024527,-0.445947182393293,0.0977449212992113,-4.56235655485551,5.05826511783099e-06,0.000389062172482459
"FBgn0028481",602.822643472364,-0.354334316545856,0.0777186155947177,-4.55919490889566,5.13500968358236e-06,0.000392433240049159
"FBgn0033226",1805.72321726024,-0.234014490589073,0.0514293011479996,-4.55021719847297,5.35905689234191e-06,0.000406946982614652
"FBgn0262003",449.166065726331,0.538069942155169,0.118292346550472,4.54864543519381,5.39923236499697e-06,0.000407402837060087
"FBgn0035414",226.3682274842,0.54222526112436,0.119417436697882,4.54058700402481,5.60978232910711e-06,0.000420627829733427
"FBgn0038294",11448.9064694742,-0.421437473967475,0.0928427941896429,-4.53925883689624,5.64523045827813e-06,0.000420640234522449
"FBgn0067903",670.426865878029,1.30973765408705,0.288623836647949,4.53787070845647,5.6825080383177e-06,0.000420787955483376
"FBgn0036826",291.547179846595,0.381258721304985,0.0840525670670429,4.53595570734778,5.7343214833025e-06,0.000422003584715632
"FBgn0264291",224.773324544321,0.306643912368672,0.0676312602722755,4.53405586609151,5.78617142127979e-06,0.000423206967389556
"FBgn0004598",5068.91165498119,0.295790994464154,0.0653020974018653,4.52957877667962,5.91013955614844e-06,0.000427034447202434
"FBgn0039529",647.981114024735,-0.493254732995475,0.108870274548674,-4.53066491326747,5.87983357214591e-06,0.000427034447202434
"FBgn0035257",64.6841596754206,-2.71950154974156,0.600834629397985,-4.52620640802014,6.00519289032657e-06,0.00043128861227996
"FBgn0013469",150.198746432195,0.667191711092202,0.148218095361778,4.50141873341233,6.75013739653003e-06,0.000481887054140306
"FBgn0040600",1512.45873509801,-0.289785060509249,0.0644456393173031,-4.49658136033798,6.90547627989042e-06,0.000490042191719367
"FBgn0025595",2234.97210717838,-0.71827993257698,0.15991730317606,-4.49157107024367,7.06997003164717e-06,0.000492913349223963
"FBgn0011296",1705.29638766951,-0.439119829722779,0.097742464703606,-4.49262079746367,7.03519890020124e-06,0.000492913349223963
"FBgn0023536",430.367897442613,-0.242588422795632,0.0539949741254198,-4.4927963523447,7.02939981322123e-06,0.000492913349223963
"FBgn0038774",1115.65407813187,-0.371251628303115,0.0827206812808308,-4.48801463617959,7.18899910116679e-06,0.00049541761435902
"FBgn0040251",42.2509630253719,-0.552585370239296,0.123112534385704,-4.48845743446463,7.17407545335642e-06,0.00049541761435902
"FBgn0039543",1858.41823034854,-0.360682821764099,0.0804332721892273,-4.48424901719225,7.31711731397831e-06,0.000501348693202583
"FBgn0002733",109.01042001609,-0.434696108888549,0.0970356156587141,-4.47975834375521,7.47275945822015e-06,0.000509087075776575
"FBgn0025879",1348.94822686518,-0.256288506560506,0.0573041718922674,-4.47242317788541,7.73381877654809e-06,0.000523878337806854
"FBgn0033448",1730.31448897012,-0.311675742818897,0.0698709100536321,-4.46073684426979,8.16783357538612e-06,0.000544005117801915
"FBgn0032430",460.472231458974,-0.215671669231972,0.0483488888065599,-4.46073683502546,8.16783392774222e-06,0.000544005117801915
"FBgn0266599",81470.8084777573,-0.175400217026451,0.039305707396612,-4.46246178084482,8.10233832557907e-06,0.000544005117801915
"FBgn0264695",15964.3276897325,-0.50289177208085,0.112778910286393,-4.4590940877492,8.2306787391745e-06,0.000545145288491325
"FBgn0016126",10372.2402827306,0.238766994526317,0.0536230519981884,4.45269311665407,8.47999125905043e-06,0.000558555004366847
"FBgn0037573",1336.88738876266,-0.188883025385726,0.042509230388322,-4.44334144985169,8.85724324928165e-06,0.000580198098999648
"FBgn0004687",3809.93133438398,-0.272839710089184,0.0615236665558688,-4.43471147548434,9.21956796559775e-06,0.000600632181889925
"FBgn0010651",2484.93540381864,-0.582315174549622,0.131476654716223,-4.429038568151,9.46540966754853e-06,0.00061329681552453
"FBgn0014469",3233.57320974209,0.403859246141265,0.0913374889098357,4.42161538445551,9.79657259537541e-06,0.000629255179274994
"FBgn0037084",1152.22770821828,-0.17493779667156,0.0395683071380266,-4.42115949164372,9.81726751762699e-06,0.000629255179274994
"FBgn0000557",4346.3549305934,-0.360926561483249,0.0816853836670432,-4.41849625086438,9.93900040499524e-06,0.000633651138119536
"FBgn0015777",2161.10544267551,-0.283248672594355,0.0641776208135355,-4.41351157932947,1.0170727550066e-05,0.000644975605595144
"FBgn0037722",328.737390438439,0.312848319515765,0.0709270008091924,4.41084940779307,1.029659110988e-05,0.000646315188453416
"FBgn0261673",705.596852340699,-0.410469349605964,0.0930606602906773,-4.41077194513613,1.03002756086352e-05,0.000646315188453416
"FBgn0032613",306.458751385922,0.654936319516253,0.148702966615108,4.40432584785912,1.06113345276386e-05,0.000656568533500998
"FBgn0259916",494.898333606723,0.184692879948894,0.0419204654024566,4.40579268802848,1.05397729846333e-05,0.000656568533500998
"FBgn0031304",1378.31532824552,-0.202064154473191,0.0458823015480549,-4.40396727399472,1.06288984202057e-05,0.000656568533500998
"FBgn0050491",284.388157979059,-0.181343783069106,0.041345628724198,-4.38604487741099,1.15430315916414e-05,0.000703954998728113
"FBgn0264775",133.719025442101,-2.8174388453495,0.642252352118867,-4.38680969568182,1.15025344881848e-05,0.000703954998728113
"FBgn0003719",209.835689720548,0.575106688054076,0.131144654028185,4.38528502984559,1.15834002485021e-05,0.000703954998728113
"FBgn0265315",8.16554639475439,1.30254118736257,0.297087438430108,4.38436978098287,1.16322038877234e-05,0.000703954998728113
"FBgn0259173",626.734416049344,-0.438015897750756,0.099932774336131,-4.38310554931117,1.16999391580236e-05,0.000704478154757361
"FBgn0001296",1304.70668320256,-0.284899604919424,0.0650857603075346,-4.37729548788022,1.20161020738541e-05,0.000719393178273071
"FBgn0261575",5590.06007297788,1.28073933893731,0.29265013257603,4.37634976503751,1.20683304524924e-05,0.000719393178273071
"FBgn0036812",308.627380107087,0.421114478986768,0.0962490393747968,4.37525903346355,1.21288360979806e-05,0.000719402905274254
"FBgn0033130",550.665621587302,-0.332120511234602,0.0759765243253198,-4.37135699722868,1.2347671035213e-05,0.000728757099414896
"FBgn0039355",152.253007540682,0.433452391655212,0.0992965906998946,4.365229345741,1.26989449970737e-05,0.000734916469436069
"FBgn0024238",3224.65258360217,-0.351286927978634,0.0804202239018453,-4.36814163073442,1.25308225596847e-05,0.000734916469436069
"FBgn0037895",86.3253794072513,-0.461298182658397,0.105701082343734,-4.36417652903764,1.2760250727501e-05,0.000734916469436069
"FBgn0038047",86.0244436615142,0.514427518192738,0.117819886899591,4.36621975907299,1.26415296525514e-05,0.000734916469436069
"FBgn0266448",1056.7792142952,-0.459439095912281,0.105212295857619,-4.3667813934412,1.26090812384349e-05,0.000734916469436069
"FBgn0039360",462.118496121734,-0.168817254900864,0.038794721205588,-4.35155221263833,1.35177121141941e-05,0.000769442432344522
"FBgn0034920",1166.12501791236,-0.44265382352546,0.101736692305949,-4.3509751840003,1.35533392712925e-05,0.000769442432344522
"FBgn0000667",3103.60923063587,-0.170047829444608,0.0390677712720381,-4.35263706906967,1.34509721550926e-05,0.000769442432344522
"FBgn0039900",1054.00084999644,-0.473834925379519,0.109314118883983,-4.33461779884452,1.46013583917942e-05,0.000825011349511708
"FBgn0033569",544.340438802582,0.3490490284944,0.0805725101986826,4.33211063716006,1.47686690727266e-05,0.000830528644740785
"FBgn0052406",224.437381939047,-0.352319434198787,0.0813923433320032,-4.32865574052414,1.5002222600707e-05,0.000835778027316022
"FBgn0038072",310.352647419902,-0.388729915815016,0.0897990346871767,-4.3288874671002,1.49864481704299e-05,0.000835778027316022
"FBgn0039473",6.06006428656818,-1.93582661359509,0.447898649608752,-4.32201931237362,1.5460765216083e-05,0.000855114003218166
"FBgn0030559",94.2127604349367,-0.531899535677881,0.123080351148664,-4.32156335852031,1.54927549652008e-05,0.000855114003218166
"FBgn0032214",1108.53828164614,0.158354813668354,0.0367917412248856,4.30408587352328,1.67676620752792e-05,0.00092121689982248
"FBgn0028622",599.012295511728,-0.240112648241535,0.0558271664767552,-4.30100009359262,1.70028988431343e-05,0.000924477982678357
"FBgn0027526",679.766780085211,0.192258246460003,0.044708133324742,4.30029688476404,1.70569445155327e-05,0.000924477982678357
