sn,pl3c
4305,FBgn0053278
4306,FBgn0051963
4307,FBgn0053276
4308,FBgn0053271
4309,FBgn0053270
4310,FBgn0053272
4311,FBgn0262992
4312,FBgn0004189
4313,FBgn0262993
4314,FBgn0051099
4315,FBgn0004188
4316,FBgn0267742
4317,FBgn0267743
4318,FBgn0266918
4319,FBgn0266916
4320,FBgn0267744
4321,FBgn0266914
4322,FBgn0267192
4323,FBgn0266912
4324,FBgn0020518
4325,FBgn0266910
4326,FBgn0027660
4327,FBgn0015277
4328,FBgn0003888
4329,FBgn0022338
4330,FBgn0267746
4331,FBgn0267747
4332,FBgn0267748
4333,FBgn0024958
4334,FBgn0024956
4335,FBgn0024957
4336,FBgn0035064
4337,FBgn0038505
4338,FBgn0038506
4339,FBgn0038507
4340,FBgn0035060
4341,FBgn0020248
4342,FBgn0020249
4343,FBgn0266615
4344,FBgn0012037
4345,FBgn0038508
4346,FBgn0035069
4347,FBgn0051089
4348,FBgn0033050
4349,FBgn0052380
4350,FBgn0031763
4351,FBgn0031762
4352,FBgn0031813
4353,FBgn0031760
4354,FBgn0031815
4355,FBgn0031814
4356,FBgn0031765
4357,FBgn0083946
4358,FBgn0031818
4359,FBgn0031769
4360,FBgn0031768
4361,FBgn0052053
4362,FBgn0028899
4363,FBgn0052056
4364,FBgn0052057
4365,FBgn0052054
4366,FBgn0052055
4367,FBgn0028893
4368,FBgn0028892
4369,FBgn0052058
4370,FBgn0029840
4371,FBgn0028897
4372,FBgn0052476
4373,FBgn0028895
4374,FBgn0028894
4375,FBgn0033056
4376,FBgn0266871
4377,FBgn0267117
4378,FBgn0046999
4379,FBgn0010926
4380,FBgn0031107
4381,FBgn0040007
4382,FBgn0040005
4383,FBgn0031103
4384,FBgn0031101
4385,FBgn0031100
4386,FBgn0265805
4387,FBgn0053664
4388,FBgn0033055
4389,FBgn0040009
4390,FBgn0032835
4391,FBgn0043070
4392,FBgn0053841
4393,FBgn0026147
4394,FBgn0026144
4395,FBgn0038565
4396,FBgn0026149
4397,FBgn0026148
4398,FBgn0083945
4399,FBgn0264911
4400,FBgn0051157
4401,FBgn0262594
4402,FBgn0265804
4403,FBgn0033054
4404,FBgn0265339
4405,FBgn0265338
4406,FBgn0264327
4407,FBgn0264326
4408,FBgn0264325
4409,FBgn0264324
4410,FBgn0262444
4411,FBgn0267951
4412,FBgn0264329
4413,FBgn0264328
4414,FBgn0051122
4415,FBgn0051121
4416,FBgn0051126
4417,FBgn0051125
4418,FBgn0267668
4419,FBgn0267667
4420,FBgn0051658
4421,FBgn0267665
4422,FBgn0267664
4423,FBgn0267663
4424,FBgn0267662
4425,FBgn0267661
4426,FBgn0267660
4427,FBgn0262009
4428,FBgn0020369
4429,FBgn0026361
4430,FBgn0264561
4431,FBgn0265107
4432,FBgn0011726
4433,FBgn0026369
4434,FBgn0035007
4435,FBgn0038564
4436,FBgn0259110
4437,FBgn0259111
4438,FBgn0259112
4439,FBgn0259113
4440,FBgn0030940
4441,FBgn0267258
4442,FBgn0082948
4443,FBgn0039752
4444,FBgn0267259
4445,FBgn0039756
4446,FBgn0026394
4447,FBgn0039754
4448,FBgn0039755
4449,FBgn0039758
4450,FBgn0039759
4451,FBgn0035008
4452,FBgn0037338
4453,FBgn0263615
4454,FBgn0035453
4455,FBgn0037332
4456,FBgn0037330
4457,FBgn0020638
4458,FBgn0037336
4459,FBgn0037624
4460,FBgn0262372
4461,FBgn0037626
4462,FBgn0037627
4463,FBgn0037620
4464,FBgn0037621
4465,FBgn0037622
4466,FBgn0037623
4467,FBgn0260812
4468,FBgn0000173
4469,FBgn0265748
4470,FBgn0050200
4471,FBgn0037888
4472,FBgn0037889
4473,FBgn0264789
4474,FBgn0267257
4475,FBgn0267254
4476,FBgn0033243
4477,FBgn0262743
4478,FBgn0262375
4479,FBgn0267990
4480,FBgn0004414
4481,FBgn0014849
4482,FBgn0014848
4483,FBgn0262741
4484,FBgn0266302
4485,FBgn0020493
4486,FBgn0262740
4487,FBgn0004419
4488,FBgn0266873
4489,FBgn0033247
4490,FBgn0263968
4491,FBgn0050293
4492,FBgn0050290
4493,FBgn0050291
4494,FBgn0050296
4495,FBgn0050297
4496,FBgn0050295
4497,FBgn0033673
4498,FBgn0050298
4499,FBgn0050299
4500,FBgn0266874
4501,FBgn0027364
4502,FBgn0003997
4503,FBgn0020407
4504,FBgn0027360
4505,FBgn0266877
4506,FBgn0037232
4507,FBgn0266876
4508,FBgn0030911
4509,FBgn0260817
4510,FBgn0083936
4511,FBgn0023509
4512,FBgn0083938
4513,FBgn0028406
4514,FBgn0028407
4515,FBgn0037235
4516,FBgn0266557
4517,FBgn0030914
4518,FBgn0261274
4519,FBgn0011866
4520,FBgn0011867
4521,FBgn0011864
4522,FBgn0011865
4523,FBgn0011862
4524,FBgn0033679
4525,FBgn0052412
4526,FBgn0011861
4527,FBgn0033501
4528,FBgn0033500
4529,FBgn0036571
4530,FBgn0033502
4531,FBgn0036577
4532,FBgn0033504
4533,FBgn0011868
4534,FBgn0036574
4535,FBgn0266215
4536,FBgn0261934
4537,FBgn0266217
4538,FBgn0266216
4539,FBgn0261931
4540,FBgn0261930
4541,FBgn0261933
4542,FBgn0261932
4543,FBgn0267641
4544,FBgn0265423
4545,FBgn0267248
4546,FBgn0266219
4547,FBgn0261938
4548,FBgn0037580
4549,FBgn0035852
4550,FBgn0052413
4551,FBgn0037583
4552,FBgn0032908
4553,FBgn0032906
4554,FBgn0265870
4555,FBgn0032900
4556,FBgn0265871
4557,FBgn0035903
4558,FBgn0035902
4559,FBgn0035901
4560,FBgn0035272
4561,FBgn0035907
4562,FBgn0035906
4563,FBgn0035904
4564,FBgn0035279
4565,FBgn0035909
4566,FBgn0265873
4567,FBgn0031832
4568,FBgn0033241
4569,FBgn0243486
4570,FBgn0031831
4571,FBgn0083942
4572,FBgn0031786
4573,FBgn0034901
4574,FBgn0083940
4575,FBgn0040551
4576,FBgn0021750
4577,FBgn0036818
4578,FBgn0033246
4579,FBgn0262123
4580,FBgn0035730
4581,FBgn0262172
4582,FBgn0001285
4583,FBgn0267471
4584,FBgn0001281
4585,FBgn0001280
4586,FBgn0029763
4587,FBgn0267642
4588,FBgn0039782
4589,FBgn0250850
4590,FBgn0250851
4591,FBgn0002736
4592,FBgn0002734
4593,FBgn0002735
4594,FBgn0002732
4595,FBgn0002733
4596,FBgn0052601
4597,FBgn0052600
4598,FBgn0262598
4599,FBgn0000079
4600,FBgn0000078
4601,FBgn0030629
4602,FBgn0032358
4603,FBgn0010389
4604,FBgn0283479
4605,FBgn0032670
4606,FBgn0032671
4607,FBgn0032677
4608,FBgn0033933
4609,FBgn0039529
4610,FBgn0023458
4611,FBgn0267644
4612,FBgn0039528
4613,FBgn0039784
4614,FBgn0052939
4615,FBgn0260469
4616,FBgn0265104
4617,FBgn0265105
4618,FBgn0260466
4619,FBgn0260467
4620,FBgn0265101
4621,FBgn0265102
4622,FBgn0265103
4623,FBgn0264518
4624,FBgn0264514
4625,FBgn0264515
4626,FBgn0264516
4627,FBgn0263777
4628,FBgn0003285
4629,FBgn0264511
4630,FBgn0264512
4631,FBgn0264513
4632,FBgn0039634
4633,FBgn0262127
4634,FBgn0039157
4635,FBgn0038039
4636,FBgn0001248
4637,FBgn0039523
4638,FBgn0036729
4639,FBgn0032495
4640,FBgn0000411
4641,FBgn0000412
4642,FBgn0000414
4643,FBgn0000416
4644,FBgn0030905
4645,FBgn0039109
4646,FBgn0039108
4647,FBgn0039107
4648,FBgn0003464
4649,FBgn0039104
4650,FBgn0039102
4651,FBgn0039101
4652,FBgn0003462
4653,FBgn0053519
4654,FBgn0031378
4655,FBgn0031379
4656,FBgn0031374
4657,FBgn0031375
4658,FBgn0053512
4659,FBgn0053513
4660,FBgn0053514
4661,FBgn0031372
4662,FBgn0053517
4663,FBgn0000449
4664,FBgn0032457
4665,FBgn0017545
4666,FBgn0036056
4667,FBgn0052418
4668,FBgn0262124
4669,FBgn0036502
4670,FBgn0016762
4671,FBgn0011260
4672,FBgn0013432
4673,FBgn0266452
4674,FBgn0266451
4675,FBgn0266450
4676,FBgn0283548
4677,FBgn0266456
4678,FBgn0266455
4679,FBgn0266454
4680,FBgn0283545
4681,FBgn0266459
4682,FBgn0283547
4683,FBgn0262445
4684,FBgn0037057
4685,FBgn0015946
4686,FBgn0015949
4687,FBgn0262827
4688,FBgn0262824
4689,FBgn0262825
4690,FBgn0262822
4691,FBgn0262823
4692,FBgn0262820
4693,FBgn0262821
4694,FBgn0031941
4695,FBgn0262828
4696,FBgn0265148
4697,FBgn0031598
4698,FBgn0284413
4699,FBgn0032350
4700,FBgn0040322
4701,FBgn0031590
4702,FBgn0040028
4703,FBgn0031592
4704,FBgn0284411
4705,FBgn0031596
4706,FBgn0031597
4707,FBgn0035085
4708,FBgn0030351
4709,FBgn0036819
4710,FBgn0030421
4711,FBgn0037432
4712,FBgn0037435
4713,FBgn0030354
4714,FBgn0030425
4715,FBgn0037436
4716,FBgn0036810
4717,FBgn0036811
4718,FBgn0030429
4719,FBgn0036813
4720,FBgn0036814
4721,FBgn0036815
4722,FBgn0029175
4723,FBgn0036817
4724,FBgn0036740
4725,FBgn0036741
4726,FBgn0033990
4727,FBgn0033996
4728,FBgn0052829
4729,FBgn0033994
4730,FBgn0036211
4731,FBgn0034985
4732,FBgn0036749
4733,FBgn0033998
4734,FBgn0033999
4735,FBgn0036218
4736,FBgn0033339
4737,FBgn0034523
4738,FBgn0034520
4739,FBgn0034521
4740,FBgn0031946
4741,FBgn0034527
4742,FBgn0029877
4743,FBgn0284255
4744,FBgn0284254
4745,FBgn0034528
4746,FBgn0034529
4747,FBgn0284251
4748,FBgn0284250
4749,FBgn0284253
4750,FBgn0036108
4751,FBgn0002909
4752,FBgn0267112
4753,FBgn0002901
4754,FBgn0005632
4755,FBgn0002905
4756,FBgn0039488
4757,FBgn0262333
4758,FBgn0026777
4759,FBgn0031945
4760,FBgn0267561
4761,FBgn0015582
4762,FBgn0044011
4763,FBgn0052820
4764,FBgn0010774
4765,FBgn0013811
4766,FBgn0013810
4767,FBgn0013813
4768,FBgn0013812
4769,FBgn0010357
4770,FBgn0010356
4771,FBgn0010355
4772,FBgn0003062
4773,FBgn0010352
4774,FBgn0010350
4775,FBgn0051826
4776,FBgn0051827
4777,FBgn0051352
4778,FBgn0051822
4779,FBgn0051823
4780,FBgn0051356
4781,FBgn0051821
4782,FBgn0262174
4783,FBgn0004087
4784,FBgn0262177
4785,FBgn0037299
4786,FBgn0267411
4787,FBgn0267412
4788,FBgn0267413
4789,FBgn0037295
4790,FBgn0037294
4791,FBgn0037297
4792,FBgn0037296
4793,FBgn0267418
4794,FBgn0267419
4795,FBgn0265487
4796,FBgn0037292
4797,FBgn0085359
4798,FBgn0085358
4799,FBgn0050192
4800,FBgn0050195
4801,FBgn0050197
4802,FBgn0050196
4803,FBgn0085423
4804,FBgn0050198
4805,FBgn0085421
4806,FBgn0085420
4807,FBgn0085427
4808,FBgn0085426
4809,FBgn0085357
4810,FBgn0085424
4811,FBgn0029766
4812,FBgn0262211
4813,FBgn0262210
4814,FBgn0032067
4815,FBgn0032066
4816,FBgn0032061
4817,FBgn0262214
4818,FBgn0004888
4819,FBgn0004889
4820,FBgn0283531
4821,FBgn0004885
4822,FBgn0032069
4823,FBgn0032068
4824,FBgn0004880
4825,FBgn0053339
4826,FBgn0263343
4827,FBgn0033199
4828,FBgn0266401
4829,FBgn0053899
4830,FBgn0033192
4831,FBgn0033190
4832,FBgn0033191
4833,FBgn0033196
4834,FBgn0033194
4835,FBgn0033195
4836,FBgn0039929
4837,FBgn0032248
4838,FBgn0039299
4839,FBgn0039298
4840,FBgn0039297
4841,FBgn0032240
4842,FBgn0032243
4843,FBgn0032242
4844,FBgn0039925
4845,FBgn0039924
4846,FBgn0039291
4847,FBgn0032246
4848,FBgn0001612
4849,FBgn0001341
4850,FBgn0051383
4851,FBgn0053447
4852,FBgn0053444
4853,FBgn0014454
4854,FBgn0014455
4855,FBgn0053445
4856,FBgn0041250
4857,FBgn0053017
4858,FBgn0041252
4859,FBgn0053442
4860,FBgn0263220
4861,FBgn0053443
4862,FBgn0014092
4863,FBgn0264349
4864,FBgn0053441
4865,FBgn0264348
4866,FBgn0037454
4867,FBgn0262473
4868,FBgn0037996
4869,FBgn0037997
4870,FBgn0033363
4871,FBgn0037995
4872,FBgn0053213
4873,FBgn0037993
4874,FBgn0264344
4875,FBgn0027836
4876,FBgn0037998
4877,FBgn0037999
4878,FBgn0035594
4879,FBgn0035590
4880,FBgn0035591
4881,FBgn0035592
4882,FBgn0035593
4883,FBgn0264341
4884,FBgn0035598
4885,FBgn0260645
4886,FBgn0028523
4887,FBgn0028520
4888,FBgn0028527
4889,FBgn0025334
4890,FBgn0028525
4891,FBgn0025336
4892,FBgn0264342
4893,FBgn0262338
4894,FBgn0266875
4895,FBgn0029693
4896,FBgn0029690
4897,FBgn0029123
4898,FBgn0029696
4899,FBgn0029697
4900,FBgn0029694
4901,FBgn0040973
4902,FBgn0267950
4903,FBgn0263241
4904,FBgn0038528
4905,FBgn0038529
4906,FBgn0038526
4907,FBgn0038527
4908,FBgn0038524
4909,FBgn0038525
4910,FBgn0035734
4911,FBgn0035735
4912,FBgn0035736
4913,FBgn0035041
4914,FBgn0267811
4915,FBgn0051678
4916,FBgn0259869
4917,FBgn0003612
4918,FBgn0263246
4919,FBgn0259860
4920,FBgn0259861
4921,FBgn0259862
4922,FBgn0259863
4923,FBgn0031745
4924,FBgn0031296
4925,FBgn0031747
4926,FBgn0031746
4927,FBgn0031741
4928,FBgn0031740
4929,FBgn0265169
4930,FBgn0031749
4931,FBgn0031299
4932,FBgn0031298
4933,FBgn0017482
4934,FBgn0036181
4935,FBgn0010078
4936,FBgn0052034
4937,FBgn0052036
4938,FBgn0052037
4939,FBgn0036184
4940,FBgn0025595
4941,FBgn0052039
4942,FBgn0025592
4943,FBgn0029718
4944,FBgn0010905
4945,FBgn0267601
4946,FBgn0010909
4947,FBgn0267173
4948,FBgn0267600
4949,FBgn0262479
4950,FBgn0267928
4951,FBgn0034546
4952,FBgn0261552
4953,FBgn0026164
4954,FBgn0043010
4955,FBgn0026160
4956,FBgn0026163
4957,FBgn0026162
4958,FBgn0265311
4959,FBgn0265310
4960,FBgn0265313
4961,FBgn0265312
4962,FBgn0026169
4963,FBgn0265314
4964,FBgn0262478
4965,FBgn0261556
4966,FBgn0264309
4967,FBgn0264308
4968,FBgn0266735
4969,FBgn0264301
4970,FBgn0264303
4971,FBgn0261006
4972,FBgn0264305
4973,FBgn0264307
4974,FBgn0267608
4975,FBgn0037573
4976,FBgn0051800
4977,FBgn0031423
4978,FBgn0250910
4979,FBgn0051105
4980,FBgn0267640
4981,FBgn0267643
4982,FBgn0051106
4983,FBgn0267645
4984,FBgn0051100
4985,FBgn0051103
4986,FBgn0051102
4987,FBgn0267649
4988,FBgn0267648
4989,FBgn0051109
4990,FBgn0051108
4991,FBgn0033404
4992,FBgn0265017
4993,FBgn0053771
4994,FBgn0053337
4995,FBgn0038579
4996,FBgn0000996
4997,FBgn0259139
4998,FBgn0033405
4999,FBgn0039734
5000,FBgn0039735
5001,FBgn0039736
5002,FBgn0039737
5003,FBgn0039730
5004,FBgn0039731
5005,FBgn0039732
5006,FBgn0039733
5007,FBgn0265163
5008,FBgn0039738
5009,FBgn0039739
5010,FBgn0031127
5011,FBgn0031126
5012,FBgn0030658
5013,FBgn0030659
5014,FBgn0037358
5015,FBgn0037359
5016,FBgn0037608
5017,FBgn0037609
5018,FBgn0037354
5019,FBgn0037607
5020,FBgn0014135
5021,FBgn0030653
5022,FBgn0037350
5023,FBgn0030655
5024,FBgn0030657
5025,FBgn0053904
5026,FBgn0011743
5027,FBgn0011742
5028,FBgn0011741
5029,FBgn0011740
5030,FBgn0011747
5031,FBgn0011746
5032,FBgn0011745
5033,FBgn0266668
5034,FBgn0266669
5035,FBgn0053901
5036,FBgn0037468
5037,FBgn0266666
5038,FBgn0266667
5039,FBgn0035572
5040,FBgn0030309
5041,FBgn0265161
5042,FBgn0040285
5043,FBgn0040281
5044,FBgn0040931
5045,FBgn0035147
5046,FBgn0050509
5047,FBgn0014869
5048,FBgn0014868
5049,FBgn0041087
5050,FBgn0035146
5051,FBgn0050502
5052,FBgn0050503
5053,FBgn0034053
5054,FBgn0050506
5055,FBgn0038465
5056,FBgn0014863
5057,FBgn0038857
5058,FBgn0065102
5059,FBgn0265166
5060,FBgn0035574
5061,FBgn0027348
5062,FBgn0037463
5063,FBgn0035143
5064,FBgn0053908
5065,FBgn0027342
5066,FBgn0027343
5067,FBgn0033297
5068,FBgn0027341
5069,FBgn0034959
5070,FBgn0034958
5071,FBgn0035141
5072,FBgn0083055
5073,FBgn0030306
5074,FBgn0034951
5075,FBgn0034950
5076,FBgn0034957
5077,FBgn0034956
5078,FBgn0037467
5079,FBgn0040235
5080,FBgn0038069
5081,FBgn0038068
5082,FBgn0030304
5083,FBgn0030221
5084,FBgn0038063
5085,FBgn0083050
5086,FBgn0037465
5087,FBgn0038067
5088,FBgn0038065
5089,FBgn0032378
5090,FBgn0013467
5091,FBgn0267179
5092,FBgn0267178
5093,FBgn0262457
5094,FBgn0037824
5095,FBgn0036000
5096,FBgn0036007
5097,FBgn0084008
5098,FBgn0036005
5099,FBgn0036004
5100,FBgn0033075
5101,FBgn0266276
5102,FBgn0261955
5103,FBgn0261954
5104,FBgn0036551
5105,FBgn0032377
5106,FBgn0036553
5107,FBgn0036552
5108,FBgn0053107
5109,FBgn0032376
5110,FBgn0004192
5111,FBgn0032371
5112,FBgn0015622
5113,FBgn0015623
5114,FBgn0015625
5115,FBgn0265165
5116,FBgn0032370
5117,FBgn0036227
5118,FBgn0032373
5119,FBgn0001114
5120,FBgn0036225
5121,FBgn0028541
5122,FBgn0036224
5123,FBgn0035921
5124,FBgn0035923
5125,FBgn0035922
5126,FBgn0035929
5127,FBgn0033756
5128,FBgn0262989
5129,FBgn0036222
5130,FBgn0265580
5131,FBgn0033757
5132,FBgn0036221
5133,FBgn0041702
5134,FBgn0086668
5135,FBgn0266856
5136,FBgn0001234
5137,FBgn0250867
5138,FBgn0053258
5139,FBgn0033752
5140,FBgn0021776
5141,FBgn0265581
5142,FBgn0266855
5143,FBgn0004698
5144,FBgn0032065
5145,FBgn0051617
5146,FBgn0037647
5147,FBgn0266899
5148,FBgn0266898
5149,FBgn0052625
5150,FBgn0037644
5151,FBgn0052626
5152,FBgn0266893
5153,FBgn0266892
5154,FBgn0266891
5155,FBgn0037317
5156,FBgn0266897
5157,FBgn0266896
5158,FBgn0266895
5159,FBgn0266894
5160,FBgn0034513
5161,FBgn0083009
5162,FBgn0083008
5163,FBgn0035122
5164,FBgn0262446
5165,FBgn0034512
5166,FBgn0083003
5167,FBgn0031918
5168,FBgn0083001
5169,FBgn0083000
5170,FBgn0083007
5171,FBgn0037648
5172,FBgn0083005
5173,FBgn0083004
5174,FBgn0032652
5175,FBgn0032650
5176,FBgn0267320
5177,FBgn0032656
5178,FBgn0032654
5179,FBgn0267183
5180,FBgn0032658
5181,FBgn0065076
5182,FBgn0034572
5183,FBgn0034846
5184,FBgn0260446
5185,FBgn0052484
5186,FBgn0260444
5187,FBgn0260442
5188,FBgn0052480
5189,FBgn0052483
5190,FBgn0260441
5191,FBgn0025454
5192,FBgn0031910
5193,FBgn0025456
5194,FBgn0025457
5195,FBgn0052488
5196,FBgn0003261
5197,FBgn0266852
5198,FBgn0003267
5199,FBgn0033051
5200,FBgn0031913
5201,FBgn0264539
5202,FBgn0262790
5203,FBgn0053689
5204,FBgn0034032
5205,FBgn0032086
5206,FBgn0262794
5207,FBgn0262795
5208,FBgn0029596
5209,FBgn0053680
5210,FBgn0053687
5211,FBgn0086451
5212,FBgn0086450
5213,FBgn0062928
5214,FBgn0264391
5215,FBgn0063382
5216,FBgn0063383
5217,FBgn0063380
5218,FBgn0063381
5219,FBgn0063386
5220,FBgn0063387
5221,FBgn0063384
5222,FBgn0063385
5223,FBgn0267555
5224,FBgn0063388
5225,FBgn0063389
5226,FBgn0039120
5227,FBgn0039125
5228,FBgn0039124
5229,FBgn0003401
5230,FBgn0259704
5231,FBgn0039129
5232,FBgn0039128
5233,FBgn0038589
5234,FBgn0053532
5235,FBgn0053533
5236,FBgn0053530
5237,FBgn0053531
5238,FBgn0053536
5239,FBgn0053537
5240,FBgn0053534
5241,FBgn0031351
5242,FBgn0259701
5243,FBgn0053538
5244,FBgn0053539
5245,FBgn0031359
5246,FBgn0017561
5247,FBgn0035756
5248,FBgn0012042
5249,FBgn0017567
5250,FBgn0017566
5251,FBgn0035754
5252,FBgn0044046
5253,FBgn0044047
5254,FBgn0011244
5255,FBgn0030530
5256,FBgn0044048
5257,FBgn0035753
5258,FBgn0283562
5259,FBgn0038582
5260,FBgn0283560
5261,FBgn0283561
5262,FBgn0035751
5263,FBgn0030164
5264,FBgn0030537
5265,FBgn0030536
5266,FBgn0031456
5267,FBgn0023549
5268,FBgn0263447
5269,FBgn0263446
5270,FBgn0263445
5271,FBgn0263444
5272,FBgn0263443
5273,FBgn0263442
5274,FBgn0263441
5275,FBgn0036947
5276,FBgn0040338
5277,FBgn0263449
5278,FBgn0263448
5279,FBgn0004921
5280,FBgn0019982
5281,FBgn0002631
5282,FBgn0266789
5283,FBgn0004432
5284,FBgn0266787
5285,FBgn0052311
5286,FBgn0266785
5287,FBgn0266784
5288,FBgn0266783
5289,FBgn0266782
5290,FBgn0266781
5291,FBgn0266780
5292,FBgn0034720
5293,FBgn0034721
5294,FBgn0034722
5295,FBgn0034723
5296,FBgn0034724
5297,FBgn0034097
5298,FBgn0034726
5299,FBgn0034727
5300,FBgn0034728
5301,FBgn0034729
5302,FBgn0034098
5303,FBgn0034099
5304,FBgn0004924
5305,FBgn0038651
5306,FBgn0038652
5307,FBgn0038653
5308,FBgn0038654
5309,FBgn0004435
5310,FBgn0038656
5311,FBgn0038658
5312,FBgn0038659
5313,FBgn0051611
5314,FBgn0004926
5315,FBgn0264723
5316,FBgn0041624
5317,FBgn0036832
5318,FBgn0036833
5319,FBgn0030407
5320,FBgn0030406
5321,FBgn0036836
5322,FBgn0030400
5323,FBgn0030403
5324,FBgn0036835
5325,FBgn0036838
5326,FBgn0036839
5327,FBgn0267580
5328,FBgn0030408
5329,FBgn0034898
5330,FBgn0034899
5331,FBgn0267659
5332,FBgn0034893
5333,FBgn0034897
5334,FBgn0034894
5335,FBgn0004380
5336,FBgn0284237
5337,FBgn0034545
5338,FBgn0038388
5339,FBgn0040636
5340,FBgn0034540
5341,FBgn0284232
5342,FBgn0010113
5343,FBgn0034543
5344,FBgn0038380
5345,FBgn0038381
5346,FBgn0038386
5347,FBgn0038387
5348,FBgn0038385
5349,FBgn0267785
5350,FBgn0267786
5351,FBgn0026751
5352,FBgn0267780
5353,FBgn0267781
5354,FBgn0267782
5355,FBgn0010309
5356,FBgn0041626
5357,FBgn0285952
5358,FBgn0267788
5359,FBgn0267789
5360,FBgn0082989
5361,FBgn0082988
5362,FBgn0082981
5363,FBgn0082980
5364,FBgn0082983
5365,FBgn0082987
5366,FBgn0082986
5367,FBgn0010379
5368,FBgn0015321
5369,FBgn0031459
5370,FBgn0015320
5371,FBgn0021906
5372,FBgn0015776
5373,FBgn0051370
5374,FBgn0051371
5375,FBgn0051832
5376,FBgn0051374
5377,FBgn0267439
5378,FBgn0033623
5379,FBgn0267435
5380,FBgn0267432
5381,FBgn0267433
5382,FBgn0262150
5383,FBgn0267431
5384,FBgn0260943
5385,FBgn0260942
5386,FBgn0260941
5387,FBgn0000038
5388,FBgn0265467
5389,FBgn0260945
5390,FBgn0265464
5391,FBgn0000032
5392,FBgn0265469
5393,FBgn0265468
5394,FBgn0000037
5395,FBgn0000036
5396,FBgn0025833
5397,FBgn0036768
5398,FBgn0036769
5399,FBgn0085409
5400,FBgn0085408
5401,FBgn0085405
5402,FBgn0085404
5403,FBgn0036760
5404,FBgn0036761
5405,FBgn0036766
5406,FBgn0036767
5407,FBgn0036764
5408,FBgn0036765
5409,FBgn0031629
5410,FBgn0032008
5411,FBgn0032006
5412,FBgn0032005
5413,FBgn0032004
5414,FBgn0032003
5415,FBgn0043841
5416,FBgn0032001
5417,FBgn0032000
5418,FBgn0004860
5419,FBgn0004861
5420,FBgn0037019
5421,FBgn0037018
5422,FBgn0004864
5423,FBgn0004865
5424,FBgn0004867
5425,FBgn0037013
5426,FBgn0267469
5427,FBgn0037011
5428,FBgn0037010
5429,FBgn0037017
5430,FBgn0037016
5431,FBgn0037015
5432,FBgn0051812
5433,FBgn0005198
5434,FBgn0038097
5435,FBgn0054006
5436,FBgn0267465
5437,FBgn0036498
5438,FBgn0036499
5439,FBgn0267464
5440,FBgn0036494
5441,FBgn0036495
5442,FBgn0036496
5443,FBgn0036497
5444,FBgn0036490
5445,FBgn0036491
5446,FBgn0036492
5447,FBgn0036493
5448,FBgn0267461
5449,FBgn0037552
5450,FBgn0010433
5451,FBgn0024294
5452,FBgn0267460
5453,FBgn0033645
5454,FBgn0053054
5455,FBgn0053057
5456,FBgn0053056
5457,FBgn0001320
5458,FBgn0001321
5459,FBgn0001323
5460,FBgn0040814
5461,FBgn0267462
5462,FBgn0263209
5463,FBgn0263208
5464,FBgn0263207
5465,FBgn0263206
5466,FBgn0263201
5467,FBgn0263200
5468,FBgn0053239
5469,FBgn0053238
5470,FBgn0032709
5471,FBgn0053230
5472,FBgn0053233
5473,FBgn0053234
5474,FBgn0053237
5475,FBgn0053236
5476,FBgn0265271
5477,FBgn0024196
5478,FBgn0024194
5479,FBgn0013278
5480,FBgn0038897
5481,FBgn0038894
5482,FBgn0038892
5483,FBgn0038893
5484,FBgn0038890
5485,FBgn0037551
5486,FBgn0033710
5487,FBgn0033712
5488,FBgn0033713
5489,FBgn0260747
5490,FBgn0033716
5491,FBgn0033717
5492,FBgn0028504
5493,FBgn0028507
5494,FBgn0028506
5495,FBgn0022936
5496,FBgn0028500
5497,FBgn0022935
5498,FBgn0264564
5499,FBgn0028509
5500,FBgn0053136
5501,FBgn0024998
5502,FBgn0053137
5503,FBgn0024992
5504,FBgn0024993
5505,FBgn0024991
5506,FBgn0024996
5507,FBgn0024997
5508,FBgn0024994
5509,FBgn0024995
5510,FBgn0035713
5511,FBgn0035710
5512,FBgn0035711
5513,FBgn0035714
5514,FBgn0035715
5515,FBgn0002673
5516,FBgn0030800
5517,FBgn0035719
5518,FBgn0038144
5519,FBgn0259846
5520,FBgn0259847
5521,FBgn0259845
5522,FBgn0259842
5523,FBgn0259843
5524,FBgn0259840
5525,FBgn0259841
5526,FBgn0003676
5527,FBgn0267390
5528,FBgn0259849
5529,FBgn0040020
5530,FBgn0051017
5531,FBgn0033344
5532,FBgn0032409
5533,FBgn0260789
5534,FBgn0052549
5535,FBgn0039328
5536,FBgn0052016
5537,FBgn0260780
5538,FBgn0052544
5539,FBgn0052010
5540,FBgn0052547
5541,FBgn0063261
5542,FBgn0264491
5543,FBgn0264490
5544,FBgn0264493
5545,FBgn0264492
5546,FBgn0264495
5547,FBgn0264494
5548,FBgn0264496
5549,FBgn0267189
5550,FBgn0051028
5551,FBgn0262631
5552,FBgn0262636
5553,FBgn0029105
5554,FBgn0027539
5555,FBgn0040022
5556,FBgn0037530
5557,FBgn0027538
5558,FBgn0032406
5559,FBgn0052602
5560,FBgn0039325
5561,FBgn0028909
5562,FBgn0025712
5563,FBgn0039324
5564,FBgn0025716
5565,FBgn0265089
5566,FBgn0051759
5567,FBgn0003090
5568,FBgn0003091
5569,FBgn0033763
5570,FBgn0003093
5571,FBgn0261786
5572,FBgn0261787
5573,FBgn0052983
5574,FBgn0036886
5575,FBgn0031729
5576,FBgn0031728
