"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0264344",27.1249375552238,-5.12729568023829,0.53293621259513,-9.62084309353074,6.52937672698907e-22,1.55327317033421e-21
"FBgn0003751",72.9661285906979,1.65724556129532,0.172280718411556,9.61944886563785,6.61848253824144e-22,1.57417291675149e-21
"FBgn0038286",2351.59637292907,0.586886877656644,0.0610109709509905,9.61936629607296,6.62379717935272e-22,1.57513921962986e-21
"FBgn0031564",51.1978247968424,-7.80025196980999,0.811056844179527,-9.61739245009491,6.75210966455626e-22,1.60534852228736e-21
"FBgn0035355",484.465303700371,-1.4447634547331,0.150286399537196,-9.6134012071766,7.01912764563877e-22,1.66851811897652e-21
"FBgn0030552",771.020923171123,0.977084636254752,0.101651388345777,9.6121130478917,7.10751699719686e-22,1.68921002755442e-21
"FBgn0051028",68.1131868129683,-7.87675468818275,0.819685468364431,-9.60948435977487,7.291320275008e-22,1.73256641548915e-21
"FBgn0260775",392.03375285442,-2.20749013544889,0.229721010453512,-9.60943942868306,7.29450248683104e-22,1.73299528491896e-21
"FBgn0266491",181.408987825204,-9.36615400988111,0.974762065920489,-9.60865665308431,7.35016303938326e-22,1.74588920825977e-21
"FBgn0030305",1200.71564179496,1.23104751018064,0.128174505062316,9.60446470678493,7.65546722773675e-22,1.8180650936086e-21
"FBgn0030239",1002.75142702126,-1.54510885672544,0.160876057382336,-9.60434313139183,7.66450644640018e-22,1.81986827908298e-21
"FBgn0000384",1482.94136059773,0.930253801277123,0.0968633799294879,9.60377184808444,7.70712338391563e-22,1.8296420078571e-21
"FBgn0034879",688.696620841945,1.37837163287346,0.143559159194433,9.60141895931992,7.88513099773645e-22,1.87154722153405e-21
"FBgn0033000",1600.8668134946,1.66510662892232,0.173435918965392,9.60070231619431,7.9401524232626e-22,1.88425118426047e-21
"FBgn0034590",581.966528754268,0.962033083743285,0.100215823413175,9.59961262581222,8.02454395589746e-22,1.90391876396571e-21
"FBgn0031060",359.620230368375,1.17001878569513,0.1218913030735,9.59887010962228,8.08255623897199e-22,1.91732131596428e-21
"FBgn0052603",17.4235542639846,-8.8898123251698,0.926293038017157,-9.59719220625853,8.21518253172165e-22,1.94841520479023e-21
"FBgn0262983",22.8809614472184,-8.37209474586992,0.872366004368091,-9.59699793888042,8.23067639595078e-22,1.95172202061539e-21
"FBgn0020300",343.60918754346,-1.70081362608288,0.177249716494118,-9.59557882361588,8.34473890383627e-22,1.978396549615e-21
"FBgn0265541",30.7741925152015,-7.19956514307846,0.750497111275422,-9.59306176521221,8.55090965047426e-22,2.02689422046471e-21
"FBgn0275436",689.774146047122,-0.914743416107024,0.0953586043560734,-9.59266782776445,8.58362978540766e-22,2.03426690450177e-21
"FBgn0034012",17.3102826660478,-8.45188771971519,0.88116238378986,-9.59174821258689,8.66049524129129e-22,2.05209700802122e-21
"FBgn0015299",826.105676128493,1.4801823492048,0.154324304805842,9.59137545487111,8.69184558996532e-22,2.05913766170107e-21
"FBgn0003187",745.437932480769,3.94668704263433,0.411486099745627,9.59130100645951,8.69812042585421e-22,2.06023628008467e-21
"FBgn0037487",24.3913083700624,-8.2266645535351,0.857951259179126,-9.58873183705825,8.91742924804758e-22,2.11178420476067e-21
"FBgn0016920",48.2621001819221,-8.02041256596341,0.836597964369968,-9.58693770191454,9.07381538670448e-22,2.14841447488739e-21
"FBgn0036117",535.390479503287,0.69329741846547,0.0723332491874854,9.58476808733513,9.26655886935997e-22,2.19363769885771e-21
"FBgn0039130",655.446785863903,0.76664101137081,0.0800000289960971,9.58300916876182,9.42578588582358e-22,2.2309111741052e-21
"FBgn0031100",33.5313612198232,-9.3588662882422,0.976782125952582,-9.58132426831132,9.58084995904158e-22,2.26718552162236e-21
"FBgn0038402",28.3009982786059,-6.48573750001625,0.677078557014604,-9.57900295737229,9.79862568137659e-22,2.31828334567657e-21
"FBgn0261723",15.8056650890248,-5.33491851815208,0.556974801433992,-9.57838398508651,9.85751755158969e-22,2.33177826347249e-21
"FBgn0028474",1213.20277806582,0.862837848100692,0.0901242982608392,9.5738648150519,1.02982363244863e-21,2.43557160591517e-21
"FBgn0000183",3166.3231041661,1.09640407066665,0.114562284268521,9.57037543085998,1.06518164476972e-21,2.51872119047033e-21
"FBgn0266094",19.3795740999933,-4.41268162121636,0.461115158675469,-9.56958698536734,1.07333586637761e-21,2.53752571791867e-21
"FBgn0036341",940.829038958852,0.819341118312958,0.0856248917710853,9.56895946220211,1.07986991907742e-21,2.55249357915314e-21
"FBgn0035271",267.899575680712,1.26223463909077,0.132013431382573,9.56141072822223,1.16162331584876e-21,2.74521873779285e-21
"FBgn0035262",73.7209738190734,-2.00524764309972,0.209763792599788,-9.55955085597432,1.18268846431428e-21,2.7944762925826e-21
"FBgn0033851",17.3116655967632,-5.29725889700273,0.55420310368386,-9.55833495300039,1.19666379149824e-21,2.82696654611921e-21
"FBgn0062413",906.133071261694,-0.804986701428361,0.0842191837663075,-9.55823442390571,1.19782653750112e-21,2.82918218412598e-21
"FBgn0267463",21.1879833483046,-2.74050208862495,0.286773653074773,-9.55632450624881,1.22013071681458e-21,2.88132219950469e-21
"FBgn0036225",36.677924187742,-7.76924943036307,0.813103886666757,-9.55505139965863,1.23522589880891e-21,2.91642189131426e-21
"FBgn0086443",2969.34123660003,0.824118211239381,0.0862508519265165,9.55489937585205,1.23704074407037e-21,2.92015884463291e-21
"FBgn0000447",1106.85947340478,0.79604117581272,0.083397405936962,9.54515511446995,1.35904071238338e-21,3.20755022382436e-21
"FBgn0033901",676.838599050834,1.37041552499993,0.143624491410729,9.54165624218574,1.40569133567588e-21,3.31703082998385e-21
"FBgn0031830",4084.39571594964,-1.01102704921806,0.105977787244596,-9.53999017628682,1.42845845489838e-21,3.37012268507997e-21
"FBgn0004237",3896.78630571459,0.974495821547776,0.102150478547506,9.5398067185224,1.43098763132939e-21,3.37545676366448e-21
"FBgn0015032",26.9772343553182,-4.92921793538045,0.5167578060335,-9.5387391885105,1.44579290154117e-21,3.40974063489989e-21
"FBgn0014133",5275.74086824754,1.09297213526918,0.114586037048075,9.53844083822027,1.44995766382882e-21,3.41892191272379e-21
"FBgn0266275",31.5597233142493,-4.45779113984655,0.467379024136631,-9.53785024495106,1.45823696872708e-21,3.43779980148475e-21
"FBgn0002887",447.075673871866,1.74440004587877,0.182929020485369,9.53593935642537,1.48534679884069e-21,3.50105534338957e-21
