"","entrZ","go_path","FBgn","symbol"
"548","3885565","dme01100","FBgn0039924","PIP4K"
"549","37105","dme01100","FBgn0063499","GstE10"
"550","37107","dme01100","FBgn0063498","GstE2"
"551","37108","dme01100","FBgn0063497","GstE3"
"552","37109","dme01100","FBgn0063496","GstE4"
"553","37110","dme01100","FBgn0063495","GstE5"
"554","33081","dme01100","FBgn0031148","Cbs"
"555","37111","dme01100","FBgn0063494","GstE6"
"556","37112","dme01100","FBgn0063493","GstE7"
"557","37113","dme01100","FBgn0063492","GstE8"
"558","246581","dme01100","FBgn0063491","GstE9"
"559","35213","dme01100","FBgn0032775","CG17544"
"560","35140","dme01100","FBgn0032715","CG17597"
"561","5740847","dme01100","FBgn0025837","CG17636"
"562","41512","dme01100","FBgn0038029","GstD11"
"563","46246","dme01100","FBgn0011270","Pglym87"
"564","33351","dme01100","FBgn0000579","Eno"
"565","3355069","dme01100","FBgn0039993","CG17691"
"566","37131","dme01100","FBgn0003067","Pepck"
"567","37159","dme01100","FBgn0034383","CG17821"
"568","33658","dme01100","FBgn0031611","FIG4"
"569","43369","dme01100","FBgn0039576","UQCR-14L"
"570","31808","dme01100","FBgn0041629","Hexo2"
"571","36932","dme01100","FBgn0000078","Amy-d"
"572","30995","dme01100","FBgn0023537","CG17896"
"573","53511","dme01100","FBgn0040260","Ugt36Bc"
"574","43873","dme01100","FBgn0003204","ras"
"575","3771779","dme01100","FBgn0061356","CG18003"
"576","42146","dme01100","FBgn0038552","CG18012"
"577","35981","dme01100","FBgn0033423","CG1809"
"578","46717","dme01100","FBgn0023535","arg"
"579","37756","dme01100","FBgn0034898","CG18128"
"580","3355116","dme01100","FBgn0250907","Cht10"
"581","40528","dme01100","FBgn0261436","DhpD"
"582","31668","dme01100","FBgn0029945","CG18155"
"583","38220","dme01100","FBgn0035265","PIG-Wb"
"584","35986","dme01100","FBgn0033428","Updo"
"585","40995","dme01100","FBgn0037579","COX7AL"
"586","40026","dme01100","FBgn0036796","CG18231"
"587","36487","dme01100","FBgn0033836","CG18278"
"588","48224","dme01100","FBgn0000109","Aprt"
"589","38180","dme01100","FBgn0035231","Pcyt2"
"590","36515","dme01100","FBgn0033860","S-Lap5"
"591","36556","dme01100","FBgn0033893","CG18371"
"592","43913","dme01100","FBgn0025592","Gk1"
"593","47895","dme01100","FBgn0010222","Nmdmc"
"594","41910","dme01100","FBgn0038363","Acyp2"
"595","44750","dme01100","FBgn0026602","Ady43A"
"596","41897","dme01100","FBgn0038350","AOX4"
"597","41895","dme01100","FBgn0038348","AOX2"
"598","41894","dme01100","FBgn0267408","AOX1"
"599","59240","dme01100","FBgn0042206","GstD10"
"600","41595","dme01100","FBgn0041710","yellow-f"
"601","32640","dme01100","FBgn0003189","r"
"602","37158","dme01100","FBgn0034382","CG18609"
"603","42216","dme01100","FBgn0028670","Vha100-2"
"604","31697","dme01100","FBgn0029971","ND-MNLL"
"605","50101","dme01100","FBgn0040628","CG18672"
"606","50102","dme01100","FBgn0040629","CG18673"
"607","38370","dme01100","FBgn0035398","Cht7"
"608","47764","dme01100","FBgn0000079","Amy-p"
"609","3771984","dme01100","FBgn0042182","CG18749"
"610","41126","dme01100","FBgn0011740","alpha-Man-IIa"
"611","31817","dme01100","FBgn0030066","CG1885"
"612","43493","dme01100","FBgn0013972","Gycalpha99B"
"613","43499","dme01100","FBgn0024841","Pcd"
"614","43504","dme01100","FBgn0039690","CG1969"
"615","43798","dme01100","FBgn0039909","ND-49"
"616","40836","dme01100","FBgn0024289","Sodh-1"
"617","43477","dme01100","FBgn0039669","ND-20L"
"618","38223","dme01100","FBgn0022702","Cht2"
"619","43757","dme01100","FBgn0266268","FeCH"
"620","38346","dme01100","FBgn0035375","pgant6"
"621","31995","dme01100","FBgn0030223","CG2111"
"622","43750","dme01100","FBgn0039877","CG2118"
"623","43746","dme01100","FBgn0270927","betaGlu"
"624","32026","dme01100","FBgn0003965","v"
"625","43582","dme01100","FBgn0086355","Tpi"
"626","31858","dme01100","FBgn0086450","su(r)"
"627","35417","dme01100","FBgn0032955","CG2201"
"628","43739","dme01100","FBgn0000150","awd"
"629","31960","dme01100","FBgn0011770","Gip"
"630","50246","dme01100","FBgn0040773","COX7C"
"631","53581","dme01100","FBgn0040319","Gclc"
"632","31762","dme01100","FBgn0017566","ND-75"
"633","36049","dme01100","FBgn0033479","PIG-N"
"634","32122","dme01100","FBgn0030327","FucT6"
"635","32272","dme01100","FBgn0030460","CG2453"
"636","32216","dme01100","FBgn0030411","CG2540"
"637","32212","dme01100","FBgn0030407","CG2543"
"638","45884","dme01100","FBgn0001311","kkv"
"639","48552","dme01100","FBgn0005278","Sam-S"
"640","33172","dme01100","FBgn0001142","Gs1"
"641","40946","dme01100","FBgn0037537","CG2767"
"642","44058","dme01100","FBgn0015663","Dot"
"643","33233","dme01100","FBgn0031265","CG2794"
"644","37804","dme01100","FBgn0023477","Taldo"
"645","40936","dme01100","FBgn0014930","CG2846"
"646","40935","dme01100","FBgn0004901","Prat"
"647","40670","dme01100","FBgn0037339","Pi4KIIalpha"
"648","31342","dme01100","FBgn0285910","VhaAC39-1"
"649","30973","dme01100","FBgn0000316","cin"
"650","33475","dme01100","FBgn0031462","CG2964"
"651","31950","dme01100","FBgn0028342","ATPsyndelta"
"652","33481","dme01100","FBgn0031468","CG2975"
"653","33485","dme01100","FBgn0031472","CG2983"
"654","35995","dme01100","FBgn0050000","GstT1"
"655","246386","dme01100","FBgn0050005","GstT2"
"656","45875","dme01100","FBgn0001186","Hex-A"
"657","246393","dme01100","FBgn0050016","CG30016"
"658","36233","dme01100","FBgn0050022","CG30022"
"659","246397","dme01100","FBgn0082585","sprt"
"660","246408","dme01100","FBgn0050036","CG30036"
"661","246409","dme01100","FBgn0050037","CG30037"
"662","246425","dme01100","FBgn0260475","CG30059"
"663","31402","dme01100","FBgn0029720","CG3009"
"664","246451","dme01100","FBgn0050093","COX6AL"
"665","36969","dme01100","FBgn0050103","CG30103"
"666","246458","dme01100","FBgn0050104","NT5E-2"
"667","31524","dme01100","FBgn0029823","Shmt"
"668","37815","dme01100","FBgn0020764","Alas"
"669","40916","dme01100","FBgn0037513","pyd3"
"670","41701","dme01100","FBgn0016672","Ipp"
"671","246533","dme01100","FBgn0050290","Ppcdc"
"672","246535","dme01100","FBgn0050293","Cht12"
"673","37360","dme01100","FBgn0050295","Ipk1"
"674","246543","dme01100","FBgn0028669","Vha100-3"
"675","31517","dme01100","FBgn0029818","GAA1"
"676","246560","dme01100","FBgn0050354","UQCR-11L"
"677","246580","dme01100","FBgn0050381","PIG-X"
"678","246599","dme01100","FBgn0050410","Rpi"
"679","31630","dme01100","FBgn0029913","Cht11"
"680","246620","dme01100","FBgn0050446","Tdc2"
"681","246627","dme01100","FBgn0050463","CG30463"
"682","35692","dme01100","FBgn0050499","CG30499"
"683","246656","dme01100","FBgn0050503","CG30503"
"684","33495","dme01100","FBgn0024947","NTPase"
"685","33493","dme01100","FBgn0031479","Prx6005"
"686","43708","dme01100","FBgn0051002","CG31002"
"687","326111","dme01100","FBgn0051013","CG31013"
"688","326112","dme01100","FBgn0051014","PH4alphaSG1"
"689","43640","dme01100","FBgn0051015","PH4alphaPV"
"690","326113","dme01100","FBgn0051016","CG31016"
"691","326114","dme01100","FBgn0051017","PH4alphaNE3"
"692","43638","dme01100","FBgn0051021","CG31021"
"693","43620","dme01100","FBgn0039776","PH4alphaEFB"
"694","43244","dme01100","FBgn0051075","CG31075"
"695","318597","dme01100","FBgn0051115","CG31115"
"696","42836","dme01100","FBgn0051140","CG31140"
"697","42796","dme01100","FBgn0051148","Gba1a"
"698","41927","dme01100","FBgn0051183","CG31183"
"699","33479","dme01100","FBgn0031466","CG3119"
"700","318624","dme01100","FBgn0051202","alpha-Man-Ic"
"701","42557","dme01100","FBgn0051233","CG31233"
"702","33461","dme01100","FBgn0250906","Pgk"
"703","41457","dme01100","FBgn0260746","Ect3"
"704","41733","dme01100","FBgn0027083","MetRS-m"
"705","326133","dme01100","FBgn0051343","CG31343"
"706","192528","dme01100","FBgn0043799","CG31381"
"707","37834","dme01100","FBgn0283494","Adk2"
"708","318721","dme01100","FBgn0051414","Gba1b"
"709","326140","dme01100","FBgn0051445","CG31445"
"710","261628","dme01100","FBgn0051469","CG31469"
"711","40925","dme01100","FBgn0051472","sgll"
"712","318753","dme01100","FBgn0051473","CG31473"
"713","326144","dme01100","FBgn0051477","ATPsynepsilonL"
"714","318781","dme01100","FBgn0051524","CG31524"
"715","31487","dme01100","FBgn0029789","PGAP1"
"716","44307","dme01100","FBgn0262736","Vha16-1"
"717","33986","dme01100","FBgn0000053","ade3"
"718","318868","dme01100","FBgn0051644","CG31644"
"719","33776","dme01100","FBgn0051648","CG31648"
"720","326151","dme01100","FBgn0031681","pgant5"
"721","35265","dme01100","FBgn0032820","fbp"
"722","318908","dme01100","FBgn0051713","Apf"
"723","35118","dme01100","FBgn0086909","CG31751"
"724","326159","dme01100","FBgn0051773","CG31773"
"725","33568","dme01100","FBgn0051776","CG31776"
"726","326161","dme01100","FBgn0051793","CG31793"
"727","33499","dme01100","FBgn0024920","Ts"
"728","318981","dme01100","FBgn0051849","CG31849"
"729","326168","dme01100","FBgn0260750","Mulk"
"730","318995","dme01100","FBgn0051874","CG31874"
"731","31604","dme01100","FBgn0029888","ND-ASHI"
"732","35569","dme01100","FBgn0033087","Hsepi"
"733","261610","dme01100","FBgn0051956","pgant4"
"734","44887","dme01100","FBgn0004797","mdy"
"735","317829","dme01100","FBgn0052026","CG32026"
"736","326187","dme01100","FBgn0045770","S-Lap3"
"737","326188","dme01100","FBgn0052064","S-Lap4"
"738","326189","dme01100","FBgn0052068","Adi1"
"739","317841","dme01100","FBgn0052072","Elo68alpha"
"740","326193","dme01100","FBgn0052076","Alg10"
"741","39282","dme01100","FBgn0028668","Vha16-2"
"742","37852","dme01100","FBgn0034971","CG3209"
"743","317846","dme01100","FBgn0028667","Vha16-3"
"744","33443","dme01100","FBgn0031436","ND-B17.2"
"745","37376","dme01100","FBgn0034568","CG3216"
"746","64879","dme01100","FBgn0043025","Adgf-A2"
"747","40028","dme01100","FBgn0052199","CG32199"
"748","317911","dme01100","FBgn0052201","CG32201"
"749","317923","dme01100","FBgn0052220","Csas"
"750","317928","dme01100","FBgn0052230","ND-MLRQ"
"751","38288","dme01100","FBgn0015360","oxt"
"752","38285","dme01100","FBgn0052301","CG32301"
"753","317967","dme01100","FBgn0052305","CG32305"
"754","326209","dme01100","FBgn0052351","S-Lap2"
"755","40406","dme01100","FBgn0043783","CG32444"
"756","261603","dme01100","FBgn0052445","CG32445"
"757","326219","dme01100","FBgn0052484","Sk2"
"758","38358","dme01100","FBgn0052487","CG32487"
"759","326220","dme01100","FBgn0052488","CG32488"
"760","31309","dme01100","FBgn0000479","dnc"
"761","37861","dme01100","FBgn0041706","CG3253"
"762","33556","dme01100","FBgn0031530","pgant2"
"763","32822","dme01100","FBgn0052549","CG32549"
"764","117366","dme01100","FBgn0086448","PIG-Q"
"765","32352","dme01100","FBgn0052626","AMPdeam"
"766","37540","dme01100","FBgn0034712","CG3264"
"767","59261","dme01100","FBgn0042083","CG3267"
"768","31899","dme01100","FBgn0052699","LPCAT"
"769","31551","dme01100","FBgn0040069","vanin-like"
"770","251900","dme01100","FBgn0066114","GlcAT-I"
"771","35590","dme01100","FBgn0014028","SdhB"
"772","43191","dme01100","FBgn0042710","Hex-t2"
"773","37539","dme01100","FBgn0283480","Alp2"
"774","37538","dme01100","FBgn0034710","CG3292"
"775","39238","dme01100","FBgn0263241","Mocs1"
"776","34835","dme01100","FBgn0028916","CG33090"
"777","117364","dme01100","FBgn0042711","Hex-t1"
"778","34553","dme01100","FBgn0010197","Gyc32E"
"779","326259","dme01100","FBgn0053116","CG33116"
"780","326264","dme01100","FBgn0053138","AGBE"
"781","36279","dme01100","FBgn0053145","GalT1"
"782","36507","dme01100","FBgn0053156","CG33156"
"783","32438","dme01100","FBgn0053177","CG33177"
"784","318913","dme01100","FBgn0053178","CG33178"
"785","37867","dme01100","FBgn0019643","Dat"
"786","41745","dme01100","FBgn0038224","ATPsynE"
"787","2768916","dme01100","FBgn0053303","CG33303"
"788","2768965","dme01100","FBgn0270926","AsnS"
"789","3346188","dme01100","FBgn0053544","Vkor"
"790","40858","dme01100","FBgn0250732","gfzf"
"791","37875","dme01100","FBgn0034988","cN-IIIB"
"792","3772218","dme01100","FBgn0064115","GatC"
"793","3772247","dme01100","FBgn0061359","CG33671"
"794","3772427","dme01100","FBgn0040076","primo-2"
"795","3772179","dme01100","FBgn0040077","primo-1"
"796","37884","dme01100","FBgn0034997","CG3376"
"797","317974","dme01100","FBgn0035240","CG33791"
"798","3885575","dme01100","FBgn0053977","CG33977"
"799","32938","dme01100","FBgn0027621","Pfrx"
"800","38106","dme01100","FBgn0054056","CG34056"
"801","3885645","dme01100","FBgn0054057","CG34057"
"802","19893529","dme01100","FBgn0013680","ND2"
"803","19893533","dme01100","FBgn0013674","COX1"
"804","19893535","dme01100","FBgn0013675","COX2"
"805","19893538","dme01100","FBgn0013673","ATP8"
"806","19893539","dme01100","FBgn0013672","ATP6"
"807","19893540","dme01100","FBgn0013676","COX3"
"808","19893542","dme01100","FBgn0013681","ND3"
"809","19893549","dme01100","FBgn0013684","ND5"
"810","19893551","dme01100","FBgn0262952","ND4"
"811","19893552","dme01100","FBgn0013683","ND4L"
"812","19893555","dme01100","FBgn0013685","ND6"
"813","19893556","dme01100","FBgn0013678","CYTB"
"814","19893558","dme01100","FBgn0013679","ND1"
"815","32582","dme01100","FBgn0030731","Mfe2"
"816","5740441","dme01100","FBgn0085190","CG34161"
"817","44701","dme01100","FBgn0021944","Coprox"
"818","35107","dme01100","FBgn0085370","Pde11"
"819","5740402","dme01100","FBgn0085374","CG34345"
"820","5740349","dme01100","FBgn0085386","CG34357"
"821","35738","dme01100","FBgn0085390","Dgk"
"822","5740362","dme01100","FBgn0085413","CG34384"
"823","37699","dme01100","FBgn0085453","CG34424"
"824","5740593","dme01100","FBgn0085468","ND-MWFE"
"825","5740612","dme01100","FBgn0085480","CG34451"
"826","5740876","dme01100","FBgn0085481","CG34452"
"827","39066","dme01100","FBgn0085484","Pdxk"
"828","31578","dme01100","FBgn0029868","ND-B16.6"
"829","36076","dme01100","FBgn0005619","Hdc"
"830","31194","dme01100","FBgn0003116","pn"
"831","3771877","dme01100","FBgn0000055","Adh"
"832","37900","dme01100","FBgn0035005","CG3483"
"833","37638","dme01100","FBgn0267823","Gmer"
"834","37695","dme01100","FBgn0046253","CG3502"
"835","33524","dme01100","FBgn0283427","FASN1"
"836","117361","dme01100","FBgn0042627","FASN2"
"837","32585","dme01100","FBgn0000536","eas"
"838","37707","dme01100","FBgn0028497","CG3530"
"839","42047","dme01100","FBgn0038463","CG3534"
"840","32586","dme01100","FBgn0030733","UQCR-14"
"841","31157","dme01100","FBgn0023508","Ocrl"
"842","50392","dme01100","FBgn0040918","schlank"
"843","42051","dme01100","FBgn0038467","AdSL"
"844","42493","dme01100","FBgn0003257","r-l"
"845","33420","dme01100","FBgn0031417","CG3597"
"846","31289","dme01100","FBgn0029648","CG3603"
"847","33421","dme01100","FBgn0031418","CG3609"
"848","37617","dme01100","FBgn0011211","blw"
"849","31376","dme01100","FBgn0262738","norpA"
"850","31190","dme01100","FBgn0025839","ND-B14.5A"
"851","32589","dme01100","FBgn0030735","CG3632"
"852","43701","dme01100","FBgn0039838","CG3669"
"853","37633","dme01100","FBgn0034789","PIP5K59B"
"854","37946","dme01100","FBgn0035046","ND-19"
"855","39085","dme01100","FBgn0023129","aay"
"856","33626","dme01100","FBgn0031589","CG3714"
"857","31185","dme01100","FBgn0004654","Pgd"
"858","34256","dme01100","FBgn0012036","Aldh"
"859","45012","dme01100","FBgn0263598","Vha68-2"
"860","37644","dme01100","FBgn0034800","CG3788"
"861","40079","dme01100","FBgn0036842","CG3797"
"862","37809","dme01100","FBgn0034938","CG3803"
"863","41476","dme01100","FBgn0037995","CG3809"
"864","32230","dme01100","FBgn0030421","CG3812"
"865","31579","dme01100","FBgn0261955","kdn"
"866","40059","dme01100","FBgn0036824","CG3902"
"867","31587","dme01100","FBgn0014031","Spat"
"868","41238","dme01100","FBgn0037788","CG3940"
"869","44207","dme01100","FBgn0017567","ND-23"
"870","40056","dme01100","FBgn0036821","CG3961"
"871","39860","dme01100","FBgn0260960","Baldspot"
"872","49815","dme01100","FBgn0022700","Cht4"
"873","32228","dme01100","FBgn0020513","ade5"
"874","41253","dme01100","FBgn0037801","CG3999"
"875","3355155","dme01100","FBgn0058002","ND-AGGG"
"876","36060","dme01100","FBgn0003071","Pfk"
"877","19988923","dme01100","FBgn0058064","ARY"
"878","36448","dme01100","FBgn0086532","Spt-I"
"879","34300","dme01100","FBgn0032147","IP3K1"
"880","3355171","dme01100","FBgn0044872","FucTC"
"881","8673970","dme01100","FBgn0085736","CG40472"
"882","41279","dme01100","FBgn0020385","pug"
"883","37754","dme01100","FBgn0011297","l(2)not"
"884","39856","dme01100","FBgn0004465","Su(P)"
"885","31605","dme01100","FBgn0028336","l(1)G0255"
"886","31606","dme01100","FBgn0029890","CG4095"
"887","39854","dme01100","FBgn0036648","CG4098"
"888","33642","dme01100","FBgn0027560","Tps1"
"889","39841","dme01100","FBgn0026061","Mipp1"
"890","42446","dme01100","FBgn0015279","Pi3K92E"
"891","41825","dme01100","FBgn0038295","Gyc88E"
"892","34910","dme01100","FBgn0002524","lace"
"893","5740185","dme01100","FBgn0260008","UQCR-11"
"894","39846","dme01100","FBgn0250814","UQCR-C2"
"895","40023","dme01100","FBgn0036793","CG4174"
"896","48335","dme01100","FBgn0010038","GstD2"
"897","32601","dme01100","FBgn0003416","sl"
"898","32043","dme01100","FBgn0259101","CG42249"
"899","2768892","dme01100","FBgn0259166","CG42271"
"900","31957","dme01100","FBgn0259170","alpha-Man-Ia"
"901","32233","dme01100","FBgn0259171","Pde9"
"902","326119","dme01100","FBgn0259178","5PtaseI"
"903","33373","dme01100","FBgn0001125","Got2"
"904","8674033","dme01100","FBgn0259933","CG42456"
"905","8674026","dme01100","FBgn0266136","Gyc76C"
"906","40153","dme01100","FBgn0261360","CG42637"
"907","37044","dme01100","FBgn0283437","PPO1"
"908","44513","dme01100","FBgn0261363","PPO3"
"909","31826","dme01100","FBgn0261549","rdgA"
"910","36396","dme01100","FBgn0261625","GLS"
"911","39403","dme01100","FBgn0036272","CG4300"
"912","37420","dme01100","FBgn0027073","CG4302"
"913","41845","dme01100","FBgn0016691","ATPsynO"
"914","44154","dme01100","FBgn0010611","Hmgs"
"915","31544","dme01100","FBgn0026060","Mipp2"
"916","12797919","dme01100","FBgn0262842","CG43206"
"917","32259","dme01100","FBgn0263005","CG43313"
"918","35387","dme01100","FBgn0263050","CG43345"
"919","31935","dme01100","FBgn0263132","Cht6"
"920","39065","dme01100","FBgn0035978","UGP"
"921","40299","dme01100","FBgn0037024","tzn"
"922","48340","dme01100","FBgn0010043","GstD7"
"923","48336","dme01100","FBgn0010039","GstD3"
"924","34276","dme01100","FBgn0028479","Mtpalpha"
"925","42396","dme01100","FBgn0038771","CG4390"
"926","34594","dme01100","FBgn0264815","Pde1c"
"927","31163","dme01100","FBgn0023545","PIG-K"
"928","32240","dme01100","FBgn0030431","CG4407"
"929","42759","dme01100","FBgn0016119","ATPsynCF6"
"930","37590","dme01100","FBgn0040091","Ugt58Fa"
"931","48341","dme01100","FBgn0010044","GstD8"
"932","48339","dme01100","FBgn0010042","GstD6"
"933","19835383","dme01100","FBgn0265174","PIG-V"
"934","36795","dme01100","FBgn0265178","CG44243"
"935","37419","dme01100","FBgn0265191","Glycogenin"
"936","42979","dme01100","FBgn0265190","PIG-S"
"937","19835750","dme01100","FBgn0265342","CG44296"
"938","42388","dme01100","FBgn0038763","PIG-L"
"939","42756","dme01100","FBgn0039071","bb8"
"940","36844","dme01100","FBgn0034132","S-Lap8"
