"MMgrey60"	"MMblack"	"MMtan"	"MMgreenyellow"	"MMblue"	"MMmagenta"	"MMpink"	"MMcyan"	"MMpurple"	"MMsalmon"	"MMlightcyan"	"MMmidnightblue"	"MMlightgreen"	"MMred"	"MMbrown"	"MMturquoise"
"FBgn0010741"	-0.0999217496972798	-0.261871030245128	-0.447759177919729	0.71366593953042	0.988891339086212	0.870119888004074	0.720728763436945	0.165331215145535	-0.305502524575026	0.231175697118662	-0.222451898720123	0.261203624784603	-0.568611506344593	-0.790226919787144	-0.971963436405363	-0.908125908836366
"FBgn0267497"	0.315702906058756	0.488934281210674	0.573616478112144	-0.113213152643132	-0.51464169620864	-0.64987115217591	-0.622547803399383	-0.452044689128813	-0.215253308863222	-0.51269335883414	-0.20007497207985	-0.43106767761688	0.146623731308477	0.200139300647213	0.474064668059735	0.625230390455325
"FBgn0036414"	-0.0173600398574491	-0.188300837317867	0.0556364394847676	-0.855812953348357	-0.816815352080953	-0.52852004455592	-0.423100068390678	0.275515948339663	0.63551114511002	0.13846319825979	0.392311264340443	-0.0322465068929952	0.501202711801323	0.903465175929787	0.862937960198417	0.600564812309988
"FBgn0037215"	0.134981029538915	0.695755988753663	0.638031118961463	-0.346532705276837	-0.818368506896892	-0.937936510992023	-0.744893527711094	-0.622396524542119	-0.158356363469836	-0.512445934677172	0.0451740780965789	-0.336966768354694	0.540820212638405	0.375759167933384	0.751990853108676	0.932872559349251
"FBgn0050285"	0.356211459254859	0.48972466759197	0.632512350895361	-0.526616516048716	-0.935156301339434	-0.955513826232247	-0.873016874718335	-0.397534269035723	0.0392210796316872	-0.486513648987995	-0.0498128649877856	-0.502142311158454	0.376418475033303	0.608313670858108	0.912914731109681	0.982099021572199
"FBgn0037217"	0.120266190172467	-0.133265881371444	0.213755853488569	-0.781767000259471	-0.86257692611808	-0.6000112640216	-0.559315623608104	0.223844781625107	0.575229921021166	0.0221299403699948	0.247662632245872	-0.201385621508846	0.390357324597512	0.906952315374608	0.897270190668529	0.664899055328371
"FBgn0031654"	0.210582739399321	0.885618769479189	0.59665298637153	0.509051852674209	0.0142495017210579	-0.412385849303789	-0.348395537108033	-0.894157181148701	-0.830453175892397	-0.718468467302827	-0.414755261434534	-0.351015948613001	-0.0197249502800757	-0.542167092618436	-0.123364610991068	0.322386843392257
"FBgn0030931"	-0.0637185137092765	-0.191848351566158	-0.386868038892157	0.70604823070885	0.958374691921146	0.797123028365116	0.672526714457585	0.0788294365880291	-0.366294567688363	0.1614066176875	-0.238350745590824	0.23643577152083	-0.534274231795801	-0.799492883460173	-0.931790150561728	-0.83284314106963
"FBgn0030930"	-0.030214316519317	-0.197099331360265	-0.312765833148108	0.785345112598116	0.959248520680902	0.813376384586881	0.624457950070974	0.103527959942455	-0.372528262155243	0.135832951806313	-0.33039442867733	0.139829467710371	-0.647071752998171	-0.809280564144017	-0.958045104370218	-0.856854042388065
"FBgn0037213"	0.304808439943124	0.414767322481324	0.566010490389538	-0.59526204416679	-0.953195276540561	-0.926711060040693	-0.834238538118261	-0.313101415502472	0.135068419324755	-0.395835652528885	0.0247459385323107	-0.44451959369824	0.414094533167558	0.676857547818682	0.943671222161709	0.965562034992894
"FBgn0030932"	-0.0796626916519654	-0.102926252851779	-0.309130445551623	0.816047006903909	0.981800474618439	0.788105888434827	0.647719430783503	0.00293969914298461	-0.4542774754984	0.0997779536531375	-0.300694453443958	0.187768835022984	-0.572161977203909	-0.879752586856236	-0.98345390941947	-0.836739116792265
"FBgn0000723"	0.219626377673466	0.438786615067281	0.536976857544478	-0.618134876220265	-0.963762881446309	-0.939965237745679	-0.798319239501741	-0.340261900990042	0.13584316336442	-0.375167907016931	0.103492063204994	-0.365739796688183	0.513294430892367	0.673626291137904	0.947546492039132	0.9726067954907
"FBgn0000721"	-0.0479859715764774	0.480635707440535	0.423691935761891	-0.483302782713376	-0.798980245211782	-0.810634766331252	-0.546938095567406	-0.427808826799866	0.0615441613907284	-0.248465398190548	0.289404102476736	-0.0866993803880109	0.683822053401001	0.481671301190013	0.74973604563466	0.822367516727528
"FBgn0000052"	0.376446271447394	0.29322215624689	0.618033437109059	-0.4501455526863	-0.823409298104752	-0.800129346025224	-0.786020900535564	-0.251861504796138	0.0900752161211957	-0.421050376575023	-0.119796468908534	-0.50990242248033	0.200105659707456	0.58339206334757	0.794360436797175	0.821224055676358
"FBgn0000055"	0.345682569336533	0.529315870605396	0.68612130119273	-0.477357709002879	-0.925721664452031	-0.975924971902826	-0.878474473471868	-0.459860473137878	-0.0248451520218821	-0.537872374891742	-0.0660631608351481	-0.501261303788771	0.38973668784653	0.561252860797126	0.887388234097813	0.987270745575487
"FBgn0037218"	-0.61410953438877	-0.211005814293378	-0.40342193453883	-0.753768511488781	-0.462644366664437	-0.18917419039248	0.18704306795066	0.248853797703083	0.626836841537258	0.539403029315946	0.900636547007447	0.657820102573877	0.914403444237673	0.6063376773089	0.4986576442237	0.249411142394974
"FBgn0000057"	0.0795323046353825	-0.4061382858758	0.0400354923827528	0.0304065264128273	0.0423087241584292	0.204399203665809	0.0263189616124918	0.376445140349228	0.246725019967743	0.151899106477781	-0.130025255309776	-0.120059788290484	-0.3308878529703	0.148883643441174	-0.0462984724111352	-0.186819062946014
"FBgn0000056"	0.27090459821925	0.465837490446018	0.552947441214295	-0.477407466574741	-0.833345005118982	-0.871687945696665	-0.758896681568815	-0.406275943241057	-0.00177016023603099	-0.449128075482427	-0.00608786289024426	-0.396938341363881	0.402149220468373	0.511885478496973	0.803794736033439	0.884484845700874
"FBgn0033918"	0.0336981612372064	-0.258514585393042	-0.285132744256823	0.730877245866263	0.905428468788351	0.788147269989542	0.571193048527757	0.151089550798861	-0.320120730079108	0.129286413801618	-0.35843854984019	0.0882862465785912	-0.678175069503338	-0.736938416860829	-0.90673643823972	-0.831857829811323
"FBgn0028949"	0.283351434678631	0.939475337276993	0.620582930793781	0.503035583728459	-0.0193459423667411	-0.458520963467326	-0.396761730681252	-0.943221983863691	-0.853552339136788	-0.748859160183653	-0.43887361556893	-0.39536874020353	-0.0240616776001974	-0.543545074731993	-0.0919609720385703	0.374749882957231
"FBgn0033912"	0.964729063325877	0.360795890681594	0.62298725586488	0.434015823454777	0.0235654964935772	-0.252877532020807	-0.539760155329531	-0.422062699843949	-0.563275209655969	-0.732835967992894	-0.829458742170217	-0.792227230202162	-0.637716572097666	-0.292434969353083	-0.0617222249552393	0.190742041827492
"FBgn0033913"	0.316966332841702	0.602792904634948	0.663941194749282	-0.451550324271012	-0.897011371246268	-0.977207711411155	-0.845835875535354	-0.527075536874214	-0.0744796740691534	-0.538283901771716	-0.037348237083186	-0.458652954609352	0.436591563189757	0.502310893697257	0.857986500024556	0.989769949522018
"FBgn0010747"	0.382406635601723	0.83240754563039	0.733017892538969	0.413758833171154	-0.165975759407058	-0.558815865371599	-0.518367419047884	-0.887803880454794	-0.760089584621303	-0.799286213115548	-0.436647521438848	-0.464842879257414	0.0178375900922002	-0.378895164776084	0.046071126216394	0.463584657500691
"FBgn0033916"	-0.350185062399782	-0.255510235664472	-0.572989067323678	0.599631189513299	0.94313453862276	0.860029739600158	0.829527044127824	0.169227190480687	-0.222867437446113	0.361238545053176	0.0218569641838618	0.484078196266149	-0.303927537650955	-0.738976968237746	-0.931146118170636	-0.892434836336462
"FBgn0033917"	-0.141900109380163	-0.189849339579728	-0.438987090868792	0.719206318664671	0.988056719707617	0.84151466817019	0.723892607131074	0.102301123191425	-0.346051393401509	0.215494625254681	-0.199754186535517	0.284368585076543	-0.519410139545392	-0.817313034737044	-0.967040266576384	-0.875390222520231
"FBgn0033915"	-0.307285372591942	-0.494931859810605	-0.442812626668139	-0.853646903356327	-0.478138747390541	-0.0996929242547047	0.10082996424685	0.538671695779312	0.82376338474693	0.586098988930698	0.714964647610005	0.442624139360492	0.591878041511541	0.780261847301234	0.566086355531364	0.192875311193796
"FBgn0283450"	0.473386959589896	0.478055791098408	0.472862328636458	0.960382578170907	0.559809251773029	0.156573318811772	-0.0815730829510049	-0.558984005600441	-0.87244115258422	-0.601790222716801	-0.802623789693087	-0.495888173878491	-0.711240803037224	-0.861591046608612	-0.644371661519009	-0.249990650930092
"FBgn0283451"	-0.516967205511566	-0.73037011046334	-0.670946418797831	-0.783621789113824	-0.254684841137569	0.200470880450659	0.370261867660859	0.773801224540386	0.936098971907572	0.827319148791689	0.794256147270526	0.627004699148099	0.505018072099724	0.703310493058126	0.343067510147569	-0.109574002132767
"FBgn0039543"	0.207845146409523	0.561484408439219	0.649831159727517	-0.306413911191995	-0.780598679614967	-0.849135779386851	-0.777526096308246	-0.457151186319839	-0.0909084497549543	-0.505377816886622	-0.0826804424472199	-0.453796972229841	0.341277928286119	0.420053232045056	0.720243518820026	0.842290229598364
"FBgn0037339"	-0.492060707782455	-0.764614419034241	-0.796986627153484	0.106950774712494	0.661434893077437	0.901745889788662	0.839642948409213	0.738992751966714	0.413758739655656	0.758413522811485	0.323879642442063	0.607466798292551	-0.176445114835364	-0.157091916625593	-0.594651827324568	-0.870821412053514
"FBgn0028948"	0.376143097355101	0.975303022484242	0.720355021609705	0.404530652087577	-0.169992699785297	-0.601789456564986	-0.549569145204795	-0.970543858059564	-0.820354184953591	-0.819042013872211	-0.467348468727623	-0.504122235125172	0.00609668563744834	-0.418846467936405	0.070760535299475	0.531116942235084
"FBgn0004777"	0.316795253221163	0.690018660513543	0.694994294008927	-0.273392794203429	-0.762636504856239	-0.90860739708628	-0.809290945155874	-0.60547824004303	-0.214857420774874	-0.587189726932682	-0.144563743507752	-0.49996637486706	0.325132945904295	0.332383979497085	0.71602461054993	0.91237051703184
"FBgn0037071"	0.174663175418849	0.666302419830049	0.550994374536449	-0.279020554786594	-0.696863040769777	-0.83759763910933	-0.646864952199694	-0.608138028656009	-0.209424188702925	-0.510713336989329	0.0354275643739288	-0.273631507586318	0.516220290034091	0.270747742901172	0.627599658291482	0.813488799773228
"FBgn0037070"	0.428552870467976	0.755077478242936	0.850769092276597	-0.181274256672255	-0.784823926306515	-0.973580109084457	-0.920765469179649	-0.691209127694989	-0.317328258427632	-0.737550468187118	-0.279481089873092	-0.638021230469021	0.241036534634353	0.289947175746339	0.712580847349341	0.955227564322596
"FBgn0037073"	-0.293803216198864	-0.115551347563237	-0.520093739383155	0.591017615821822	0.890589382536894	0.747469518942497	0.771092547916392	0.0139902615723007	-0.315230090325519	0.268932287144986	0.0323625185328146	0.475580503258338	-0.214544790111731	-0.772096109339508	-0.887289523740897	-0.789954203612462
"FBgn0037602"	0.744385187329942	0.689263441383825	0.804157362394832	0.29828289424655	-0.276249247364612	-0.593590507820111	-0.7379324810985	-0.681221879559469	-0.60852201314368	-0.830089646152254	-0.677071273937223	-0.786347971799623	-0.309564437502453	-0.169702573399244	0.214005339994128	0.541836882666262
"FBgn0267470"	0.427958712758417	0.855954646358894	0.722498897971525	0.106547423607124	-0.443750575411841	-0.747831960011704	-0.71020796223806	-0.797766417037785	-0.562314735038186	-0.758760169313511	-0.380429335401855	-0.568308053800889	0.0829753670262097	-0.0821387053619244	0.363285919549511	0.708143855671728
"FBgn0037076"	-0.318563214320423	-0.367490305375381	-0.620189745543948	0.549651759446476	0.944464335887656	0.909650906654473	0.840621007405684	0.287934622096202	-0.124705658338242	0.424342039700031	0.0177872182571654	0.470007491416138	-0.364796802934825	-0.667585696381877	-0.912129423724378	-0.929896478194664
"FBgn0262111"	-0.0437815728189364	0.223524190864363	0.287074870281659	-0.690897724817982	-0.850257910023851	-0.72930360676395	-0.555102996384884	-0.108549577412862	0.319166243913684	-0.105214763898975	0.293478121658223	-0.126007508060236	0.571832063978259	0.70876850270646	0.861271167896548	0.782218197478975
"FBgn0015338"	0.150021277025846	-0.299776883496478	-0.19603758969009	0.743045110729464	0.86224194901035	0.768055040215804	0.463797168990122	0.226033301015922	-0.288917361123023	0.0660991673992655	-0.479400005912805	-0.0640117354749416	-0.809623923130194	-0.665295680931435	-0.852860162897048	-0.808447201608986
"FBgn0030665"	0.0984407012134612	0.484951669272863	0.160567331274692	0.810019318447696	0.60973361110106	0.238873094005488	0.169842145524978	-0.531970782035124	-0.770731784071163	-0.351386146905104	-0.458956406606637	-0.128861990343359	-0.396607458364029	-0.864675169043006	-0.668597637486413	-0.309998905020752
"FBgn0266382"	0.246392396991107	0.276070177494784	0.483357263569508	-0.650571416051079	-0.93905450674507	-0.859052048447603	-0.764659409226907	-0.197525661599108	0.232819751429441	-0.31260279300713	0.0879334576881705	-0.369970391277739	0.434119504544801	0.731387037156724	0.930144553251812	0.894500296147601
"FBgn0043854"	-0.143322875013814	0.0874000548087509	-0.3057801240601	0.639271135735224	0.794702991757628	0.578040218833047	0.560091216896137	-0.150331038602467	-0.46077841127466	0.0602563997669808	-0.149010397932468	0.2485712822648	-0.307396821402962	-0.788407553346662	-0.795554344525138	-0.61559917062939
"FBgn0262117"	-0.746879307357705	-0.630465820142882	-0.812002433389821	-0.622590486033748	-0.0275094160689193	0.335376549046191	0.609737100444784	0.64728963037917	0.759285277208638	0.844546253120092	0.907598520611872	0.873406612012955	0.644918745927942	0.438997023663814	0.105387603998331	-0.27428325441003
"FBgn0266019"	-0.084584903286812	0.16269607477525	0.278866156414775	-0.698642652257164	-0.860146484851642	-0.696144019058949	-0.523469290048451	-0.0541919168100011	0.397384361104981	-0.009097856775207	0.335002782098018	-0.102682782587267	0.564607368332269	0.752636829852483	0.867728477137063	0.764138857471076
"FBgn0266011"	0.113657862938511	-0.0665059098570108	-0.0744288751613856	0.6571795258024	0.672117968439286	0.513661367020269	0.313174682393645	-0.00242419829617336	-0.375836075623131	-0.0704002298744187	-0.401506652680161	-0.070753669305642	-0.571242887312796	-0.617108717762472	-0.681225581407566	-0.570414975450924
"FBgn0262115"	-0.547584906682088	0.0266457927568864	-0.391176548207049	0.0728802372373514	0.286099006155915	0.258100554705384	0.501386583611245	-0.0483912973648085	-0.0257491939821725	0.320373816636999	0.433175416918346	0.584571805763891	0.376543524882268	-0.254756881400736	-0.284917365595591	-0.270172244520954
"FBgn0039565"	-0.104411851945493	-0.420617536070717	-0.507072484490362	0.586526010680682	0.936772527341685	0.896484387171479	0.722608422652005	0.328073307351547	-0.151577404109317	0.316662790115286	-0.18368285129795	0.27410923883283	-0.580944621851851	-0.647666157572108	-0.896961025067739	-0.918454537700575
"FBgn0026616"	-0.400305483157027	-0.78962261651768	-0.596446471256865	-0.837208674096197	-0.332002979579802	0.149179477347553	0.257575081987039	0.837602063078152	0.976699675888277	0.754556547843314	0.706694616513579	0.50144720980336	0.423194014882606	0.804887841694859	0.430936333915356	-0.052144932927535
"FBgn0004117"	0.36140460569334	0.686839416754926	0.726233472969629	-0.353070979665704	-0.85478108014357	-0.984964654375651	-0.88110097193635	-0.606045345955713	-0.180096436324469	-0.621771109885896	-0.131660008714605	-0.532653561037064	0.36386594348136	0.412966722599658	0.80596885812927	0.988574407619093
"FBgn0004110"	0.141525372956415	0.746241065977624	0.490029975194637	0.0273930092023252	-0.358717346682414	-0.616476885312469	-0.455703536125483	-0.715212019512731	-0.445790863337649	-0.509636990547236	-0.104304787588608	-0.247118263184737	0.29823929922553	-0.0870227688251131	0.305228170424182	0.596156109202256
"FBgn0031694"	0.310513857899901	0.475672279608078	0.628652824961483	-0.544707678211534	-0.948996190465194	-0.962228620032697	-0.85811150784924	-0.393388891240814	0.0516942857021871	-0.475917231937572	-0.00911806652687241	-0.462462083011407	0.425315389158393	0.623041190907826	0.922064513699364	0.98448446129981
"FBgn0004118"	0.194863982462632	0.213273568169944	0.413114932276899	-0.748453079322194	-0.980565537493499	-0.851187509654924	-0.733746159904809	-0.113670531395444	0.340140673682415	-0.221332307193897	0.184996830182611	-0.301487772181673	0.50289061224521	0.821183839510151	0.990035191752499	0.902488080478309
"FBgn0030996"	-0.434992485564359	-0.595824832753773	-0.768370971896019	0.229614757588317	0.750165721778344	0.886402700109114	0.894018643998092	0.528498180649819	0.232597498041234	0.699037621585292	0.315566743706806	0.65541587405876	-0.143109444872578	-0.342569783849211	-0.693221512739802	-0.866535454316736
"FBgn0050005"	-0.191646084580774	-0.0736955457966486	-0.227091916689515	0.642160657410792	0.753305292434316	0.598610127932135	0.533076321355829	-0.0165635104206349	-0.364530478439626	0.0708954104062001	-0.154742504023738	0.234697531576071	-0.324754983384159	-0.690103688329712	-0.777132014900389	-0.667892160553869
"FBgn0039564"	0.366179098132351	0.475688159062975	0.644762078859612	-0.525535071495688	-0.936228567920858	-0.960727304136884	-0.867791095294745	-0.406814000136535	0.0309366542886468	-0.497830186230396	-0.0435266537941374	-0.489092783026229	0.390902987072094	0.605581494373188	0.910012568282615	0.980962215711259
"FBgn0050001"	-0.20161161942144	-0.304491370000003	-0.539661016283294	0.57415233864193	0.942657727984666	0.863149298149287	0.765670085157142	0.228835690923368	-0.20748925777889	0.322774707841887	-0.0962724914454454	0.366709579655372	-0.456402084347342	-0.697726429761002	-0.898750320265798	-0.877675358518236
"FBgn0050000"	0.135236196480252	-0.158293052091175	-0.0736519284080237	0.834636295556407	0.856068445024826	0.695333633756525	0.40916848075133	0.0733838973070557	-0.425666885700925	-0.0434664250914695	-0.539904115043919	-0.111412105725195	-0.805205787070167	-0.754776253509392	-0.872765495908791	-0.750759031136037
"FBgn0050009"	0.362853886765496	0.664556674786544	0.706663259576396	-0.240091635960159	-0.747756493243852	-0.891860057250869	-0.826110205608706	-0.586896142297895	-0.217700025740248	-0.611473999388997	-0.183341298046932	-0.537360483687961	0.280339632090572	0.32676573647776	0.702097973129472	0.886103319147456
"FBgn0050008"	0.359168467773789	0.96676958768915	0.696011048668581	0.465331020382964	-0.0915121088362982	-0.536656700282371	-0.500941711855123	-0.963143287357161	-0.853980706775335	-0.807081414151259	-0.498500626325975	-0.496841678874828	-0.0541811374024313	-0.487048154388526	-0.00483040244557217	0.470181937900451
"FBgn0266170"	-0.182317202088946	-0.174363309312774	-0.212220178811139	-0.480495692970895	-0.302751038003189	-0.13262610247571	-0.0215350584844256	0.222353363811731	0.397464175942241	0.25654714311503	0.361059865016476	0.189856217161944	0.358767468594486	0.423680142185348	0.350362740159655	0.170711231989989
"FBgn0266171"	-0.0705446471570654	-0.252736758194958	-0.00784714209422328	-0.797523468103521	-0.709290543754478	-0.415812179344173	-0.336046348403689	0.335308230992845	0.636468643688358	0.20130965005737	0.354275516257734	-0.00983976431242974	0.396541633731785	0.843719484359839	0.763725304679594	0.490144566011542
"FBgn0266172"	0.124630642782232	0.00639899318035461	-0.0195973511073133	-0.013220095638706	0.0103097972167512	0.00884481227205307	0.0084673630526929	0.00894051912586978	0.021668650845451	0.0325370602926128	-0.0181102575395037	-0.0156311738131265	-0.0474342861133702	0.00604657960911691	0.0122330476091804	0.0066172717094959
"FBgn0266173"	0.251176492119721	0.266374829301875	0.396095471805745	-0.56406084063745	-0.799614040885519	-0.749834958325651	-0.647964216912059	-0.203138917419253	0.169840584657164	-0.294705266046538	0.0901717839093793	-0.288098742346684	0.415480657822151	0.601625120328202	0.791800174728021	0.777542138888986
"FBgn0266174"	0.187517425062695	-0.203124216391464	0.0309513042621699	-0.574630616369511	-0.528951101734145	-0.311823916614025	-0.315735082246448	0.255863931159382	0.445288198711652	0.0661106370601139	0.149607171475394	-0.122206953692033	0.191810912940793	0.612085313091786	0.556283964459114	0.365597671479739
"FBgn0266175"	0.209118551330946	0.305459165201178	0.405965675017357	-0.548572385397028	-0.789190155546679	-0.756470252516464	-0.641393448317395	-0.241167779979021	0.131043905133656	-0.309972696717832	0.0847549596919816	-0.282173096640514	0.417042120307473	0.566539288947369	0.774389296167436	0.784373287976297
"FBgn0266176"	0.239769784257928	-0.22948637842754	-0.0415367225706494	-0.273404087000862	-0.187858232803471	-0.0496777757596765	-0.12096131833929	0.261869403090084	0.292139191353773	0.0895695115081767	0.0112309222331081	-0.101818062372708	-0.0518952800301851	0.327005026106442	0.24395215413955	0.0946866060719374
"FBgn0266177"	-0.0485614863123698	-0.618668564171544	-0.443189683177286	-0.0931043961318966	0.239724248964657	0.468503773074516	0.341909173098825	0.609576694565711	0.439562076690101	0.454391435397445	0.133020451150985	0.203424692406951	-0.195949291954931	0.151349078342902	-0.15997563487337	-0.44127124840592
"FBgn0266178"	-0.202089354637897	-0.39911810946644	-0.259724435553809	-0.634874562933369	-0.369028275306646	-0.0650764901266409	-0.000198113583738263	0.483138669823469	0.637010583851878	0.432794647442842	0.400030431230276	0.189206663638102	0.262231302014197	0.624534380161733	0.453077016823031	0.155695945975614
"FBgn0032629"	-0.00665312655654824	-0.137319785920373	0.0924481599245108	-0.896226429571764	-0.890992594440658	-0.600190566731325	-0.480507170973175	0.241653646077446	0.649947491949705	0.130457481122718	0.404557719266149	-0.0588648129022599	0.533192473092808	0.95293253301551	0.935374536070843	0.679175067507924
"FBgn0035142"	-0.0516682351515769	0.186321803209051	0.227963514517687	-0.823155529609899	-0.946999625344586	-0.785549850253006	-0.544058611926416	-0.0913019503298667	0.420988317358888	-0.0377597966049276	0.443165480804015	-0.028515936527737	0.736097599602933	0.818492009354362	0.957644030460393	0.841407341885784
"FBgn0032506"	0.205114224164899	0.26500802424755	0.453626187271048	-0.721698219688564	-0.986032566488664	-0.881374791112854	-0.760132965686359	-0.169283292055194	0.29217459316496	-0.267198007063427	0.160118270916723	-0.325917131507838	0.504021323541864	0.79438912326526	0.988923365367001	0.927098087793306
"FBgn0029828"	0.362216267118094	0.543850825609124	0.672697791854551	-0.478154534464446	-0.919043077812655	-0.974324665952547	-0.876665833781923	-0.468084544140644	-0.030562979527712	-0.537908725622651	-0.0686226410457292	-0.503155091648269	0.386872974627006	0.552380212156669	0.884772753328947	0.989996956284939
"FBgn0034194"	0.381617325031096	0.704825316311691	0.742527871673103	-0.323098342506271	-0.841437589555646	-0.984401461950582	-0.888216016781048	-0.626620678079824	-0.206886773454993	-0.641869483650826	-0.155634213950781	-0.549674065970478	0.346350191562052	0.388256595403323	0.788998828703957	0.982588868315709
"FBgn0052533"	0.0952192222991237	-0.626517153215948	-0.350868175132445	0.263815841560946	0.541459253597917	0.691611453912831	0.397721916381141	0.596456120986523	0.211471483818132	0.358258790899751	-0.208254103378832	0.0122096898978644	-0.633376737342877	-0.158155932789103	-0.486367810471945	-0.667721115011869
"FBgn0035518"	-0.272154149584667	-0.583706663027357	-0.625237278958537	0.363550805382895	0.815963409207839	0.90192119854468	0.771936313962697	0.518948846084568	0.10251988969537	0.521922198983683	0.0237897868282147	0.412587729355177	-0.435625238273307	-0.427190711523087	-0.765047092475515	-0.900102332111595
"FBgn0038839"	0.132063035716596	0.0952961060060281	0.309750191743839	-0.818001358195745	-0.972262276237609	-0.784368330374131	-0.659632550825383	0.00383704575477876	0.456094343646615	-0.105201491224411	0.271333416989456	-0.218300748247343	0.533115660488456	0.885686261465565	0.993624532160761	0.845685422150955
"FBgn0029965"	-0.259616988671962	-0.557656482176923	-0.675470459640288	0.374955269196684	0.842052801509313	0.904505051528275	0.812782781711722	0.473016605417378	0.0703156186370457	0.512832524233371	0.0772265762493763	0.473536224405213	-0.357863524408039	-0.468839751346075	-0.78709932120249	-0.913140019888968
"FBgn0038834"	0.801345000425134	0.52731073878278	0.798448293471033	-0.158236110174277	-0.676246159140427	-0.830444953802362	-0.930646342320638	-0.496860133371714	-0.258223268301081	-0.747281795797358	-0.482434392988728	-0.794513660015541	-0.074496927412175	0.30251517360979	0.638769295515541	0.814367975932165
"FBgn0035515"	0.498024415939786	0.750581552008658	0.925569758147495	0.0558838922661402	-0.606972068040595	-0.854743367123893	-0.87886955541151	-0.727436100238329	-0.471814843090671	-0.823851911022177	-0.460627899083485	-0.719717706072012	0.0326570436528701	0.0929161371865067	0.507036621473186	0.805871237013717
"FBgn0034401"	-0.328382700687074	-0.5042750403709	-0.661185286191798	0.505515224241291	0.939804184336965	0.966906975943923	0.871510939535686	0.417632023295725	-0.0181537031211605	0.504386276888837	0.0396520412445823	0.486598252428736	-0.404871133126455	-0.59435907221598	-0.903756021329044	-0.980713455836251
"FBgn0038837"	0.145592307284424	0.127855760068555	0.349735094234505	-0.796350518103913	-0.976493971956139	-0.805647236869717	-0.690305217900471	-0.0253804727841899	0.420091290778655	-0.14631754480133	0.232786664552188	-0.255328363035047	0.513439288069079	0.869858026725504	0.995616176802396	0.863538585247957
"FBgn0035511"	0.0184687346637399	0.610831250522575	0.369369742593559	0.155382974273311	-0.16221358736278	-0.391570778881434	-0.293070620958895	-0.571389209415266	-0.416264187221519	-0.381335304536948	-0.137347707620778	-0.195590596736462	0.158803700416485	-0.184322902492921	0.104478144045225	0.359545186460761
"FBgn0038833"	0.270630487759203	0.418871710364126	0.545923536119584	-0.526886131171862	-0.874663605934539	-0.872923797095987	-0.774430672174941	-0.328493254892182	0.0864965819676217	-0.403668739541631	0.0229124209865037	-0.403621224144779	0.404513371380028	0.601370771657723	0.862984777903866	0.899337405959737
"FBgn0036309"	-0.568719638561491	0.227964295758809	-0.27181575409595	0.32346270017433	0.423640142901922	0.255600159533028	0.479127385713554	-0.2745229866839	-0.322798994303138	0.0988380976833889	0.273430638517305	0.509279626684005	0.311073355303346	-0.518358589849017	-0.470329661685624	-0.319696287729223
"FBgn0032507"	0.375370690957372	0.551448348449714	0.690854223910925	-0.458850394303117	-0.914224484039937	-0.977509866202276	-0.887639486261043	-0.477039006397597	-0.0476761075537362	-0.557687117150077	-0.0880331216535996	-0.518623915039532	0.373370732267337	0.54172538453046	0.877229206839128	0.985495517566346
"FBgn0037241"	0.175534510759414	0.649618133807606	0.565818717678135	-0.3998653916277	-0.80811016089573	-0.917377861475188	-0.715306911663532	-0.577258806465364	-0.119089637675121	-0.483670133875996	0.0760109943100489	-0.300672730751784	0.553444913008746	0.399378522712813	0.758754046242096	0.90967605160749
"FBgn0036300"	0.607852285347739	0.743448651103012	0.970607203023163	0.174802441732208	-0.520676269913202	-0.798820262934818	-0.880977288528457	-0.736675185937771	-0.540572264938981	-0.873319118709743	-0.580160152401093	-0.798015763394549	-0.115832568027617	0.00773525448040463	0.420120221524395	0.741674804644006
"FBgn0033777"	0.366809390066884	0.946469986392912	0.821272360869941	0.113991496963333	-0.511934204864773	-0.847235320217069	-0.755678303831671	-0.910693793670723	-0.608569926019531	-0.808007909230023	-0.338967874861238	-0.551465694989308	0.20126931801278	-0.0768176785544569	0.416276905932387	0.796915911724373
"FBgn0033774"	0.220826196104691	0.894755932107488	0.565823374060934	0.524195640624615	0.0460665129275729	-0.381711317095798	-0.332842678023556	-0.882528362476078	-0.832352433882496	-0.700611986101432	-0.42943681928555	-0.355642466405882	-0.0504633357177567	-0.564092429248366	-0.148935952251314	0.298926988045052
"FBgn0033775"	0.352153052676214	0.574464664447573	0.716099236001835	-0.430031489567818	-0.90639428932795	-0.977396160191742	-0.891224481979729	-0.494429131460187	-0.0708544555917029	-0.572226208877938	-0.105324873522446	-0.531239244927072	0.362213486179776	0.520475893301298	0.863391442881799	0.987889908871112
"FBgn0013987"	0.117106658487452	0.852191473529813	0.622263463923401	0.0440543600322496	-0.473527467374372	-0.737002988166444	-0.557465590164419	-0.807013915965242	-0.465228216761961	-0.582034725401513	-0.0897528952204341	-0.295625008689649	0.391263126443391	-0.0433529289539585	0.378506272035319	0.698772897199874
"FBgn0036305"	-0.541460667840316	-0.611931494668413	-0.56751001057565	-0.885374945454494	-0.428429513036394	0.0132874359678909	0.235418130437249	0.679545151078723	0.928166828834855	0.729935856932525	0.846838419017547	0.600387360806386	0.671115866934668	0.809465938500448	0.513582988610217	0.0781689965723205
