"FBgn","ModID"
"FBgn0030933","red"
"FBgn0032612","grey"
"FBgn0040487","brown"
"FBgn0265853","turquoise"
"FBgn0010415","blue"
"FBgn0010416","black"
"FBgn0010417","black"
"FBgn0051259","brown"
"FBgn0010411","skyblue"
"FBgn0010412","skyblue"
"FBgn0267511","turquoise"
"FBgn0051708","blue"
"FBgn0000053","turquoise"
"FBgn0267516","turquoise"
"FBgn0034925","black"
"FBgn0031817","red"
"FBgn0031764","black"
"FBgn0030938","black"
"FBgn0027498","darkgrey"
"FBgn0027499","royalblue"
"FBgn0034920","turquoise"
"FBgn0027493","brown"
"FBgn0036207","black"
"FBgn0027491","blue"
"FBgn0027496","lightyellow"
"FBgn0027497","tan"
"FBgn0027494","black"
"FBgn0050259","red"
"FBgn0264961","cyan"
"FBgn0264960","red"
"FBgn0264962","red"
"FBgn0037345","turquoise"
"FBgn0032329","black"
"FBgn0032143","cyan"
"FBgn0032140","red"
"FBgn0032839","brown"
"FBgn0032147","brown"
"FBgn0032144","brown"
"FBgn0033919","turquoise"
"FBgn0050467","black"
"FBgn0265611","turquoise"
"FBgn0265613","turquoise"
"FBgn0032381","turquoise"
"FBgn0037652","black"
"FBgn0035155","grey"
"FBgn0033097","brown"
"FBgn0033096","brown"
"FBgn0033095","turquoise"
"FBgn0033093","grey"
"FBgn0033092","black"
"FBgn0033090","red"
"FBgn0032858","tan"
"FBgn0032859","black"
"FBgn0033911","blue"
"FBgn0034141","cyan"
"FBgn0039808","blue"
"FBgn0039809","turquoise"
"FBgn0032850","turquoise"
"FBgn0032851","turquoise"
"FBgn0039804","blue"
"FBgn0032322","turquoise"
"FBgn0039800","turquoise"
"FBgn0032321","black"
"FBgn0023496","turquoise"
"FBgn0003450","black"
"FBgn0036690","black"
"FBgn0023495","turquoise"
"FBgn0037342","black"
"FBgn0263342","cyan"
"FBgn0005411","black"
"FBgn0263344","darkgrey"
"FBgn0263345","red"
"FBgn0263346","grey"
"FBgn0039544","black"
"FBgn0039175","black"
"FBgn0031600","greenyellow"
"FBgn0040637","red"
"FBgn0035499","turquoise"
"FBgn0035498","cyan"
"FBgn0036750","turquoise"
"FBgn0035495","blue"
"FBgn0035497","blue"
"FBgn0035496","brown"
"FBgn0033639","grey"
"FBgn0033638","grey"
"FBgn0033633","turquoise"
"FBgn0033631","black"
"FBgn0033636","grey"
"FBgn0033635","black"
"FBgn0031011","turquoise"
"FBgn0054054","turquoise"
"FBgn0054056","turquoise"
"FBgn0054057","turquoise"
"FBgn0261823","grey"
"FBgn0054051","turquoise"
"FBgn0034331","turquoise"
"FBgn0029795","brown"
"FBgn0029791","turquoise"
"FBgn0040972","turquoise"
"FBgn0086782","turquoise"
"FBgn0033594","turquoise"
"FBgn0029799","blue"
"FBgn0086784","red"
"FBgn0035679","brown"
"FBgn0031361","black"
"FBgn0035675","black"
"FBgn0035674","turquoise"
"FBgn0263755","black"
"FBgn0035676","blue"
"FBgn0035670","brown"
"FBgn0035673","brown"
"FBgn0263750","black"
"FBgn0033590","brown"
"FBgn0035807","tan"
"FBgn0003719","turquoise"
"FBgn0004779","white"
"FBgn0003716","grey"
"FBgn0003714","lightgreen"
"FBgn0034883","cyan"
"FBgn0003710","blue"
"FBgn0037074","blue"
"FBgn0051199","turquoise"
"FBgn0063368","blue"
"FBgn0265087","black"
"FBgn0034704","black"
"FBgn0031106","grey"
"FBgn0052283","brown"
"FBgn0052282","turquoise"
"FBgn0052281","black"
"FBgn0052280","turquoise"
"FBgn0052284","brown"
"FBgn0267237","turquoise"
"FBgn0265086","turquoise"
"FBgn0265369","brown"
"FBgn0260388","turquoise"
"FBgn0261999","turquoise"
"FBgn0261445","brown"
"FBgn0261444","darkgreen"
"FBgn0267726","black"
"FBgn0267727","black"
"FBgn0267725","turquoise"
"FBgn0267722","turquoise"
"FBgn0267728","turquoise"
"FBgn0267729","red"
"FBgn0000543","black"
"FBgn0000542","turquoise"
"FBgn0000541","lightcyan"
"FBgn0000546","darkgrey"
"FBgn0031108","red"
"FBgn0026143","black"
"FBgn0039280","lightcyan"
"FBgn0031558","turquoise"
"FBgn0031559","turquoise"
"FBgn0031008","black"
"FBgn0031554","black"
"FBgn0034075","turquoise"
"FBgn0034076","red"
"FBgn0031005","blue"
"FBgn0034070","blue"
"FBgn0034071","grey"
"FBgn0031000","brown"
"FBgn0031001","brown"
"FBgn0037251","grey"
"FBgn0030970","black"
"FBgn0030973","darkgrey"
"FBgn0037252","grey"
"FBgn0030974","darkgrey"
"FBgn0037525","red"
"FBgn0030976","turquoise"
"FBgn0050394","turquoise"
"FBgn0030208","grey"
"FBgn0030753","black"
"FBgn0030752","turquoise"
"FBgn0000097","steelblue"
"FBgn0036124","black"
"FBgn0000092","turquoise"
"FBgn0011660","black"
"FBgn0027790","turquoise"
"FBgn0027795","blue"
"FBgn0027794","black"
"FBgn0011666","darkgrey"
"FBgn0033954","turquoise"
"FBgn0039580","brown"
"FBgn0033951","pink"
"FBgn0029932","turquoise"
"FBgn0029931","brown"
"FBgn0266581","black"
"FBgn0266580","black"
"FBgn0033958","blue"
"FBgn0266582","grey"
"FBgn0045842","turquoise"
"FBgn0051064","red"
"FBgn0051065","turquoise"
"FBgn0041164","black"
"FBgn0040366","black"
"FBgn0041160","turquoise"
"FBgn0027579","turquoise"
"FBgn0027578","turquoise"
"FBgn0027574","grey"
"FBgn0052150","blue"
"FBgn0027570","brown"
"FBgn0027572","turquoise"
"FBgn0266053","black"
"FBgn0266051","grey"
"FBgn0034691","darkgrey"
"FBgn0034692","blue"
"FBgn0034693","turquoise"
"FBgn0034694","red"
"FBgn0034697","turquoise"
"FBgn0038180","turquoise"
"FBgn0038181","turquoise"
"FBgn0038183","grey"
"FBgn0051390","grey"
"FBgn0051391","turquoise"
"FBgn0041241","blue"
"FBgn0085209","turquoise"
"FBgn0085208","black"
"FBgn0262733","black"
"FBgn0085203","black"
"FBgn0085201","turquoise"
"FBgn0085205","brown"
"FBgn0033400","black"
"FBgn0033401","grey"
"FBgn0033402","turquoise"
"FBgn0033403","grey"
"FBgn0036696","black"
"FBgn0036126","turquoise"
"FBgn0036695","lightgreen"
"FBgn0266136","black"
"FBgn0266137","blue"
"FBgn0046879","red"
"FBgn0053319","black"
"FBgn0015544","black"
"FBgn0040747","turquoise"
"FBgn0015546","black"
"FBgn0036125","turquoise"
"FBgn0040877","blue"
"FBgn0028841","turquoise"
"FBgn0038233","black"
"FBgn0038236","turquoise"
"FBgn0038237","turquoise"
"FBgn0038234","black"
"FBgn0038235","black"
"FBgn0038238","turquoise"
"FBgn0262607","brown"
"FBgn0260474","turquoise"
"FBgn0250820","brown"
"FBgn0051704","turquoise"
"FBgn0036340","grey"
"FBgn0036341","black"
"FBgn0036342","lightgreen"
"FBgn0031047","grey"
"FBgn0044510","black"
"FBgn0036349","brown"
"FBgn0022069","black"
"FBgn0039406","skyblue"
"FBgn0051935","grey"
"FBgn0039240","grey"
"FBgn0039283","turquoise"
"FBgn0032521","black"
"FBgn0032613","turquoise"
"FBgn0262004","brown"
"FBgn0052706","blue"
"FBgn0052707","black"
"FBgn0052704","red"
"FBgn0052702","turquoise"
"FBgn0052703","red"
"FBgn0032524","lightyellow"
"FBgn0052708","black"
"FBgn0004427","brown"
"FBgn0265365","brown"
"FBgn0034624","turquoise"
"FBgn0083120","black"
"FBgn0083121","turquoise"
"FBgn0083123","red"
"FBgn0083124","black"
"FBgn0264753","blue"
"FBgn0264750","turquoise"
"FBgn0264751","grey"
"FBgn0267265","turquoise"
"FBgn0031544","lightgreen"
"FBgn0051659","turquoise"
"FBgn0034627","black"
"FBgn0035802","grey"
"FBgn0265806","blue"
"FBgn0035806","turquoise"
"FBgn0262531","turquoise"
"FBgn0039405","black"
"FBgn0028872","brown"
"FBgn0028875","blue"
"FBgn0028658","blue"
"FBgn0028879","blue"
"FBgn0025558","red"
"FBgn0039349","turquoise"
"FBgn0039348","brown"
"FBgn0039341","black"
"FBgn0039343","black"
"FBgn0032465","grey"
"FBgn0039347","blue"
"FBgn0039346","blue"
"FBgn0029657","blue"
"FBgn0001961","turquoise"
"FBgn0035152","red"
"FBgn0001967","turquoise"
"FBgn0001965","darkgrey"
"FBgn0262699","grey"
"FBgn0262539","turquoise"
"FBgn0050398","blue"
"FBgn0003415","lightcyan"
"FBgn0259244","red"
"FBgn0259245","blue"
"FBgn0259246","blue"
"FBgn0259247","blue"
"FBgn0259241","blue"
"FBgn0259242","red"
"FBgn0259243","blue"
"FBgn0039006","cyan"
"FBgn0003525","black"
"FBgn0039004","black"
"FBgn0042630","blue"
"FBgn0039003","black"
"FBgn0042185","grey"
"FBgn0042187","brown"
"FBgn0042186","brown"
"FBgn0042180","black"
"FBgn0039008","turquoise"
"FBgn0042182","red"
"FBgn0053474","turquoise"
"FBgn0053470","turquoise"
"FBgn0260006","royalblue"
"FBgn0268063","turquoise"
"FBgn0017448","darkturquoise"
"FBgn0011474","black"
"FBgn0261059","red"
"FBgn0261053","turquoise"
"FBgn0261584","red"
"FBgn0022023","grey"
"FBgn0022029","pink"
"FBgn0261588","blue"
"FBgn0029002","turquoise"
"FBgn0038438","brown"
"FBgn0046296","darkred"
"FBgn0035110","black"
"FBgn0038431","brown"
"FBgn0035112","turquoise"
"FBgn0030710","pink"
"FBgn0038435","blue"
"FBgn0038436","red"
"FBgn0038437","black"
"FBgn0263564","blue"
"FBgn0087041","pink"
"FBgn0087040","black"
"FBgn0025627","turquoise"
"FBgn0261639","darkred"
"FBgn0261636","turquoise"
"FBgn0261634","blue"
"FBgn0004425","brown"
"FBgn0261630","cyan"
"FBgn0261631","brown"
"FBgn0034197","turquoise"
"FBgn0034196","cyan"
"FBgn0034446","blue"
"FBgn0031961","black"
"FBgn0034440","blue"
"FBgn0034443","turquoise"
"FBgn0037610","lightgreen"
"FBgn0038838","turquoise"
"FBgn0031969","black"
"FBgn0031968","brown"
"FBgn0034199","turquoise"
"FBgn0034198","turquoise"
"FBgn0038755","darkgrey"
"FBgn0038756","cyan"
"FBgn0038750","turquoise"
"FBgn0038753","turquoise"
"FBgn0038752","turquoise"
"FBgn0030562","blue"
"FBgn0004426","brown"
"FBgn0038916","turquoise"
"FBgn0036977","black"
"FBgn0019661","turquoise"
"FBgn0063649","blue"
"FBgn0036974","black"
"FBgn0036973","black"
"FBgn0038447","turquoise"
"FBgn0036970","darkgrey"
"FBgn0038914","turquoise"
"FBgn0051357","steelblue"
"FBgn0036979","turquoise"
"FBgn0036978","brown"
"FBgn0034229","turquoise"
"FBgn0010258","red"
"FBgn0015379","black"
"FBgn0034999","greenyellow"
"FBgn0034997","blue"
"FBgn0034996","turquoise"
"FBgn0031611","blue"
"FBgn0015371","salmon"
"FBgn0034225","brown"
"FBgn0020381","turquoise"
"FBgn0034990","red"
"FBgn0010786","darkturquoise"
"FBgn0045980","red"
"FBgn0038832","turquoise"
"FBgn0030365","black"
"FBgn0035513","turquoise"
"FBgn0046876","turquoise"
"FBgn0263278","black"
"FBgn0030367","turquoise"
"FBgn0030699","steelblue"
"FBgn0004428","brown"
"FBgn0039836","turquoise"
"FBgn0030694","blue"
"FBgn0030695","grey"
"FBgn0030691","turquoise"
"FBgn0030692","greenyellow"
"FBgn0030693","turquoise"
"FBgn0030362","turquoise"
"FBgn0085789","lightcyan"
"FBgn0085786","black"
"FBgn0262475","cyan"
"FBgn0039233","black"
"FBgn0020880","cyan"
"FBgn0039831","grey"
"FBgn0040358","turquoise"
"FBgn0040359","grey"
"FBgn0040357","black"
"FBgn0010434","turquoise"
"FBgn0039830","turquoise"
"FBgn0040350","brown"
"FBgn0040351","red"
"FBgn0051235","blue"
"FBgn0051721","turquoise"
"FBgn0051720","brown"
"FBgn0051231","red"
"FBgn0033989","grey"
"FBgn0026563","turquoise"
"FBgn0026562","turquoise"
"FBgn0026565","turquoise"
"FBgn0013981","turquoise"
"FBgn0026566","black"
"FBgn0260860","blue"
"FBgn0260861","black"
"FBgn0260862","black"
"FBgn0033327","brown"
"FBgn0260866","turquoise"
"FBgn0000376","black"
"FBgn0000377","black"
"FBgn0263986","blue"
"FBgn0263987","black"
"FBgn0263983","turquoise"
"FBgn0263980","turquoise"
"FBgn0036208","turquoise"
"FBgn0033987","blue"
"FBgn0263988","red"
"FBgn0039429","blue"
"FBgn0032129","turquoise"
"FBgn0032124","brown"
"FBgn0032125","black"
"FBgn0032126","black"
"FBgn0032127","black"
"FBgn0032120","lightcyan"
"FBgn0032122","turquoise"
"FBgn0032123","turquoise"
"FBgn0037758","darkgrey"
"FBgn0037759","black"
"FBgn0037750","brown"
"FBgn0037751","brown"
"FBgn0265630","darkgrey"
"FBgn0037753","red"
"FBgn0037755","grey"
"FBgn0265634","blue"
"FBgn0265635","cyan"
"FBgn0037625","red"
"FBgn0037880","lightgreen"
"FBgn0036593","grey"
"FBgn0036592","white"
"FBgn0036594","white"
"FBgn0036597","red"
"FBgn0036599","white"
"FBgn0032694","turquoise"
"FBgn0032871","black"
"FBgn0032876","grey"
"FBgn0032877","black"
"FBgn0032690","darkgrey"
"FBgn0032691","grey"
"FBgn0037881","tan"
"FBgn0000179","blue"
"FBgn0031422","black"
"FBgn0032698","black"
"FBgn0032699","turquoise"
"FBgn0034535","black"
"FBgn0037676","blue"
"FBgn0031391","black"
"FBgn0031424","blue"
"FBgn0064225","turquoise"
"FBgn0031426","grey"
"FBgn0003861","red"
"FBgn0003863","brown"
"FBgn0003862","grey"
"FBgn0003865","brown"
"FBgn0003867","turquoise"
"FBgn0003866","cyan"
"FBgn0005355","black"
"FBgn0053868","black"
"FBgn0037883","turquoise"
"FBgn0035473","black"
"FBgn0035471","brown"
"FBgn0035470","turquoise"
"FBgn0035477","blue"
"FBgn0035476","turquoise"
"FBgn0035475","tan"
"FBgn0024542","black"
"FBgn0031939","turquoise"
"FBgn0039855","blue"
"FBgn0036920","black"
"FBgn0020655","black"
"FBgn0261808","turquoise"
"FBgn0028468","black"
"FBgn0020653","greenyellow"
"FBgn0261801","black"
"FBgn0261800","turquoise"
"FBgn0261803","turquoise"
"FBgn0261802","blue"
"FBgn0261805","turquoise"
"FBgn0261804","blue"
"FBgn0262716","greenyellow"
"FBgn0038705","red"
"FBgn0038702","brown"
"FBgn0039854","turquoise"
"FBgn0024329","black"
"FBgn0038700","brown"
"FBgn0266372","black"
"FBgn0024321","blue"
"FBgn0024320","blue"
"FBgn0038701","brown"
"FBgn0005649","pink"
"FBgn0024326","salmon"
"FBgn0263773","turquoise"
"FBgn0263772","darkgrey"
"FBgn0038581","red"
"FBgn0035612","turquoise"
"FBgn0035611","turquoise"
"FBgn0263776","brown"
"FBgn0039857","turquoise"
"FBgn0036922","blue"
"FBgn0035619","brown"
"FBgn0001223","turquoise"
"FBgn0003330","black"
"FBgn0003731","turquoise"
"FBgn0003733","black"
"FBgn0002937","red"
"FBgn0039856","turquoise"
"FBgn0036923","pink"
"FBgn0027617","black"
"FBgn0036314","greenyellow"
"FBgn0028978","brown"
"FBgn0030186","brown"
"FBgn0033907","lightgreen"
"FBgn0052113","steelblue"
"FBgn0052112","blue"
"FBgn0052111","blue"
"FBgn0052110","blue"
"FBgn0052115","turquoise"
"FBgn0038028","cyan"
"FBgn0052373","royalblue"
"FBgn0052745","salmon"
"FBgn0051159","pink"
"FBgn0039850","brown"
"FBgn0262570","turquoise"
"FBgn0262572","brown"
"FBgn0262574","turquoise"
"FBgn0030545","black"
"FBgn0001174","cyan"
"FBgn0038986","red"
"FBgn0285937","turquoise"
"FBgn0265038","black"
"FBgn0260049","black"
"FBgn0001170","turquoise"
"FBgn0040001","brown"
"FBgn0039852","brown"
"FBgn0033374","black"
"FBgn0037960","blue"
"FBgn0040968","turquoise"
"FBgn0030504","black"
"FBgn0001179","black"
"FBgn0000565","turquoise"
"FBgn0000564","red"
"FBgn0000567","blue"
"FBgn0032798","blue"
"FBgn0000560","turquoise"
"FBgn0000562","pink"
"FBgn0259722","grey"
"FBgn0259721","greenyellow"
"FBgn0259720","grey"
"FBgn0259727","turquoise"
"FBgn0000568","blue"
"FBgn0259725","turquoise"
"FBgn0039613","turquoise"
"FBgn0039612","turquoise"
"FBgn0039611","turquoise"
"FBgn0039617","blue"
"FBgn0039616","red"
"FBgn0015791","blue"
"FBgn0031392","black"
"FBgn0034057","grey"
"FBgn0031574","black"
"FBgn0031575","salmon"
"FBgn0034052","brown"
"FBgn0031573","black"
"FBgn0034050","turquoise"
"FBgn0034051","darkgrey"
"FBgn0034058","greenyellow"
"FBgn0031579","brown"
"FBgn0030737","turquoise"
"FBgn0037504","black"
"FBgn0030735","darkgreen"
"FBgn0037506","turquoise"
"FBgn0030733","turquoise"
"FBgn0265757","grey"
"FBgn0030228","black"
"FBgn0030739","royalblue"
"FBgn0030738","black"
"FBgn0011642","red"
"FBgn0011640","pink"
"FBgn0015799","black"
"FBgn0027779","cyan"
"FBgn0062449","pink"
"FBgn0266362","turquoise"
"FBgn0029915","black"
"FBgn0029914","tan"
"FBgn0085257","turquoise"
"FBgn0031643","turquoise"
"FBgn0029911","black"
"FBgn0029913","black"
"FBgn0029912","darkgrey"
"FBgn0011606","black"
"FBgn0051004","brown"
"FBgn0051005","turquoise"
"FBgn0051002","brown"
"FBgn0050357","turquoise"
"FBgn0053299","blue"
"FBgn0050355","turquoise"
"FBgn0050354","turquoise"
"FBgn0085193","black"
"FBgn0085192","black"
"FBgn0050359","tan"
"FBgn0085195","turquoise"
"FBgn0085194","blue"
"FBgn0054025","turquoise"
"FBgn0027515","black"
"FBgn0003996","brown"
"FBgn0027513","black"
"FBgn0266073","blue"
"FBgn0266072","turquoise"
"FBgn0027518","black"
"FBgn0261873","red"
"FBgn0027363","turquoise"
"FBgn0030359","blue"
"FBgn0262886","turquoise"
"FBgn0002872","black"
"FBgn0053926","turquoise"
"FBgn0266657","grey"
"FBgn0033428","grey"
"FBgn0033429","lightyellow"
"FBgn0085229","lightyellow"
"FBgn0033422","blue"
"FBgn0033423","brown"
"FBgn0085227","brown"
"FBgn0036101","turquoise"
"FBgn0033426","blue"
"FBgn0036107","lightyellow"
"FBgn0036104","pink"
"FBgn0085222","blue"
"FBgn0266117","turquoise"
"FBgn0266115","blue"
"FBgn0266111","black"
"FBgn0015527","black"
"FBgn0040726","red"
"FBgn0040725","brown"
"FBgn0015524","turquoise"
"FBgn0040723","brown"
"FBgn0015522","black"
"FBgn0015521","skyblue"
"FBgn0015520","pink"
"FBgn0039955","pink"
"FBgn0036806","turquoise"
"FBgn0040729","brown"
"FBgn0004240","turquoise"
"FBgn0038256","turquoise"
"FBgn0038257","turquoise"
"FBgn0004244","blue"
"FBgn0038251","black"
"FBgn0038252","black"
"FBgn0005596","black"
"FBgn0005593","darkred"
"FBgn0036368","red"
"FBgn0036369","red"
"FBgn0036366","black"
"FBgn0036367","brown"
"FBgn0036364","turquoise"
"FBgn0036365","turquoise"
"FBgn0036362","grey"
"FBgn0036363","brown"
"FBgn0036360","blue"
"FBgn0036361","cyan"
"FBgn0053971","turquoise"
"FBgn0037328","turquoise"
"FBgn0260720","turquoise"
"FBgn0031420","pink"
"FBgn0051912","blue"
"FBgn0051915","grey"
"FBgn0040918","greenyellow"
"FBgn0052523","red"
"FBgn0265798","turquoise"
"FBgn0039527","turquoise"
"FBgn0028833","red"
"FBgn0058354","blue"
"FBgn0034626","grey"
"FBgn0262364","blue"
"FBgn0023511","red"
"FBgn0262366","turquoise"
"FBgn0023515","black"
"FBgn0053987","turquoise"
"FBgn0023519","lightgreen"
"FBgn0023518","grey"
"FBgn0024150","turquoise"
"FBgn0035865","cyan"
"FBgn0035866","black"
"FBgn0035867","blue"
"FBgn0028325","turquoise"
"FBgn0028327","turquoise"
"FBgn0032483","turquoise"
"FBgn0032482","turquoise"
"FBgn0032481","royalblue"
"FBgn0032480","turquoise"
"FBgn0032487","black"
"FBgn0032486","black"
"FBgn0032485","grey"
"FBgn0032484","blue"
"FBgn0039309","turquoise"
"FBgn0032489","brown"
"FBgn0032488","black"
"FBgn0035331","turquoise"
"FBgn0261871","blue"
"FBgn0053182","royalblue"
"FBgn0053181","brown"
"FBgn0053180","darkgrey"
"FBgn0263707","cyan"
"FBgn0267076","blue"
"FBgn0036579","red"
"FBgn0053189","turquoise"
"FBgn0033058","blue"
"FBgn0267058","turquoise"
"FBgn0052850","blue"
"FBgn0052856","black"
"FBgn0052857","turquoise"
"FBgn0005626","turquoise"
"FBgn0051776","red"
"FBgn0259916","black"
"FBgn0259918","red"
"FBgn0003507","blue"
"FBgn0032856","red"
"FBgn0003057","white"
"FBgn0003502","grey"
"FBgn0051774","blue"
"FBgn0036575","cyan"
"FBgn0003053","cyan"
"FBgn0053458","blue"
"FBgn0053329","turquoise"
"FBgn0033052","blue"
"FBgn0036570","black"
"FBgn0046763","turquoise"
"FBgn0035280","turquoise"
"FBgn0035281","blue"
"FBgn0035282","turquoise"
"FBgn0035283","red"
"FBgn0035285","grey"
"FBgn0035286","blue"
"FBgn0036576","turquoise"
"FBgn0263096","turquoise"
"FBgn0263093","blue"
"FBgn0027934","cyan"
"FBgn0052580","cyan"
"FBgn0052581","turquoise"
"FBgn0052582","turquoise"
"FBgn0023097","pink"
"FBgn0086350","black"
"FBgn0051778","turquoise"
"FBgn0266211","black"
"FBgn0085474","brown"
"FBgn0038412","turquoise"
"FBgn0040099","turquoise"
"FBgn0035131","brown"
"FBgn0038416","brown"
"FBgn0035137","turquoise"
"FBgn0035134","red"
"FBgn0000308","black"
"FBgn0000084","blue"
"FBgn0038419","brown"
"FBgn0037146","turquoise"
"FBgn0086356","black"
"FBgn0037141","black"
"FBgn0037492","tan"
"FBgn0266686","red"
"FBgn0266687","blue"
"FBgn0266685","turquoise"
"FBgn0037491","black"
"FBgn0031909","black"
"FBgn0031908","turquoise"
"FBgn0031907","turquoise"
"FBgn0031906","blue"
"FBgn0031905","blue"
"FBgn0037142","grey"
"FBgn0034422","black"
"FBgn0034360","black"
"FBgn0038739","black"
"FBgn0038738","brown"
"FBgn0038737","lightyellow"
"FBgn0038735","red"
"FBgn0038734","cyan"
"FBgn0038733","turquoise"
"FBgn0040093","turquoise"
"FBgn0038731","brown"
"FBgn0038730","brown"
"FBgn0036959","black"
"FBgn0036958","grey"
"FBgn0040092","turquoise"
"FBgn0030508","blue"
"FBgn0030509","brown"
"FBgn0030505","darkgreen"
"FBgn0030506","black"
"FBgn0030507","black"
"FBgn0030500","black"
"FBgn0030501","black"
"FBgn0030502","black"
"FBgn0030503","brown"
"FBgn0034366","black"
"FBgn0063667","turquoise"
"FBgn0040096","brown"
"FBgn0039656","turquoise"
"FBgn0010238","blue"
"FBgn0031638","black"
"FBgn0031635","cyan"
"FBgn0010235","royalblue"
"FBgn0015316","turquoise"
"FBgn0031636","blue"
"FBgn0031631","salmon"
"FBgn0031630","turquoise"
"FBgn0031633","greenyellow"
"FBgn0031632","turquoise"
"FBgn0031501","turquoise"
"FBgn0038080","lightgreen"
"FBgn0038083","turquoise"
"FBgn0011281","red"
"FBgn0038084","blue"
"FBgn0038087","blue"
"FBgn0032907","black"
"FBgn0038088","turquoise"
"FBgn0039508","black"
"FBgn0010265","turquoise"
"FBgn0265268","black"
"FBgn0265267","brown"
"FBgn0265266","turquoise"
"FBgn0039048","turquoise"
"FBgn0265262","blue"
"FBgn0039049","brown"
"FBgn0259204","turquoise"
"FBgn0032901","grey"
"FBgn0264384","black"
"FBgn0035271","black"
"FBgn0030344","black"
"FBgn0250732","pink"
"FBgn0035270","darkgrey"
"FBgn0051211","red"
"FBgn0051217","turquoise"
"FBgn0264389","black"
"FBgn0035900","red"
"FBgn0031495","darkgrey"
"FBgn0259209","turquoise"
"FBgn0037197","grey"
"FBgn0037195","turquoise"
"FBgn0037191","red"
"FBgn0000352","pink"
"FBgn0030261","turquoise"
"FBgn0000351","black"
"FBgn0000356","black"
"FBgn0000357","black"
"FBgn0037540","black"
"FBgn0000358","black"
"FBgn0000359","black"
"FBgn0030263","turquoise"
"FBgn0033853","cyan"
"FBgn0033851","blue"
"FBgn0033850","turquoise"
"FBgn0033855","brown"
"FBgn0039420","blue"
"FBgn0033859","black"
"FBgn0039045","brown"
"FBgn0039424","blue"
"FBgn0039427","black"
"FBgn0030342","black"
"FBgn0032104","blue"
"FBgn0032105","black"
"FBgn0032100","blue"
"FBgn0032101","black"
"FBgn0032109","red"
"FBgn0037772","blue"
"FBgn0037773","black"
"FBgn0037770","black"
"FBgn0037548","turquoise"
"FBgn0265651","blue"
"FBgn0052204","blue"
"FBgn0036023","cyan"
"FBgn0039915","turquoise"
"FBgn0039916","red"
"FBgn0031217","black"
"FBgn0031216","steelblue"
"FBgn0037220","black"
"FBgn0039478","turquoise"
"FBgn0262593","blue"
"FBgn0032814","pink"
"FBgn0032815","lightcyan"
"FBgn0032816","blue"
"FBgn0032817","darkgreen"
"FBgn0004507","cyan"
"FBgn0032811","black"
"FBgn0032812","black"
"FBgn0032813","turquoise"
"FBgn0004055","blue"
"FBgn0004054","brown"
"FBgn0004509","grey"
"FBgn0032818","black"
"FBgn0004050","tan"
"FBgn0004053","grey"
"FBgn0004052","brown"
"FBgn0050169","lightcyan"
"FBgn0036145","blue"
"FBgn0050160","brown"
"FBgn0050161","turquoise"
"FBgn0050163","turquoise"
"FBgn0014269","black"
"FBgn0036143","red"
"FBgn0020513","turquoise"
"FBgn0020510","lightcyan"
"FBgn0003886","cyan"
"FBgn0003885","black"
"FBgn0003884","black"
"FBgn0003889","red"
"FBgn0036141","black"
"FBgn0053080","turquoise"
"FBgn0037720","turquoise"
"FBgn0014076","black"
"FBgn0265899","brown"
"FBgn0035452","turquoise"
"FBgn0020637","turquoise"
"FBgn0030114","black"
"FBgn0020633","black"
"FBgn0035458","grey"
"FBgn0266303","blue"
"FBgn0058298","turquoise"
"FBgn0266304","turquoise"
"FBgn0266309","black"
"FBgn0028400","red"
"FBgn0028402","black"
"FBgn0264699","brown"
"FBgn0259682","black"
"FBgn0027873","black"
"FBgn0045477","red"
"FBgn0035639","grey"
"FBgn0035638","blue"
"FBgn0035631","greenyellow"
"FBgn0035630","black"
"FBgn0035632","brown"
"FBgn0035636","turquoise"
"FBgn0002592","turquoise"
"FBgn0002593","grey"
"FBgn0002590","turquoise"
"FBgn0031034","brown"
"FBgn0031033","brown"
"FBgn0034000","black"
"FBgn0085468","turquoise"
"FBgn0031031","black"
"FBgn0040271","darkgreen"
"FBgn0031522","brown"
"FBgn0054045","cyan"
"FBgn0039873","brown"
"FBgn0027055","black"
"FBgn0030320","black"
"FBgn0038290","turquoise"
"FBgn0267693","blue"
"FBgn0031529","black"
"FBgn0031528","turquoise"
"FBgn0002044","pink"
"FBgn0052137","turquoise"
"FBgn0052133","lightcyan"
"FBgn0025697","turquoise"
"FBgn0025692","cyan"
"FBgn0025693","turquoise"
"FBgn0267697","turquoise"
"FBgn0037228","turquoise"
"FBgn0030348","blue"
"FBgn0029753","black"
"FBgn0029752","darkgrey"
"FBgn0029750","black"
"FBgn0029756","black"
"FBgn0029755","black"
"FBgn0262559","turquoise"
"FBgn0265011","brown"
"FBgn0085297","white"
"FBgn0034923","black"
"FBgn0260026","turquoise"
"FBgn0260027","turquoise"
"FBgn0030323","black"
"FBgn0034460","cyan"
"FBgn0266744","darkgreen"
"FBgn0038042","blue"
"FBgn0037949","darkgreen"
"FBgn0037944","grey"
"FBgn0037941","blue"
"FBgn0037943","black"
"FBgn0037942","lightyellow"
"FBgn0038912","blue"
"FBgn0052603","red"
"FBgn0000504","turquoise"
"FBgn0003319","blue"
"FBgn0259709","blue"
"FBgn0259708","grey"
"FBgn0003313","brown"
"FBgn0003312","black"
"FBgn0259707","red"
"FBgn0003310","pink"
"FBgn0003317","pink"
"FBgn0259700","turquoise"
