"geneNames","geneIDs","feature","id","pval","qval"
"FBtr0081427","MSTRG.2461","transcript","8165",0.0992182298512637,0.549165497881233
"FBtr0305350","MSTRG.167","transcript","419",0.0992549729885901,0.549198881055011
"FBtr0078928","MSTRG.8549","transcript","28575",0.099312108721113,0.549198881055011
"FBtr0304022","MSTRG.4006","transcript","13458",0.0993131187669858,0.549198881055011
"FBtr0071090","MSTRG.12711","transcript","43366",0.0993825681475696,0.549419075310744
"FBtr0301739","MSTRG.1884","transcript","6190",0.0994304100023803,0.549519720496016
"FBtr0301016","MSTRG.11408","transcript","38260",0.0994791993442522,0.549625540596283
"FBtr0077415","MSTRG.643","transcript","1988",0.0995835624356196,0.549832374273751
"FBtr0081429","MSTRG.2465","transcript","8170",0.0995932365688368,0.549832374273751
"FBtr0082584","MSTRG.9546","transcript","31863",0.0996135382837232,0.549832374273751
"MSTRG.8375.1","MSTRG.8375","transcript","28090",0.0996580919042643,0.549832374273751
"FBtr0336803","MSTRG.11101","transcript","37146",0.0996649018409059,0.549832374273751
"FBtr0339546","MSTRG.486","transcript","1453",0.0997001599443026,0.549863285451296
"MSTRG.9577.19","MSTRG.9577","transcript","31935",0.0997632871453792,0.550047835340357
"FBtr0082231","MSTRG.9286","transcript","31104",0.0997961048516962,0.550065212889462
"FBtr0082402","MSTRG.9418","transcript","31425",0.0998517665973891,0.55020845653753
"FBtr0082747","MSTRG.9663","transcript","32217",0.099946214970102,0.550565275690919
"FBtr0082052","MSTRG.9128","transcript","30559",0.100007719303762,0.550651269478442
"FBtr0084266","MSTRG.10672","transcript","35824",0.100037372178943,0.550651269478442
"FBtr0070756","MSTRG.12420","transcript","42420",0.100050918286748,0.550651269478442
"FBtr0087377","MSTRG.4188","transcript","14074",0.100084543311947,0.550672878958492
"MSTRG.3910.3","MSTRG.3910","transcript","13034",0.100238351985477,0.551355539161887
"MSTRG.11367.1","MSTRG.11367","transcript","38085",0.100290157524084,0.551476898224072
"MSTRG.6957.6","MSTRG.6957","transcript","23586",0.100324555067266,0.551502490381631
"FBtr0088205","MSTRG.3590","transcript","12106",0.100421908136332,0.551874042876072
"MSTRG.5915.11","MSTRG.5915","transcript","20062",0.100477801887017,0.55201760076713
"FBtr0089712","MSTRG.12667","transcript","43210",0.100511062762494,0.552036767103721
"MSTRG.11540.6","MSTRG.11540","transcript","38687",0.100614608991627,0.552301826558829
"FBtr0074881","MSTRG.7912","transcript","26634",0.100618896026088,0.552301826558829
"FBtr0339438","MSTRG.12786","transcript","43605",0.100732958590849,0.552764284756296
"FBtr0074712","MSTRG.13914","transcript","47927",0.100805458901432,0.552998467145076
"FBtr0083423","MSTRG.10083","transcript","33726",0.100862597874234,0.553148266721104
"FBtr0300320","MSTRG.8936","transcript","29958",0.100983450623385,0.553589797224632
"FBtr0076050","MSTRG.7061","transcript","23993",0.101030550684875,0.553589797224632
"FBtr0089173","MSTRG.11799","transcript","39596",0.101032675752786,0.553589797224632
"MSTRG.5944.36","MSTRG.5944","transcript","20173",0.101085678995907,0.553607005977964
"MSTRG.13848.1","MSTRG.13848","transcript","47752",0.101095530268654,0.553607005977964
"FBtr0078997","MSTRG.677","transcript","2104",0.101167458963234,0.553837326275843
"FBtr0081962","MSTRG.9084","transcript","30423",0.101235500134401,0.55390108032513
"MSTRG.11186.1","MSTRG.11186","transcript","37496",0.101261967638536,0.55390108032513
"FBtr0088922","MSTRG.3092","transcript","10285",0.101282418971361,0.55390108032513
"MSTRG.8676.3","MSTRG.8676","transcript","29054",0.101327561589076,0.55390108032513
"MSTRG.9082.10","MSTRG.9082","transcript","30417",0.10132846858283,0.55390108032513
"FBtr0114347","MSTRG.6045","transcript","20548",0.101422781679885,0.554142232459867
"FBtr0340198","MSTRG.14180","transcript","48978",0.101432355569453,0.554142232459867
"FBtr0331542","MSTRG.6821","transcript","23075",0.101506710306443,0.554385102357013
"FBtr0088681","MSTRG.3276","transcript","10888",0.101631020063609,0.554406050286803
"FBtr0340323","MSTRG.2214","transcript","7420",0.101637026871314,0.554406050286803
"FBtr0087577","MSTRG.4035","transcript","13598",0.101639099717363,0.554406050286803
"MSTRG.9429.12","MSTRG.9429","transcript","31492",0.101646481502614,0.554406050286803
"FBtr0340327","MSTRG.12872","transcript","43966",0.10166428149027,0.554406050286803
"FBtr0075208","MSTRG.7663","transcript","25939",0.101724829526615,0.554406050286803
"FBtr0342771","MSTRG.12183","transcript","41537",0.101725980606481,0.554406050286803
"FBtr0071387","MSTRG.12916","transcript","44122",0.101749745934958,0.554406050286803
"FBtr0310644","MSTRG.14082","transcript","48537",0.101825728273867,0.554543232947983
"FBtr0302178","MSTRG.8967","transcript","30065",0.101834737794622,0.554543232947983
"FBtr0343650","MSTRG.13236","transcript","45329",0.10192339507879,0.554607837966932
"MSTRG.9037.2","MSTRG.9037","transcript","30234",0.101924940910559,0.554607837966932
"FBtr0083114","MSTRG.9893","transcript","33001",0.101962928296945,0.554607837966932
"FBtr0078001","MSTRG.194","transcript","496",0.10196624526099,0.554607837966932
"MSTRG.11903.18","MSTRG.11903","transcript","40469",0.102093297895357,0.55511388959118
"FBtr0310432","MSTRG.13295","transcript","45575",0.102119160683611,0.55511388959118
"MSTRG.7904.1","MSTRG.7904","transcript","26615",0.102197308911435,0.555375879787759
"MSTRG.5779.1","MSTRG.5779","transcript","19599",0.102292998793595,0.555488083463563
"MSTRG.9037.3","MSTRG.9037","transcript","30235",0.10232848254245,0.555488083463563
"MSTRG.10489.7","MSTRG.10489","transcript","35146",0.102329248102558,0.555488083463563
"MSTRG.908.1","MSTRG.908","transcript","2967",0.102337789510923,0.555488083463563
"FBtr0085094","MSTRG.11231","transcript","37658",0.102393795724759,0.555629429420102
"FBtr0330051","MSTRG.10195","transcript","34155",0.102485390892708,0.555706377781724
"FBtr0086629","MSTRG.4737","transcript","15980",0.102524047942936,0.555706377781724
"FBtr0335515","MSTRG.2958","transcript","9776",0.102526583253375,0.555706377781724
"FBtr0078682","MSTRG.8642","transcript","28940",0.102541217817671,0.555706377781724
"FBtr0070948","MSTRG.12573","transcript","42938",0.102570087140492,0.555706377781724
"FBtr0302582","MSTRG.2683","transcript","9005",0.10258779695539,0.555706377781724
"MSTRG.11744.1","MSTRG.11744","transcript","39348",0.102621474058888,0.555726452102774
"FBtr0070994","MSTRG.12630","transcript","43081",0.102943556312431,0.557307860188348
"FBtr0083671","MSTRG.10261","transcript","34339",0.103010048535641,0.557341608980782
"FBtr0445452","MSTRG.10840","transcript","36363",0.103022092199984,0.557341608980782
"FBtr0080959","MSTRG.2072","transcript","6874",0.103039965245719,0.557341608980782
"FBtr0088982","MSTRG.3070","transcript","10189",0.103163752030809,0.557657760675995
"MSTRG.3175.3","MSTRG.3175","transcript","10578",0.103229198126943,0.557657760675995
"FBtr0078216","MSTRG.8035","transcript","27024",0.103231009875484,0.557657760675995
"MSTRG.1570.1","MSTRG.1570","transcript","5256",0.103292965927059,0.557657760675995
"FBtr0072535","MSTRG.5633","transcript","19075",0.103299232725636,0.557657760675995
"MSTRG.14153.5","MSTRG.14153","transcript","48899",0.103338905034325,0.557657760675995
"FBtr0079080","MSTRG.722","transcript","2334",0.103342636529234,0.557657760675995
"FBtr0070188","MSTRG.12039","transcript","40968",0.10334765925685,0.557657760675995
"FBtr0074774","MSTRG.13925","transcript","48028",0.103369093055948,0.557657760675995
"MSTRG.8573.12","MSTRG.8573","transcript","28670",0.103425560569651,0.557769422730814
"FBtr0334307","MSTRG.10365","transcript","34670",0.103502892202074,0.557769422730814
"MSTRG.2597.33","MSTRG.2597","transcript","8748",0.103516754854684,0.557769422730814
"FBtr0301204","MSTRG.4056","transcript","13635",0.103535001895035,0.557769422730814
"FBtr0071671","MSTRG.5085","transcript","17354",0.103540198092949,0.557769422730814
"FBtr0075878","MSTRG.7182","transcript","24356",0.103733332653494,0.558619789800555
"FBtr0078969","MSTRG.8495","transcript","28370",0.103758308492779,0.558619789800555
"FBtr0073078","MSTRG.6073","transcript","20638",0.103819121910797,0.558784951660375
"FBtr0334488","MSTRG.11875","transcript","40186",0.103887896106202,0.558992852466973
"FBtr0081788","MSTRG.8952","transcript","30024",0.103930264631892,0.559058592052375
"MSTRG.4769.72","MSTRG.4769","transcript","16162",0.104067390064599,0.559453216362738
"FBtr0073377","MSTRG.13004","transcript","44532",0.104109583172593,0.559453216362738
"FBtr0072131","MSTRG.5388","transcript","18283",0.104144657898975,0.559453216362738
"MSTRG.1884.3","MSTRG.1884","transcript","6193",0.104161890225963,0.559453216362738
"MSTRG.2423.1","MSTRG.2423","transcript","8049",0.104189681461146,0.559453216362738
"FBtr0086263","MSTRG.4904","transcript","16796",0.104213337071914,0.559453216362738
"FBtr0083553","MSTRG.10190","transcript","34116",0.104247561066893,0.559453216362738
"MSTRG.5727.1","MSTRG.5727","transcript","19424",0.104256632484257,0.559453216362738
"FBtr0290290","MSTRG.6087","transcript","20694",0.104297714464339,0.559453216362738
"MSTRG.7112.3","MSTRG.7112","transcript","24134",0.104315247369312,0.559453216362738
"FBtr0087745","MSTRG.3907","transcript","13081",0.104356223856676,0.559453216362738
"FBtr0077264","MSTRG.14072","transcript","48502",0.104371891606067,0.559453216362738
"FBtr0100642","MSTRG.4233","transcript","14261",0.104423185153052,0.559453216362738
"FBtr0078556","MSTRG.8315","transcript","27879",0.104448483164907,0.559453216362738
"MSTRG.9663.2","MSTRG.9663","transcript","32218",0.104456209419038,0.559453216362738
"FBtr0334550","MSTRG.11719","transcript","39266",0.104580941813382,0.559661828093011
"FBtr0087520","MSTRG.4030","transcript","13520",0.104585527333375,0.559661828093011
"FBtr0076613","MSTRG.6640","transcript","22407",0.104612670109056,0.559661828093011
"FBtr0340534","MSTRG.4793","transcript","16308",0.104615893440318,0.559661828093011
"FBtr0079560","MSTRG.1038","transcript","3460",0.104689122277161,0.559731536873864
"FBtr0089342","MSTRG.3529","transcript","11905",0.104689298343143,0.559731536873864
"FBtr0332356","MSTRG.1974","transcript","6559",0.104719935487485,0.559733941714889
"FBtr0073526","MSTRG.13116","transcript","44874",0.104809173585205,0.559878894103818
"FBtr0301072","MSTRG.8898","transcript","29833",0.104818540398005,0.559878894103818
"FBtr0300803","MSTRG.10433","transcript","34926",0.104837639970254,0.559878894103818
"FBtr0083229","MSTRG.9976","transcript","33305",0.10496018240243,0.56037192689486
"MSTRG.3535.17","MSTRG.3535","transcript","11936",0.105045446247506,0.560512465723492
"MSTRG.12300.4","MSTRG.12300","transcript","41956",0.105046964641847,0.560512465723492
"FBtr0301810","MSTRG.8467","transcript","28273",0.105143896710888,0.560728947349969
"FBtr0087495","MSTRG.4078","transcript","13739",0.105167511016185,0.560728947349969
"FBtr0086750","MSTRG.4645","transcript","15677",0.105203208291229,0.560728947349969
"FBtr0307199","MSTRG.13847","transcript","47748",0.10522569954765,0.560728947349969
"FBtr0077454","MSTRG.615","transcript","1893",0.105238741062339,0.560728947349969
"FBtr0080226","MSTRG.1530","transcript","5018",0.105323279965318,0.561018172110577
"FBtr0087748","MSTRG.3925","transcript","13092",0.105359208771914,0.561048377096162
"MSTRG.10488.2","MSTRG.10488","transcript","35103",0.105395111635983,0.561078426630604
"MSTRG.11853.3","MSTRG.11853","transcript","40057",0.105431406402548,0.56111054463721
"FBtr0087008","MSTRG.4448","transcript","15008",0.10549236126091,0.561273848636958
"MSTRG.9150.2","MSTRG.9150","transcript","30653",0.105587842077209,0.561557158555562
"FBtr0082045","MSTRG.9138","transcript","30576",0.105606181203929,0.561557158555562
"FBtr0308210","MSTRG.9420","transcript","31436",0.105657816588993,0.561651967774499
"MSTRG.4769.51","MSTRG.4769","transcript","16141",0.105732222929658,0.561651967774499
"FBtr0087936","MSTRG.3810","transcript","12702",0.105755810158607,0.561651967774499
"MSTRG.11936.10","MSTRG.11936","transcript","40528",0.105765774160912,0.561651967774499
"FBtr0082576","MSTRG.9537","transcript","31831",0.105801509906306,0.561651967774499
"MSTRG.423.4","MSTRG.423","transcript","1207",0.105805755767249,0.561651967774499
"MSTRG.2379.1","MSTRG.2379","transcript","7925",0.105851201027685,0.561691320722177
"FBtr0089970","MSTRG.4745","transcript","15992",0.105873755038508,0.561691320722177
"MSTRG.12462.4","MSTRG.12462","transcript","42524",0.10595634438482,0.561968689240084
"FBtr0335379","MSTRG.263","transcript","669",0.106108809882207,0.562452842482954
"FBtr0301883","MSTRG.4807","transcript","16298",0.106132643766528,0.562452842482954
"FBtr0083444","MSTRG.10124","transcript","33844",0.106138630991687,0.562452842482954
"FBtr0074187","MSTRG.13504","transcript","46381",0.10620363362888,0.562636507070483
"MSTRG.8321.16","MSTRG.8321","transcript","27919",0.106256007285136,0.562753181114252
"FBtr0289955","MSTRG.13064","transcript","44690",0.106287753068519,0.56276057035879
"FBtr0308253","MSTRG.123","transcript","302",0.106319653140447,0.562768772061136
"FBtr0074117","MSTRG.13525","transcript","46505",0.106384261231223,0.562793392541677
"FBtr0331306","MSTRG.12811","transcript","43718",0.106385009214679,0.562793392541677
"FBtr0099990","MSTRG.11514","transcript","38621",0.106463434682651,0.562844121748702
"FBtr0075198","MSTRG.7676","transcript","26017",0.106480519408223,0.562844121748702
"FBtr0086304","MSTRG.4872","transcript","16714",0.106485663849339,0.562844121748702
"FBtr0079697","MSTRG.1165","transcript","3869",0.106547174451805,0.563008751406487
"FBtr0078540","MSTRG.8283","transcript","27764",0.106705874797652,0.563604345463093
"FBtr0340019","MSTRG.4274","transcript","14424",0.106720680450918,0.563604345463093
"FBtr0071774","MSTRG.5140","transcript","17544",0.106753874809658,0.563619119225707
"FBtr0334770","MSTRG.10784","transcript","36217",0.10684029509172,0.563781978730898
"MSTRG.14065.2","MSTRG.14065","transcript","48482",0.106845533020191,0.563781978730898
"FBtr0071821","MSTRG.5155","transcript","17616",0.106881878595357,0.563813312351383
"FBtr0074251","MSTRG.13551","transcript","46675",0.106933184580784,0.563923523463282
"FBtr0100589","MSTRG.1878","transcript","6169",0.106964344676053,0.56392746061512
"FBtr0079524","MSTRG.1029","transcript","3436",0.107119963838599,0.564587370521691
"FBtr0087231","MSTRG.4285","transcript","14491",0.107189982040036,0.564795864446247
"FBtr0339720","MSTRG.8956","transcript","30036",0.10725682507824,0.564912009386286
"FBtr0072437","MSTRG.5549","transcript","18772",0.107272957882058,0.564912009386286
"MSTRG.10361.3","MSTRG.10361","transcript","34655",0.107365945570121,0.56503735716802
"MSTRG.13265.4","MSTRG.13265","transcript","45420",0.107397141367601,0.56503735716802
"FBtr0307497","MSTRG.2582","transcript","8628",0.107399893637863,0.56503735716802
"FBtr0077638","MSTRG.443","transcript","1301",0.107418654083555,0.56503735716802
"FBtr0335506","MSTRG.1268","transcript","4234",0.107535321791112,0.565490622986613
"FBtr0345912","MSTRG.6556","transcript","22176",0.107685113007966,0.56597674314781
"FBtr0079593","MSTRG.1089","transcript","3629",0.107688811877115,0.56597674314781
"MSTRG.7434.3","MSTRG.7434","transcript","25142",0.107761477771272,0.566168576290183
"FBtr0073951","MSTRG.13389","transcript","46003",0.107872374167652,0.566168576290183
"FBtr0331459","MSTRG.6053","transcript","20574",0.107900552974769,0.566168576290183
"FBtr0073359","MSTRG.6259","transcript","21205",0.107957565840287,0.566168576290183
"FBtr0302291","MSTRG.4604","transcript","15463",0.107974870058669,0.566168576290183
"FBtr0074345","MSTRG.13662","transcript","47124",0.107991726355881,0.566168576290183
"FBtr0076427","MSTRG.6790","transcript","22977",0.108011655385934,0.566168576290183
"FBtr0080187","MSTRG.1479","transcript","4871",0.108011813448357,0.566168576290183
"FBtr0342987","MSTRG.5152","transcript","17591",0.108049954181812,0.566168576290183
"FBtr0074366","MSTRG.13624","transcript","47019",0.108063600170034,0.566168576290183
"FBtr0082413","MSTRG.9427","transcript","31475",0.108081282893242,0.566168576290183
"MSTRG.1268.14","MSTRG.1268","transcript","4247",0.10825757071948,0.566168576290183
"FBtr0074184","MSTRG.13504","transcript","46394",0.108261286911645,0.566168576290183
"FBtr0330215","MSTRG.13389","transcript","46006",0.108268065666614,0.566168576290183
"FBtr0333151","MSTRG.3916","transcript","13050",0.108296160207654,0.566168576290183
"FBtr0079955","MSTRG.1347","transcript","4477",0.108445617241499,0.566168576290183
"MSTRG.30.1","MSTRG.30","transcript","37",0.108446238737913,0.566168576290183
"FBtr0331280","MSTRG.1950","transcript","6462",0.108633367829581,0.566168576290183
"MSTRG.11225.5","MSTRG.11225","transcript","37644",0.108663435624447,0.566168576290183
"FBtr0070809","MSTRG.12482","transcript","42617",0.108689895043916,0.566168576290183
"FBtr0080837","MSTRG.2003","transcript","6633",0.108777378779262,0.566168576290183
"FBtr0305292","MSTRG.11337","transcript","38013",0.108794700585705,0.566168576290183
"FBtr0074945","MSTRG.7885","transcript","26549",0.108885937998614,0.566168576290183
"FBtr0076794","MSTRG.6526","transcript","22037",0.108898774267075,0.566168576290183
"MSTRG.2166.1","MSTRG.2166","transcript","7263",0.108909739997487,0.566168576290183
"FBtr0087172","MSTRG.4339","transcript","14609",0.108952044397753,0.566168576290183
"MSTRG.10472.3","MSTRG.10472","transcript","35055",0.108970158075837,0.566168576290183
"FBtr0100132","MSTRG.6544","transcript","22129",0.109007675617715,0.566168576290183
"MSTRG.11811.30","MSTRG.11811","transcript","39691",0.109181597493195,0.566168576290183
"FBtr0078805","MSTRG.8619","transcript","28897",0.109230826012438,0.566168576290183
"MSTRG.2765.6","MSTRG.2765","transcript","9221",0.109273247324633,0.566168576290183
"FBtr0074747","MSTRG.13945","transcript","48104",0.109288735169985,0.566168576290183
"MSTRG.6805.5","MSTRG.6805","transcript","23010",0.109293570405586,0.566168576290183
"FBtr0079495","MSTRG.1022","transcript","3412",0.109320190110136,0.566168576290183
"FBtr0339310","MSTRG.3269","transcript","10879",0.1093396987613,0.566168576290183
"MSTRG.11035.2","MSTRG.11035","transcript","37002",0.109378113293252,0.566168576290183
"MSTRG.12300.3","MSTRG.12300","transcript","41955",0.109378190280472,0.566168576290183
"MSTRG.14213.2","MSTRG.14213","transcript","49046",0.109378190280472,0.566168576290183
"MSTRG.12215.7","MSTRG.12215","transcript","41699",0.109378190280472,0.566168576290183
"MSTRG.1268.12","MSTRG.1268","transcript","4244",0.109378190280472,0.566168576290183
"FBtr0305082","MSTRG.3235","transcript","10766",0.109378190280472,0.566168576290183
"MSTRG.5405.8","MSTRG.5405","transcript","18347",0.109378190280472,0.566168576290183
"MSTRG.8380.8","MSTRG.8380","transcript","28082",0.109378190280472,0.566168576290183
"FBtr0084598","MSTRG.10879","transcript","36572",0.109378190280472,0.566168576290183
"MSTRG.12084.3","MSTRG.12084","transcript","41122",0.109378190280472,0.566168576290183
"FBtr0307282","MSTRG.12767","transcript","43561",0.109378190280472,0.566168576290183
"MSTRG.7272.8","MSTRG.7272","transcript","24630",0.109378190280472,0.566168576290183
"MSTRG.7628.10","MSTRG.7628","transcript","25829",0.109378190280472,0.566168576290183
"MSTRG.11389.10","MSTRG.11389","transcript","38162",0.109378190280472,0.566168576290183
"MSTRG.13494.20","MSTRG.13494","transcript","46357",0.109378190280472,0.566168576290183
"MSTRG.14101.4","MSTRG.14101","transcript","48615",0.109378190280472,0.566168576290183
"FBtr0301293","MSTRG.14140","transcript","48742",0.109378190280472,0.566168576290183
"MSTRG.14069.2","MSTRG.14069","transcript","48494",0.109378190280472,0.566168576290183
"FBtr0074064","MSTRG.13471","transcript","46269",0.109384073256568,0.566168576290183
"FBtr0073567","MSTRG.13143","transcript","44998",0.109404703313975,0.566168576290183
"MSTRG.2685.1","MSTRG.2685","transcript","9012",0.109454545755536,0.56626846746628
"FBtr0299876","MSTRG.8305","transcript","27845",0.109494380549278,0.566316542299779
"MSTRG.9065.7","MSTRG.9065","transcript","30327",0.10967525361141,0.566809085558409
"FBtr0077337","MSTRG.14010","transcript","48346",0.109682723728591,0.566809085558409
"FBtr0084276","MSTRG.10680","transcript","35855",0.109700411919608,0.566809085558409
"FBtr0083993","MSTRG.10456","transcript","35043",0.109731841624049,0.566809085558409
"MSTRG.12150.3","MSTRG.12150","transcript","41423",0.109742455892282,0.566809085558409
"MSTRG.3503.7","MSTRG.3503","transcript","11843",0.109806030599104,0.566834266880037
"FBtr0300484","MSTRG.4635","transcript","15637",0.10982005957167,0.566834266880037
"FBtr0088223","MSTRG.3559","transcript","12011",0.109855590709751,0.566834266880037
"MSTRG.11443.1","MSTRG.11443","transcript","38417",0.109869612510347,0.566834266880037
"FBtr0084390","MSTRG.10746","transcript","36089",0.109945443151994,0.566840845054521
"FBtr0074721","MSTRG.13918","transcript","47934",0.109959668121122,0.566840845054521
"FBtr0335196","MSTRG.10615","transcript","35631",0.109966666353425,0.566840845054521
"FBtr0075944","MSTRG.7157","transcript","24282",0.109994846301673,0.566840845054521
"FBtr0083239","MSTRG.9961","transcript","33249",0.11002374076967,0.566840845054521
"FBtr0343331","MSTRG.12652","transcript","43141",0.110096804607995,0.567059708622623
"FBtr0072674","MSTRG.5780","transcript","19608",0.11020819466589,0.567347073540742
"FBtr0082068","MSTRG.9161","transcript","30705",0.110235151014027,0.567347073540742
"FBtr0084337","MSTRG.10714","transcript","35978",0.110264701648482,0.567347073540742
"FBtr0346872","MSTRG.14237","transcript","49331",0.110274989377674,0.567347073540742
"FBtr0085264","MSTRG.11359","transcript","38056",0.11032685836875,0.567456479299128
"FBtr0310276","MSTRG.7839","transcript","26411",0.110434324109104,0.56781583108787
"FBtr0083273","MSTRG.9998","transcript","33452",0.110457971240101,0.56781583108787
"MSTRG.10897.9","MSTRG.10897","transcript","36563",0.110492888279851,0.567837897584536
"FBtr0343145","MSTRG.13064","transcript","44691",0.11058746322883,0.568072095024316
"FBtr0331288","MSTRG.259","transcript","649",0.110599733741656,0.568072095024316
"MSTRG.7865.2","MSTRG.7865","transcript","26485",0.110657308871997,0.568151864263902
"MSTRG.3096.30","MSTRG.3096","transcript","10272",0.110676546959401,0.568151864263902
"FBtr0088283","MSTRG.3536","transcript","11946",0.110725758339395,0.568247166102701
"FBtr0083612","MSTRG.10195","transcript","34154",0.110805745334959,0.568500312673161
"MSTRG.12162.4","MSTRG.12162","transcript","41482",0.110846273617157,0.568550928190683
"MSTRG.500.2","MSTRG.500","transcript","1495",0.110879038125257,0.568561704900032
"MSTRG.9791.2","MSTRG.9791","transcript","32648",0.110968851560826,0.568694857564723
"FBtr0302172","MSTRG.11038","transcript","37019",0.110973145113211,0.568694857564723
"FBtr0301346","MSTRG.11698","transcript","39198",0.110997017016866,0.568694857564723
"FBtr0306976","MSTRG.2499","transcript","8315",0.111117340868756,0.568697554495152
"MSTRG.8861.1","MSTRG.8861","transcript","29702",0.111170483907483,0.568697554495152
"FBtr0334995","MSTRG.2760","transcript","9193",0.111213290548463,0.568697554495152
"FBtr0310483","MSTRG.1315","transcript","4395",0.111219899405291,0.568697554495152
"MSTRG.5149.4","MSTRG.5149","transcript","17574",0.111240718282172,0.568697554495152
"FBtr0301446","MSTRG.6381","transcript","21562",0.111283608560769,0.568697554495152
"FBtr0075044","MSTRG.7815","transcript","26342",0.111349991185998,0.568697554495152
"FBtr0075344","MSTRG.7591","transcript","25674",0.111354223142412,0.568697554495152
"FBtr0071960","MSTRG.5277","transcript","17959",0.111360792737616,0.568697554495152
"MSTRG.4724.8","MSTRG.4724","transcript","15941",0.111377213263907,0.568697554495152
"FBtr0331205","MSTRG.117","transcript","360",0.111398694849925,0.568697554495152
"MSTRG.701.6","MSTRG.701","transcript","2212",0.11141430733843,0.568697554495152
"MSTRG.2502.2","MSTRG.2502","transcript","8325",0.111439130855704,0.568697554495152
"FBtr0072236","MSTRG.5372","transcript","18246",0.111441969260248,0.568697554495152
"MSTRG.7410.24","MSTRG.7410","transcript","25044",0.111505776237018,0.568697554495152
"FBtr0113511","MSTRG.4103","transcript","13779",0.111509206733089,0.568697554495152
"MSTRG.4718.1","MSTRG.4718","transcript","15926",0.111518946615488,0.568697554495152
"MSTRG.1063.13","MSTRG.1063","transcript","3539",0.111555646049857,0.568722415196242
"MSTRG.6410.3","MSTRG.6410","transcript","21641",0.111594149080248,0.568722415196242
"FBtr0332873","MSTRG.6033","transcript","20520",0.111615838037921,0.568722415196242
"FBtr0086839","MSTRG.4545","transcript","15337",0.111688323378399,0.568741870131066
"FBtr0077778","MSTRG.392","transcript","1099",0.111698695819537,0.568741870131066
"FBtr0331798","MSTRG.8126","transcript","27305",0.111711675710136,0.568741870131066
"FBtr0332242","MSTRG.2342","transcript","7838",0.111797134449851,0.568748833543078
"FBtr0088972","MSTRG.3054","transcript","10137",0.111872287496119,0.568748833543078
"FBtr0072327","MSTRG.5545","transcript","18740",0.111911406208625,0.568748833543078
"MSTRG.3425.1","MSTRG.3425","transcript","11385",0.111914763128389,0.568748833543078
"FBtr0344022","MSTRG.2596","transcript","8709",0.11193124292287,0.568748833543078
"MSTRG.9834.4","MSTRG.9834","transcript","32779",0.112044175193347,0.568748833543078
"FBtr0073234","MSTRG.6183","transcript","21011",0.112112799446659,0.568748833543078
"MSTRG.7796.4","MSTRG.7796","transcript","26308",0.112124655068728,0.568748833543078
"MSTRG.2770.7","MSTRG.2770","transcript","9243",0.112125803788581,0.568748833543078
"FBtr0078278","MSTRG.8056","transcript","27086",0.112125875300476,0.568748833543078
"FBtr0332122","MSTRG.7609","transcript","25768",0.112130962144663,0.568748833543078
"FBtr0303447","MSTRG.1279","transcript","4279",0.112181307008279,0.568748833543078
"FBtr0085497","MSTRG.11540","transcript","38690",0.112194585512758,0.568748833543078
"FBtr0089491","MSTRG.6744","transcript","22828",0.112202466044092,0.568748833543078
"FBtr0086773","MSTRG.4641","transcript","15667",0.112207314116313,0.568748833543078
"FBtr0345303","MSTRG.10500","transcript","35165",0.112216648101391,0.568748833543078
"MSTRG.13787.6","MSTRG.13787","transcript","47572",0.112240166599341,0.568748833543078
"MSTRG.1427.4","MSTRG.1427","transcript","4700",0.112265167229407,0.568748833543078
"FBtr0085405","MSTRG.11461","transcript","38443",0.112328572836661,0.568850867998781
"MSTRG.7877.2","MSTRG.7877","transcript","26526",0.112348136330385,0.568850867998781
"FBtr0076842","MSTRG.6494","transcript","21926",0.112377344918538,0.568850867998781
"FBtr0087703","MSTRG.3953","transcript","13185",0.112519767426639,0.569166069080082
"FBtr0300774","MSTRG.6185","transcript","21015",0.112552745970316,0.569166069080082
"FBtr0072825","MSTRG.5830","transcript","19755",0.112578015465735,0.569166069080082
"FBtr0078038","MSTRG.209","transcript","531",0.112594773076569,0.569166069080082
"FBtr0079570","MSTRG.1063","transcript","3537",0.112622808599872,0.569166069080082
"FBtr0304745","MSTRG.10334","transcript","34548",0.112624938502158,0.569166069080082
"FBtr0078382","MSTRG.8163","transcript","27427",0.112654485682445,0.569166069080082
"MSTRG.7968.13","MSTRG.7968","transcript","26788",0.112697208512553,0.569175377122134
"FBtr0072257","MSTRG.5466","transcript","18515",0.112717721108428,0.569175377122134
"MSTRG.9088.12","MSTRG.9088","transcript","30441",0.112813233058815,0.569502577559638
"FBtr0071446","MSTRG.12972","transcript","44367",0.11289583359113,0.569542964625201
"MSTRG.8306.2","MSTRG.8306","transcript","27849",0.112913829062907,0.569542964625201
"FBtr0100218","MSTRG.13325","transcript","45754",0.112947474544179,0.569542964625201
"FBtr0112689","MSTRG.12983","transcript","44415",0.112967165957852,0.569542964625201
"MSTRG.2467.16","MSTRG.2467","transcript","8191",0.112988081891638,0.569542964625201
"FBtr0082044","MSTRG.9147","transcript","30631",0.113005531596166,0.569542964625201
"FBtr0091478","MSTRG.6353","transcript","21500",0.113086534981074,0.569796340113877
"FBtr0085012","MSTRG.11197","transcript","37528",0.113133369773089,0.56981816502034
"FBtr0084957","MSTRG.11156","transcript","37417",0.113152328961541,0.56981816502034
