"feature","id","pval","qval","tname"
"gene","MSTRG.13483",0.0130511508820838,0.951560452204902,"FBtr0074084"
"gene","MSTRG.11299",0.01311862897261,0.951560452204902,"FBtr0085172"
"gene","MSTRG.9939",0.013129086367518,0.951560452204902,"FBtr0083191"
"gene","MSTRG.6113",0.0131441495435181,0.951560452204902,"FBtr0073179"
"gene","MSTRG.10812",0.0132571617146404,0.951560452204902,"FBtr0084461"
"gene","MSTRG.6654",0.0134569480481316,0.951560452204902,"FBtr0301629"
"gene","MSTRG.6381",0.0135780298309892,0.951560452204902,"MSTRG.6381.1"
"gene","MSTRG.7556",0.0137204149464386,0.951560452204902,"FBtr0075309"
"gene","MSTRG.9884",0.0138061246445906,0.951560452204902,"MSTRG.9884.1"
"gene","MSTRG.10293",0.0139745360584738,0.951560452204902,"FBtr0083712"
"gene","MSTRG.2409",0.0139964708307473,0.951560452204902,"FBtr0330662"
"gene","MSTRG.6384",0.0140003974999543,0.951560452204902,"FBtr0077059"
"gene","MSTRG.6385",0.0140466990736738,0.951560452204902,"FBtr0077058"
"gene","MSTRG.12113",0.01410303044367,0.951560452204902,"FBtr0070368"
"gene","MSTRG.10846",0.0141445452793991,0.951560452204902,"MSTRG.10846.1"
"gene","MSTRG.3478",0.0142226291088553,0.951560452204902,"FBtr0330606"
"gene","MSTRG.6290",0.0143608609970566,0.951560452204902,"FBtr0306086"
"gene","MSTRG.10536",0.0144918418529121,0.951560452204902,"FBtr0084104"
"gene","MSTRG.7687",0.0145065819399266,0.951560452204902,"FBtr0333692"
"gene","MSTRG.8359",0.0146806702401492,0.951560452204902,"MSTRG.8359.1"
"gene","MSTRG.943",0.0148259057262007,0.951560452204902,"FBtr0079431"
"gene","MSTRG.8800",0.0151765516692932,0.951560452204902,"FBtr0081687"
"gene","MSTRG.12073",0.0153039888819521,0.951560452204902,"FBtr0070216"
"gene","MSTRG.648",0.0153751351864772,0.951560452204902,"MSTRG.648.2"
"gene","MSTRG.1264",0.0153906413242151,0.951560452204902,"FBtr0079925"
"gene","MSTRG.13539",0.0158873776629251,0.951560452204902,"FBtr0340417"
"gene","MSTRG.9562",0.0166611984366056,0.951560452204902,"MSTRG.9562.1"
"gene","MSTRG.7670",0.0167663957946589,0.951560452204902,"FBtr0075201"
"gene","MSTRG.11844",0.0171522002682756,0.951560452204902,"MSTRG.11844.6"
"gene","MSTRG.6382",0.0177258309418433,0.951560452204902,"FBtr0077061"
"gene","MSTRG.12504",0.0178219481627905,0.951560452204902,"FBtr0290235"
"gene","MSTRG.8498",0.0180450585790276,0.951560452204902,"FBtr0112501"
"gene","MSTRG.891",0.0182292064001375,0.951560452204902,"FBtr0333351"
"gene","MSTRG.11207",0.0184598716323581,0.951560452204902,"FBtr0085057"
"gene","MSTRG.9546",0.0185875222559477,0.951560452204902,"FBtr0082583"
"gene","MSTRG.31",0.0189891584594275,0.951560452204902,"MSTRG.31.1"
"gene","MSTRG.10667",0.0190577387728152,0.951560452204902,"FBtr0084261"
"gene","MSTRG.9800",0.0191355200519236,0.951560452204902,"FBtr0082962"
"gene","MSTRG.8439",0.0192144985130276,0.951560452204902,"MSTRG.8439.3"
"gene","MSTRG.13449",0.0193730570214319,0.951560452204902,"FBtr0308830"
"gene","MSTRG.11158",0.0194855493143629,0.951560452204902,"FBtr0084958"
"gene","MSTRG.4781",0.0198714237272328,0.951560452204902,"FBtr0300283"
"gene","MSTRG.3660",0.0199816566133277,0.951560452204902,"FBtr0088135"
"gene","MSTRG.11851",0.020277099340142,0.951560452204902,"FBtr0089105"
"gene","MSTRG.9810",0.0204471023529261,0.951560452204902,"FBtr0333277"
"gene","MSTRG.11998",0.0206229958744868,0.951560452204902,"FBtr0070115"
"gene","MSTRG.9038",0.0207080779383194,0.951560452204902,"FBtr0081882"
"gene","MSTRG.11884",0.0209675122816497,0.951560452204902,"MSTRG.11884.1"
"gene","MSTRG.13078",0.0209858173147568,0.951560452204902,"FBtr0340293"
"gene","MSTRG.2519",0.0210348121451027,0.951560452204902,"FBtr0081527"
"gene","MSTRG.13262",0.0210716198370879,0.951560452204902,"FBtr0073728"
"gene","MSTRG.7308",0.0215614583926573,0.951560452204902,"MSTRG.7308.1"
"gene","MSTRG.3357",0.0215890394310831,0.951560452204902,"FBtr0088553"
"gene","MSTRG.99",0.0216622467883588,0.951560452204902,"FBtr0330652"
"gene","MSTRG.3302",0.0219735560027885,0.951560452204902,"MSTRG.3302.1"
"gene","MSTRG.10780",0.0220732050965293,0.951560452204902,"FBtr0084481"
"gene","MSTRG.9827",0.0220908771543817,0.951560452204902,"FBtr0083000"
"gene","MSTRG.8671",0.0221857953657387,0.951560452204902,"FBtr0113579"
"gene","MSTRG.16",0.0223752463575044,0.951560452204902,"MSTRG.16.1"
"gene","MSTRG.5835",0.0225083751470334,0.951560452204902,"FBtr0072757"
"gene","MSTRG.4090",0.0225202200363229,0.951560452204902,"FBtr0087501"
"gene","MSTRG.10009",0.0228613577244181,0.951560452204902,"FBtr0083283"
"gene","MSTRG.8372",0.0232206145112901,0.951560452204902,"FBtr0339924"
"gene","MSTRG.6551",0.0232330724829712,0.951560452204902,"FBtr0076748"
"gene","MSTRG.2910",0.0232933302620759,0.951560452204902,"FBtr0085995"
"gene","MSTRG.10136",0.0233426855345322,0.951560452204902,"FBtr0305917"
"gene","MSTRG.5663",0.0234893860667249,0.951560452204902,"FBtr0072506"
"gene","MSTRG.7497",0.0235121486899201,0.951560452204902,"FBtr0112771"
"gene","MSTRG.13581",0.0238085791304136,0.951560452204902,"FBtr0074271"
"gene","MSTRG.5243",0.0240886499722708,0.951560452204902,"MSTRG.5243.1"
"gene","MSTRG.4270",0.024341660820746,0.951560452204902,"FBtr0087261"
"gene","MSTRG.11205",0.024594123703267,0.951560452204902,"FBtr0085029"
"gene","MSTRG.1362",0.0248861441935728,0.951560452204902,"FBtr0089738"
"gene","MSTRG.12857",0.0249817998021509,0.951560452204902,"FBtr0071305"
"gene","MSTRG.3876",0.0251550205055164,0.951560452204902,"FBtr0087788"
"gene","MSTRG.556",0.0255442301398556,0.951560452204902,"FBtr0077539"
"gene","MSTRG.10925",0.0255782896602759,0.951560452204902,"FBtr0334337"
"gene","MSTRG.8833",0.0259955153379479,0.951560452204902,"FBtr0081645"
"gene","MSTRG.11297",0.0260449651461805,0.951560452204902,"FBtr0085173"
"gene","MSTRG.7249",0.0261700113119712,0.951560452204902,"FBtr0075801"
"gene","MSTRG.6532",0.0263497283480956,0.951560452204902,"FBtr0076805"
"gene","MSTRG.5822",0.0268387048766403,0.951560452204902,"FBtr0072738"
"gene","MSTRG.12456",0.0269015747661557,0.951560452204902,"FBtr0070851"
"gene","MSTRG.3320",0.0272395391283827,0.951560452204902,"FBtr0088625"
"gene","MSTRG.9346",0.0274380284000733,0.951560452204902,"FBtr0082324"
"gene","MSTRG.11020",0.0278345385256535,0.951560452204902,"FBtr0084786"
"gene","MSTRG.10894",0.0281215515235488,0.951560452204902,"FBtr0084562"
"gene","MSTRG.286",0.0282304670366813,0.951560452204902,"FBtr0334843"
"gene","MSTRG.5202",0.0283158595424249,0.951560452204902,"FBtr0071929"
"gene","MSTRG.13015",0.0283518280492288,0.951560452204902,"FBtr0073407"
"gene","MSTRG.10026",0.0288504345934859,0.951560452204902,"FBtr0290134"
"gene","MSTRG.8693",0.0291818458555988,0.951560452204902,"FBtr0334953"
"gene","MSTRG.3128",0.0298101326590694,0.951560452204902,"FBtr0088834"
"gene","MSTRG.3614",0.0299937619436565,0.951560452204902,"FBtr0332420"
"gene","MSTRG.6095",0.0303336205214944,0.951560452204902,"FBtr0303096"
"gene","MSTRG.3411",0.0310420708121754,0.951560452204902,"FBtr0339403"
"gene","MSTRG.7514",0.0312035750190686,0.951560452204902,"FBtr0075432"
"gene","MSTRG.14101",0.0313783140618029,0.951560452204902,"FBtr0077190"
"gene","MSTRG.13363",0.0314343587490524,0.951560452204902,"FBtr0073911"
"gene","MSTRG.12378",0.031470980530857,0.951560452204902,"FBtr0070675"
"gene","MSTRG.4686",0.0318648041086652,0.951560452204902,"FBtr0086694"
"gene","MSTRG.11829",0.0323490868844329,0.951560452204902,"MSTRG.11829.1"
"gene","MSTRG.12275",0.0327861786542187,0.951560452204902,"FBtr0070558"
"gene","MSTRG.803",0.033758265210972,0.951560452204902,"FBtr0079221"
"gene","MSTRG.1050",0.0339061269130493,0.951560452204902,"FBtr0079534"
"gene","MSTRG.9156",0.0339781585312993,0.951560452204902,"MSTRG.9156.3"
"gene","MSTRG.1827",0.0351014327479859,0.951560452204902,"FBtr0080558"
"gene","MSTRG.8618",0.0354402576278228,0.951560452204902,"FBtr0078785"
"gene","MSTRG.8663",0.0358474906709081,0.951560452204902,"MSTRG.8663.1"
"gene","MSTRG.12817",0.0362610302312965,0.951560452204902,"FBtr0071249"
"gene","MSTRG.8039",0.0365086235964212,0.951560452204902,"FBtr0078210"
"gene","MSTRG.11848",0.0365748398397395,0.951560452204902,"MSTRG.11848.7"
"gene","MSTRG.4285",0.036600313790059,0.951560452204902,"FBtr0087231"
"gene","MSTRG.3032",0.0366072480710812,0.951560452204902,"FBtr0089049"
"gene","MSTRG.5637",0.0366954277573414,0.951560452204902,"FBtr0072532"
"gene","MSTRG.13047",0.0371382044945303,0.951560452204902,"FBtr0330387"
"gene","MSTRG.10433",0.0374723411273132,0.951560452204902,"FBtr0300803"
"gene","MSTRG.7010",0.0376230931452913,0.951560452204902,"FBtr0076131"
"gene","MSTRG.12399",0.0378822779939056,0.951560452204902,"FBtr0070709"
"gene","MSTRG.10523",0.0380680453888358,0.951560452204902,"FBtr0084049"
"gene","MSTRG.3918",0.0381211838554543,0.951560452204902,"FBtr0087739"
"gene","MSTRG.4643",0.038168901466475,0.951560452204902,"FBtr0086749"
"gene","MSTRG.3101",0.0382471002710306,0.951560452204902,"FBtr0088919"
"gene","MSTRG.3692",0.0382790217280188,0.951560452204902,"FBtr0345677"
"gene","MSTRG.216",0.0385352693721306,0.951560452204902,"FBtr0078016"
"gene","MSTRG.5136",0.038773037907824,0.951560452204902,"FBtr0071785"
"gene","MSTRG.719",0.0396021403134995,0.951560452204902,"FBtr0307041"
"gene","MSTRG.3703",0.0396169353046766,0.951560452204902,"FBtr0310323"
"gene","MSTRG.9575",0.0396354049944397,0.951560452204902,"MSTRG.9575.1"
"gene","MSTRG.6000",0.0397107121402245,0.951560452204902,"FBtr0072987"
"gene","MSTRG.345",0.0397689276020733,0.951560452204902,"FBtr0077851"
"gene","MSTRG.10270",0.0398243051953076,0.951560452204902,"FBtr0273382"
"gene","MSTRG.1058",0.0398452391436954,0.951560452204902,"FBtr0079545"
"gene","MSTRG.10879",0.0401915855757253,0.951560452204902,"FBtr0084598"
"gene","MSTRG.10410",0.0401936502929212,0.951560452204902,"FBtr0083882"
"gene","MSTRG.179",0.0402245036864418,0.951560452204902,"FBtr0078066"
"gene","MSTRG.14170",0.0405186561618922,0.951560452204902,"FBtr0344113"
"gene","MSTRG.11939",0.0406208338489887,0.951560452204902,"FBtr0340054"
"gene","MSTRG.2300",0.0406848568710798,0.951560452204902,"FBtr0081276"
"gene","MSTRG.8347",0.04082051240531,0.951560452204902,"FBtr0111169"
"gene","MSTRG.13716",0.040910457327385,0.951560452204902,"FBtr0074443"
"gene","MSTRG.13679",0.0409508145040892,0.951560452204902,"FBtr0074387"
"gene","MSTRG.13192",0.0411018884759304,0.951560452204902,"FBtr0299558"
"gene","MSTRG.4266",0.0414448150800665,0.951560452204902,"FBtr0087204"
"gene","MSTRG.11475",0.0416193764888466,0.951560452204902,"FBtr0085435"
"gene","MSTRG.3321",0.0424139813120067,0.951560452204902,"FBtr0344469"
"gene","MSTRG.11144",0.0433664347348744,0.951560452204902,"FBtr0309041"
"gene","MSTRG.5920",0.0439352787081436,0.951560452204902,"FBtr0308230"
"gene","MSTRG.167",0.0451809432506903,0.951560452204902,"FBtr0305350"
"gene","MSTRG.5819",0.045365425008521,0.951560452204902,"FBtr0333400"
"gene","MSTRG.5958",0.045667873527649,0.951560452204902,"MSTRG.5958.6"
"gene","MSTRG.5189",0.0457253567302649,0.951560452204902,"FBtr0113529"
"gene","MSTRG.1189",0.0458560477765688,0.951560452204902,"FBtr0302992"
"gene","MSTRG.9195",0.0460227997654622,0.951560452204902,"FBtr0082090"
"gene","MSTRG.3060",0.0461242878235304,0.951560452204902,"FBtr0089329"
"gene","MSTRG.10069",0.0465027544087384,0.951560452204902,"FBtr0083370"
"gene","MSTRG.4635",0.046800775394067,0.951560452204902,"FBtr0086777"
"gene","MSTRG.10663",0.0473913472157947,0.951560452204902,"FBtr0346363"
"gene","MSTRG.10822",0.0478040833487499,0.951560452204902,"FBtr0308563"
"gene","MSTRG.883",0.04796197726841,0.951560452204902,"MSTRG.883.2"
"gene","MSTRG.8308",0.0482047186995354,0.951560452204902,"FBtr0299906"
"gene","MSTRG.5204",0.0483314280628055,0.951560452204902,"FBtr0071928"
"gene","MSTRG.1947",0.0483773156574587,0.951560452204902,"FBtr0080769"
"gene","MSTRG.4708",0.0485862359532461,0.951560452204902,"FBtr0301862"
"gene","MSTRG.2001",0.0490553719635444,0.951560452204902,"FBtr0273183"
"gene","MSTRG.5479",0.0491022503746785,0.951560452204902,"FBtr0072266"
"gene","MSTRG.12458",0.0492099663155439,0.951560452204902,"MSTRG.12458.1"
"gene","MSTRG.4450",0.0492315958844844,0.951560452204902,"MSTRG.4450.1"
"gene","MSTRG.10153",0.0500355556432313,0.951560452204902,"FBtr0335026"
"gene","MSTRG.12708",0.0503027824348495,0.951560452204902,"FBtr0344536"
"gene","MSTRG.239",0.0506172509725572,0.951560452204902,"FBtr0077956"
"gene","MSTRG.12197",0.0506995006892849,0.951560452204902,"FBtr0347302"
"gene","MSTRG.4097",0.0508162578801625,0.951560452204902,"FBtr0113503"
"gene","MSTRG.7176",0.0508678965130243,0.951560452204902,"FBtr0075899"
"gene","MSTRG.12806",0.0518087918958969,0.951560452204902,"FBtr0071216"
"gene","MSTRG.10133",0.0522438006725282,0.951560452204902,"FBtr0300767"
"gene","MSTRG.4252",0.0532483438722211,0.951560452204902,"FBtr0087290"
"gene","MSTRG.1081",0.0532995643352822,0.951560452204902,"MSTRG.1081.1"
"gene","MSTRG.11332",0.0535806428367117,0.951560452204902,"FBtr0085241"
"gene","MSTRG.7644",0.0537283926399653,0.951560452204902,"FBtr0299820"
"gene","MSTRG.8689",0.0542691522795017,0.951560452204902,"FBtr0078736"
"gene","MSTRG.3610",0.0543099868788132,0.951560452204902,"FBtr0088183"
"gene","MSTRG.41",0.0544857540921119,0.951560452204902,"MSTRG.41.1"
"gene","MSTRG.6270",0.0545437750026168,0.951560452204902,"FBtr0077182"
"gene","MSTRG.51",0.0552313350590318,0.951560452204902,"MSTRG.51.1"
"gene","MSTRG.11508",0.0553305431709887,0.951560452204902,"FBtr0333820"
"gene","MSTRG.6923",0.0553671532511586,0.951560452204902,"FBtr0076239"
"gene","MSTRG.12194",0.0555307115112695,0.951560452204902,"FBtr0345315"
"gene","MSTRG.2943",0.0555441105307004,0.951560452204902,"FBtr0336658"
"gene","MSTRG.12471",0.0556718980836255,0.951560452204902,"FBtr0070846"
"gene","MSTRG.7501",0.0556892613275642,0.951560452204902,"FBtr0075465"
"gene","MSTRG.12866",0.056105955122457,0.951560452204902,"FBtr0071340"
"gene","MSTRG.12562",0.0568535448272653,0.951560452204902,"FBtr0070904"
"gene","MSTRG.11733",0.0571049549658149,0.951560452204902,"FBtr0085796"
"gene","MSTRG.2313",0.0571222049700468,0.951560452204902,"FBtr0081262"
"gene","MSTRG.2413",0.0571580302970112,0.951560452204902,"FBtr0081363"
"gene","MSTRG.13940",0.0581102135892869,0.951560452204902,"FBtr0074745"
"gene","MSTRG.9177",0.0585398973494894,0.951560452204902,"FBtr0344394"
"gene","MSTRG.5523",0.0590611828273462,0.951560452204902,"FBtr0072340"
"gene","MSTRG.6072",0.0591354597766127,0.951560452204902,"MSTRG.6072.1"
"gene","MSTRG.6636",0.0591560178519006,0.951560452204902,"FBtr0307376"
"gene","MSTRG.11724",0.0595436773968755,0.951560452204902,"FBtr0085788"
"gene","MSTRG.8897",0.0595606072938444,0.951560452204902,"FBtr0081544"
"gene","MSTRG.13856",0.0596030982408959,0.951560452204902,"FBtr0074655"
"gene","MSTRG.5982",0.0605940219430696,0.951560452204902,"FBtr0072970"
"gene","MSTRG.10517",0.0606426568837712,0.951560452204902,"FBtr0333929"
"gene","MSTRG.646",0.0610023814939946,0.951560452204902,"FBtr0077412"
"gene","MSTRG.6011",0.0610344290109659,0.951560452204902,"FBtr0072998"
"gene","MSTRG.9639",0.061338419225189,0.951560452204902,"FBtr0334518"
"gene","MSTRG.6896",0.0614754426129188,0.951560452204902,"FBtr0076276"
"gene","MSTRG.1246",0.0619503716638077,0.951560452204902,"FBtr0079827"
"gene","MSTRG.3960",0.0627053966174396,0.951560452204902,"FBtr0087699"
"gene","MSTRG.10080",0.0627054391982469,0.951560452204902,"FBtr0100160"
"gene","MSTRG.7834",0.0631277173068564,0.951560452204902,"FBtr0075019"
"gene","MSTRG.13254",0.0631887976741734,0.951560452204902,"FBtr0300453"
"gene","MSTRG.8006",0.064121017129781,0.951560452204902,"FBtr0333481"
"gene","MSTRG.7953",0.0648568791740649,0.951560452204902,"FBtr0346077"
"gene","MSTRG.4006",0.0648917920859291,0.951560452204902,"FBtr0087592"
"gene","MSTRG.5240",0.065387888785168,0.951560452204902,"FBtr0071910"
"gene","MSTRG.4967",0.0656332535566564,0.951560452204902,"FBtr0071530"
"gene","MSTRG.6455",0.0659405568026133,0.951560452204902,"FBtr0076929"
"gene","MSTRG.9424",0.0663522209827263,0.951560452204902,"FBtr0100462"
"gene","MSTRG.6146",0.0669936867303149,0.951560452204902,"FBtr0073209"
"gene","MSTRG.8563",0.0673617857598723,0.951560452204902,"FBtr0078861"
"gene","MSTRG.681",0.0683734516571275,0.951560452204902,"FBtr0079044"
"gene","MSTRG.2762",0.0688750728950515,0.951560452204902,"MSTRG.2762.4"
"gene","MSTRG.7268",0.069298522865108,0.951560452204902,"FBtr0075784"
"gene","MSTRG.6826",0.0693153427694377,0.951560452204902,"FBtr0076405"
"gene","MSTRG.2246",0.0705333459154496,0.951560452204902,"FBtr0081155"
"gene","MSTRG.441",0.0707029129613177,0.951560452204902,"FBtr0077682"
"gene","MSTRG.12119",0.0713230292915112,0.951560452204902,"FBtr0070364"
"gene","MSTRG.5266",0.071922880297002,0.951560452204902,"FBtr0302896"
"gene","MSTRG.11633",0.0719992840751935,0.951560452204902,"FBtr0085650"
"gene","MSTRG.9342",0.0730527791536069,0.951560452204902,"FBtr0082294"
