"feature","id","pval","qval","tname"
"gene","MSTRG.7534",0.000631937178007025,0.0185609020249627,"FBtr0075422"
"gene","MSTRG.12791",0.000634042697702841,0.0185609020249627,"FBtr0071201"
"gene","MSTRG.1402",0.000640683441843537,0.0185609020249627,"FBtr0080051"
"gene","MSTRG.767",0.000641532760953245,0.0185609020249627,"FBtr0079164"
"gene","MSTRG.277",0.000641639804181082,0.0185609020249627,"FBtr0077931"
"gene","MSTRG.12354",0.000646105261461027,0.0185609020249627,"FBtr0070664"
"gene","MSTRG.659",0.000646849797392823,0.0185609020249627,"FBtr0077394"
"gene","MSTRG.1593",0.000647782125983376,0.0185609020249627,"FBtr0080289"
"gene","MSTRG.13648",0.000650391891231838,0.0185609020249627,"FBtr0074334"
"gene","MSTRG.3239",0.000651680050444026,0.0185609020249627,"FBtr0339356"
"gene","MSTRG.11383",0.000656007761552058,0.0185659074166277,"MSTRG.11383.1"
"gene","MSTRG.5645",0.000656648848864849,0.0185659074166277,"FBtr0072493"
"gene","MSTRG.1586",0.000665271704569426,0.0187413087101794,"FBtr0342591"
"gene","MSTRG.979",0.00067474565037684,0.0189393280922804,"FBtr0079441"
"gene","MSTRG.10290",0.000679769325927726,0.018981161476494,"FBtr0083710"
"gene","MSTRG.6599",0.000681309404809927,0.018981161476494,"FBtr0076729"
"gene","MSTRG.744",0.000684460078965499,0.018981161476494,"FBtr0079125"
"gene","MSTRG.5892",0.000686036557818293,0.018981161476494,"FBtr0072864"
"gene","MSTRG.7607",0.0006919865231092,0.0190519848030942,"MSTRG.7607.4"
"gene","MSTRG.3800",0.000696237342015515,0.0190519848030942,"FBtr0087952"
"gene","MSTRG.12788",0.000698140791396185,0.0190519848030942,"MSTRG.12788.3"
"gene","MSTRG.12071",0.000698433417333,0.0190519848030942,"FBtr0070234"
"gene","MSTRG.10307",0.000704319871914327,0.0191451440270888,"FBtr0335019"
"gene","MSTRG.7774",0.000708431234184737,0.0191895691301719,"FBtr0345383"
"gene","MSTRG.5939",0.000713825989484329,0.0192217805922919,"FBtr0072901"
"gene","MSTRG.12796",0.00072384098799716,0.0192217805922919,"FBtr0071236"
"gene","MSTRG.6700",0.000724496917366091,0.0192217805922919,"FBtr0076585"
"gene","MSTRG.1508",0.000725537468411197,0.0192217805922919,"FBtr0080156"
"gene","MSTRG.4627",0.000726437959897241,0.0192217805922919,"FBtr0086735"
"gene","MSTRG.5096",0.000726457048509266,0.0192217805922919,"FBtr0071745"
"gene","MSTRG.4115",0.000726988732869693,0.0192217805922919,"FBtr0087439"
"gene","MSTRG.4279",0.000731616492292697,0.0192783434210596,"FBtr0087255"
"gene","MSTRG.8982",0.000735155194373172,0.0193059230196914,"FBtr0081832"
"gene","MSTRG.8105",0.000743670431923249,0.0194635636355048,"FBtr0112456"
"gene","MSTRG.3808",0.000759973792544777,0.0197340208289131,"FBtr0087934"
"gene","MSTRG.2922",0.000762169073216024,0.0197340208289131,"FBtr0336665"
"gene","MSTRG.13826",0.00076477886200399,0.0197340208289131,"FBtr0074596"
"gene","MSTRG.6276",0.000766118097055624,0.0197340208289131,"FBtr0077179"
"gene","MSTRG.268",0.000768102958205952,0.0197340208289131,"FBtr0077942"
"gene","MSTRG.8661",0.000769288019921488,0.0197340208289131,"FBtr0078689"
"gene","MSTRG.6333",0.000775608688509677,0.0198226074253025,"FBtr0077119"
"gene","MSTRG.12113",0.000777858868890147,0.0198226074253025,"FBtr0070368"
"gene","MSTRG.13859",0.000782231594309346,0.0198686824954574,"FBtr0074644"
"gene","MSTRG.9330",0.000787674600951194,0.0199415527240814,"FBtr0082279"
"gene","MSTRG.12047",0.000791516584428553,0.0199735471647166,"FBtr0070203"
"gene","MSTRG.9432",0.000798122398752765,0.0200748513738236,"FBtr0082416"
"gene","MSTRG.3969",0.000803037362204551,0.0201331082362416,"MSTRG.3969.4"
"gene","MSTRG.7411",0.000809897011980976,0.0202023374469109,"FBtr0075596"
"gene","MSTRG.9875",0.000811014192072967,0.0202023374469109,"FBtr0083078"
"gene","MSTRG.878",0.000818443949036629,0.0202757466828662,"FBtr0079291"
"gene","MSTRG.233",0.00081919565144406,0.0202757466828662,"FBtr0077993"
"gene","MSTRG.10202",0.000823408802164138,0.0203151209884254,"FBtr0083562"
"gene","MSTRG.2923",0.00082764054462714,0.0203268342193622,"FBtr0086110"
"gene","MSTRG.2281",0.000830633809189796,0.0203268342193622,"FBtr0081240"
"gene","MSTRG.9144",0.00083175557506443,0.0203268342193622,"FBtr0082124"
"gene","MSTRG.253",0.000834378892701326,0.0203268342193622,"FBtr0299796"
"gene","MSTRG.2842",0.000842432876385968,0.0204587068757432,"FBtr0086043"
"gene","MSTRG.12624",0.000848061290683266,0.0205310338091352,"FBtr0070974"
"gene","MSTRG.13616",0.000860518436234359,0.0206720010425991,"FBtr0300651"
"gene","MSTRG.9726",0.000863814324604917,0.0206720010425991,"MSTRG.9726.2"
"gene","MSTRG.12040",0.000867847189998661,0.0206720010425991,"FBtr0070170"
"gene","MSTRG.8976",0.000868259209229838,0.0206720010425991,"FBtr0081827"
"gene","MSTRG.11824",0.000868713998241177,0.0206720010425991,"FBtr0089141"
"gene","MSTRG.9680",0.000869894454613052,0.0206720010425991,"FBtr0082785"
"gene","MSTRG.12355",0.000873772655710869,0.0206979402978306,"FBtr0070663"
"gene","MSTRG.12219",0.00087714873602418,0.0206979402978306,"FBtr0070438"
"gene","MSTRG.681",0.000883137182301486,0.0206979402978306,"FBtr0079044"
"gene","MSTRG.6489",0.000885222275196496,0.0206979402978306,"FBtr0076880"
"gene","MSTRG.6583",0.000887377309435333,0.0206979402978306,"FBtr0076734"
"gene","MSTRG.13254",0.000888956359953785,0.0206979402978306,"FBtr0300453"
"gene","MSTRG.12998",0.000891814513480638,0.0206979402978306,"MSTRG.12998.5"
"gene","MSTRG.5083",0.000895031203901331,0.0206979402978306,"FBtr0071679"
"gene","MSTRG.5231",0.00089503162511595,0.0206979402978306,"MSTRG.5231.1"
