"","Var1","Freq"
"8567","MSTRG.1815",1
"8568","MSTRG.1816",2
"8569","MSTRG.1817",1
"8570","MSTRG.1818",2
"8571","MSTRG.1819",1
"8572","MSTRG.182",2
"8573","MSTRG.1820",1
"8574","MSTRG.1821",9
"8575","MSTRG.1822",4
"8576","MSTRG.1823",1
"8577","MSTRG.1824",2
"8578","MSTRG.1825",2
"8579","MSTRG.1826",1
"8580","MSTRG.1827",1
"8581","MSTRG.1828",1
"8582","MSTRG.1829",4
"8583","MSTRG.183",2
"8584","MSTRG.1830",1
"8585","MSTRG.1831",1
"8586","MSTRG.1832",2
"8587","MSTRG.1833",3
"8588","MSTRG.1834",2
"8589","MSTRG.1835",4
"8590","MSTRG.1836",1
"8591","MSTRG.1837",3
"8592","MSTRG.1838",1
"8593","MSTRG.1839",2
"8594","MSTRG.184",1
"8595","MSTRG.1840",1
"8596","MSTRG.1841",1
"8597","MSTRG.1842",1
"8598","MSTRG.1843",3
"8599","MSTRG.1844",5
"8600","MSTRG.1845",1
"8601","MSTRG.1846",4
"8602","MSTRG.1847",1
"8603","MSTRG.1848",2
"8604","MSTRG.1849",1
"8605","MSTRG.185",1
"8606","MSTRG.1850",1
"8607","MSTRG.1851",11
"8608","MSTRG.1852",6
"8609","MSTRG.1853",1
"8610","MSTRG.1854",3
"8611","MSTRG.1855",2
"8612","MSTRG.1856",1
"8613","MSTRG.1857",4
"8614","MSTRG.1858",2
"8615","MSTRG.1859",1
"8616","MSTRG.186",2
"8617","MSTRG.1860",1
"8618","MSTRG.1861",2
"8619","MSTRG.1862",1
"8620","MSTRG.1863",1
"8621","MSTRG.1864",2
"8622","MSTRG.1865",6
"8623","MSTRG.1866",1
"8624","MSTRG.1867",1
"8625","MSTRG.1868",2
"8626","MSTRG.1869",4
"8627","MSTRG.187",1
"8628","MSTRG.1870",1
"8629","MSTRG.1871",3
"8630","MSTRG.1872",1
"8631","MSTRG.1873",2
"8632","MSTRG.1874",7
"8633","MSTRG.1875",1
"8634","MSTRG.1876",2
"8635","MSTRG.1877",1
"8636","MSTRG.1878",6
"8637","MSTRG.1879",2
"8638","MSTRG.188",2
"8639","MSTRG.1880",1
"8640","MSTRG.1881",3
"8641","MSTRG.1882",2
"8642","MSTRG.1883",1
"8643","MSTRG.1884",28
"8644","MSTRG.1885",1
"8645","MSTRG.1886",4
"8646","MSTRG.1887",1
"8647","MSTRG.1888",1
"8648","MSTRG.1889",1
"8649","MSTRG.189",3
"8650","MSTRG.1890",9
"8651","MSTRG.1891",3
"8652","MSTRG.1892",1
"8653","MSTRG.1893",10
"8654","MSTRG.1894",2
"8655","MSTRG.1895",1
"8656","MSTRG.1896",1
"8657","MSTRG.1897",2
"8658","MSTRG.1898",1
"8659","MSTRG.1899",1
"8660","MSTRG.19",1
"8661","MSTRG.190",2
"8662","MSTRG.1900",3
"8663","MSTRG.1901",1
"8664","MSTRG.1902",3
"8665","MSTRG.1903",2
"8666","MSTRG.1904",2
"8667","MSTRG.1905",5
"8668","MSTRG.1906",1
"8669","MSTRG.1907",2
"8670","MSTRG.1908",5
"8671","MSTRG.1909",5
"8672","MSTRG.191",2
"8673","MSTRG.1910",1
"8674","MSTRG.1911",8
"8675","MSTRG.1912",5
"8676","MSTRG.1913",3
"8677","MSTRG.1914",3
"8678","MSTRG.1915",3
"8679","MSTRG.1916",2
"8680","MSTRG.1917",2
"8681","MSTRG.1918",8
"8682","MSTRG.1919",4
"8683","MSTRG.192",1
"8684","MSTRG.1920",2
"8685","MSTRG.1921",1
"8686","MSTRG.1922",1
"8687","MSTRG.1923",1
"8688","MSTRG.1924",2
"8689","MSTRG.1925",4
"8690","MSTRG.1926",1
"8691","MSTRG.1927",2
"8692","MSTRG.1928",1
"8693","MSTRG.1929",2
"8694","MSTRG.193",4
"8695","MSTRG.1930",1
"8696","MSTRG.1931",1
"8697","MSTRG.1932",3
"8698","MSTRG.1933",8
"8699","MSTRG.1934",1
"8700","MSTRG.1935",1
"8701","MSTRG.1936",1
"8702","MSTRG.1937",1
"8703","MSTRG.1938",1
"8704","MSTRG.1939",1
"8705","MSTRG.194",8
"8706","MSTRG.1940",1
"8707","MSTRG.1941",1
"8708","MSTRG.1942",6
"8709","MSTRG.1943",2
"8710","MSTRG.1944",1
"8711","MSTRG.1945",2
"8712","MSTRG.1946",1
"8713","MSTRG.1947",5
"8714","MSTRG.1948",3
"8715","MSTRG.1949",2
"8716","MSTRG.195",1
"8717","MSTRG.1950",4
"8718","MSTRG.1951",2
"8719","MSTRG.1952",1
"8720","MSTRG.1953",2
"8721","MSTRG.1954",2
"8722","MSTRG.1955",1
"8723","MSTRG.1956",1
"8724","MSTRG.1957",1
"8725","MSTRG.1958",1
"8726","MSTRG.1959",1
"8727","MSTRG.196",1
"8728","MSTRG.1960",3
"8729","MSTRG.1961",1
"8730","MSTRG.1962",3
"8731","MSTRG.1963",1
"8732","MSTRG.1964",1
"8733","MSTRG.1965",2
"8734","MSTRG.1966",3
"8735","MSTRG.1967",2
"8736","MSTRG.1968",1
"8737","MSTRG.1969",3
"8738","MSTRG.197",3
"8739","MSTRG.1970",2
"8740","MSTRG.1971",1
"8741","MSTRG.1972",1
"8742","MSTRG.1973",1
"8743","MSTRG.1974",2
"8744","MSTRG.1975",16
"8745","MSTRG.1976",2
"8746","MSTRG.1977",11
"8747","MSTRG.1978",5
"8748","MSTRG.1979",4
"8749","MSTRG.198",2
"8750","MSTRG.1980",1
"8751","MSTRG.1981",3
"8752","MSTRG.1982",3
"8753","MSTRG.1983",1
"8754","MSTRG.1984",2
"8755","MSTRG.1985",1
"8756","MSTRG.1986",2
"8757","MSTRG.1987",1
"8758","MSTRG.1988",2
"8759","MSTRG.1989",2
"8760","MSTRG.199",2
"8761","MSTRG.1990",2
"8762","MSTRG.1991",2
"8763","MSTRG.1992",2
"8764","MSTRG.1993",3
"8765","MSTRG.1994",1
"8766","MSTRG.1995",5
"8767","MSTRG.1996",3
"8768","MSTRG.1997",1
"8769","MSTRG.1998",3
"8770","MSTRG.1999",1
"8771","MSTRG.2",1
"8772","MSTRG.20",1
"8773","MSTRG.200",2
"8774","MSTRG.2000",1
"8775","MSTRG.2001",7
"8776","MSTRG.2002",1
"8777","MSTRG.2003",2
"8778","MSTRG.2004",2
"8779","MSTRG.2005",2
"8780","MSTRG.2006",1
"8781","MSTRG.2007",1
"8782","MSTRG.2008",3
"8783","MSTRG.2009",4
"8784","MSTRG.201",2
"8785","MSTRG.2010",6
"8786","MSTRG.2011",1
"8787","MSTRG.2012",3
"8788","MSTRG.2013",5
"8789","MSTRG.2014",7
"8790","MSTRG.2015",1
"8791","MSTRG.2016",5
"8792","MSTRG.2017",2
"8793","MSTRG.2018",1
"8794","MSTRG.2019",1
"8795","MSTRG.202",2
"8796","MSTRG.2020",1
"8797","MSTRG.2021",5
"8798","MSTRG.2022",1
"8799","MSTRG.2023",2
"8800","MSTRG.2024",8
"8801","MSTRG.2025",3
"8802","MSTRG.2026",1
"8803","MSTRG.2027",1
"8804","MSTRG.2028",3
"8805","MSTRG.2029",3
"8806","MSTRG.203",2
"8807","MSTRG.2030",3
"8808","MSTRG.2031",3
"8809","MSTRG.2032",2
"8810","MSTRG.2033",4
"8811","MSTRG.2034",2
"8812","MSTRG.2035",1
"8813","MSTRG.2036",6
"8814","MSTRG.2037",3
"8815","MSTRG.2038",1
"8816","MSTRG.2039",1
"8817","MSTRG.204",2
"8818","MSTRG.2040",1
"8819","MSTRG.2041",2
"8820","MSTRG.2042",1
"8821","MSTRG.2043",1
"8822","MSTRG.2044",1
"8823","MSTRG.2045",5
"8824","MSTRG.2046",7
"8825","MSTRG.2047",3
"8826","MSTRG.2048",2
"8827","MSTRG.2049",2
"8828","MSTRG.205",1
"8829","MSTRG.2050",2
"8830","MSTRG.2051",3
"8831","MSTRG.2052",48
"8832","MSTRG.2053",3
"8833","MSTRG.2054",2
"8834","MSTRG.2055",2
"8835","MSTRG.2056",6
"8836","MSTRG.2057",2
"8837","MSTRG.2058",5
"8838","MSTRG.2059",2
"8839","MSTRG.206",1
"8840","MSTRG.2060",1
"8841","MSTRG.2061",1
"8842","MSTRG.2062",5
"8843","MSTRG.2063",1
"8844","MSTRG.2064",1
"8845","MSTRG.2065",8
"8846","MSTRG.2066",1
"8847","MSTRG.2067",4
"8848","MSTRG.2068",6
"8849","MSTRG.2069",2
"8850","MSTRG.207",1
"8851","MSTRG.2070",2
"8852","MSTRG.2071",1
"8853","MSTRG.2072",2
"8854","MSTRG.2073",1
"8855","MSTRG.2074",1
"8856","MSTRG.2075",1
"8857","MSTRG.2076",2
"8858","MSTRG.2077",3
"8859","MSTRG.2078",12
"8860","MSTRG.2079",1
"8861","MSTRG.208",4
"8862","MSTRG.2080",3
"8863","MSTRG.2081",1
"8864","MSTRG.2082",2
"8865","MSTRG.2083",2
"8866","MSTRG.2084",1
"8867","MSTRG.2085",1
"8868","MSTRG.2086",3
"8869","MSTRG.2087",37
"8870","MSTRG.2088",1
"8871","MSTRG.2089",1
"8872","MSTRG.209",2
"8873","MSTRG.2090",1
"8874","MSTRG.2091",1
"8875","MSTRG.2092",6
"8876","MSTRG.2093",1
"8877","MSTRG.2094",11
"8878","MSTRG.2095",1
"8879","MSTRG.2096",1
"8880","MSTRG.2097",2
"8881","MSTRG.2098",1
"8882","MSTRG.2099",1
"8883","MSTRG.21",1
"8884","MSTRG.210",5
"8885","MSTRG.2100",3
"8886","MSTRG.2101",3
"8887","MSTRG.2102",3
"8888","MSTRG.2103",1
"8889","MSTRG.2104",5
"8890","MSTRG.2105",2
"8891","MSTRG.2106",2
"8892","MSTRG.2107",3
"8893","MSTRG.2108",1
"8894","MSTRG.2109",3
"8895","MSTRG.211",1
"8896","MSTRG.2110",1
"8897","MSTRG.2111",1
"8898","MSTRG.2112",2
"8899","MSTRG.2113",1
"8900","MSTRG.2114",1
"8901","MSTRG.2115",4
"8902","MSTRG.2116",1
"8903","MSTRG.2117",2
"8904","MSTRG.2118",5
"8905","MSTRG.2119",12
"8906","MSTRG.212",3
"8907","MSTRG.2120",1
"8908","MSTRG.2121",2
"8909","MSTRG.2122",1
"8910","MSTRG.2123",1
"8911","MSTRG.2124",1
"8912","MSTRG.2125",1
"8913","MSTRG.2126",2
"8914","MSTRG.2127",4
"8915","MSTRG.2128",3
"8916","MSTRG.2129",3
"8917","MSTRG.213",6
"8918","MSTRG.2130",2
"8919","MSTRG.2131",1
"8920","MSTRG.2132",2
"8921","MSTRG.2133",6
"8922","MSTRG.2134",2
"8923","MSTRG.2135",1
"8924","MSTRG.2136",2
"8925","MSTRG.2137",1
"8926","MSTRG.2138",1
"8927","MSTRG.2139",6
"8928","MSTRG.214",1
"8929","MSTRG.2140",4
"8930","MSTRG.2141",4
"8931","MSTRG.2142",3
"8932","MSTRG.2143",1
"8933","MSTRG.2144",2
"8934","MSTRG.2145",1
"8935","MSTRG.2146",2
"8936","MSTRG.2147",1
"8937","MSTRG.2148",2
"8938","MSTRG.2149",1
"8939","MSTRG.215",2
"8940","MSTRG.2150",7
"8941","MSTRG.2151",2
"8942","MSTRG.2152",2
"8943","MSTRG.2153",1
"8944","MSTRG.2154",5
"8945","MSTRG.2155",2
"8946","MSTRG.2156",1
"8947","MSTRG.2157",1
"8948","MSTRG.2158",11
"8949","MSTRG.2159",1
"8950","MSTRG.216",2
"8951","MSTRG.2160",13
"8952","MSTRG.2161",2
"8953","MSTRG.2162",4
"8954","MSTRG.2163",2
"8955","MSTRG.2164",2
"8956","MSTRG.2165",1
"8957","MSTRG.2166",13
"8958","MSTRG.2167",3
"8959","MSTRG.2168",3
"8960","MSTRG.2169",1
"8961","MSTRG.217",1
"8962","MSTRG.2170",3
"8963","MSTRG.2171",1
"8964","MSTRG.2172",1
"8965","MSTRG.2173",3
"8966","MSTRG.2174",1
"8967","MSTRG.2175",1
"8968","MSTRG.2176",1
"8969","MSTRG.2177",5
"8970","MSTRG.2178",3
"8971","MSTRG.2179",2
"8972","MSTRG.218",4
"8973","MSTRG.2180",2
"8974","MSTRG.2181",2
"8975","MSTRG.2182",2
"8976","MSTRG.2183",2
"8977","MSTRG.2184",1
"8978","MSTRG.2185",2
"8979","MSTRG.2186",1
"8980","MSTRG.2187",1
"8981","MSTRG.2188",3
"8982","MSTRG.2189",2
"8983","MSTRG.219",2
"8984","MSTRG.2190",3
"8985","MSTRG.2191",5
"8986","MSTRG.2192",5
"8987","MSTRG.2193",1
"8988","MSTRG.2194",3
"8989","MSTRG.2195",3
"8990","MSTRG.2196",1
"8991","MSTRG.2197",11
"8992","MSTRG.2198",2
"8993","MSTRG.2199",2
"8994","MSTRG.22",1
"8995","MSTRG.220",3
"8996","MSTRG.2200",5
"8997","MSTRG.2201",1
"8998","MSTRG.2202",2
"8999","MSTRG.2203",7
"9000","MSTRG.2204",3
"9001","MSTRG.2205",2
"9002","MSTRG.2206",3
"9003","MSTRG.2207",1
"9004","MSTRG.2208",2
"9005","MSTRG.2209",4
"9006","MSTRG.221",1
"9007","MSTRG.2210",1
"9008","MSTRG.2211",3
"9009","MSTRG.2212",8
"9010","MSTRG.2213",1
"9011","MSTRG.2214",3
"9012","MSTRG.2215",2
"9013","MSTRG.2216",2
"9014","MSTRG.2217",1
"9015","MSTRG.2218",2
"9016","MSTRG.2219",1
"9017","MSTRG.222",5
"9018","MSTRG.2220",2
"9019","MSTRG.2221",2
"9020","MSTRG.2222",5
"9021","MSTRG.2223",4
"9022","MSTRG.2224",1
"9023","MSTRG.2225",4
"9024","MSTRG.2226",1
"9025","MSTRG.2227",1
"9026","MSTRG.2228",2
"9027","MSTRG.2229",1
"9028","MSTRG.223",3
"9029","MSTRG.2230",3
"9030","MSTRG.2231",1
"9031","MSTRG.2232",2
"9032","MSTRG.2233",4
"9033","MSTRG.2234",1
"9034","MSTRG.2235",1
"9035","MSTRG.2236",2
"9036","MSTRG.2237",2
"9037","MSTRG.2238",1
"9038","MSTRG.2239",8
"9039","MSTRG.224",1
"9040","MSTRG.2240",1
"9041","MSTRG.2241",1
"9042","MSTRG.2242",1
"9043","MSTRG.2243",6
"9044","MSTRG.2244",1
"9045","MSTRG.2245",2
"9046","MSTRG.2246",1
"9047","MSTRG.2247",4
"9048","MSTRG.2248",3
"9049","MSTRG.2249",1
"9050","MSTRG.225",2
"9051","MSTRG.2250",1
"9052","MSTRG.2251",2
"9053","MSTRG.2252",2
"9054","MSTRG.2253",3
"9055","MSTRG.2254",5
"9056","MSTRG.2255",1
"9057","MSTRG.2256",1
"9058","MSTRG.2257",3
"9059","MSTRG.2258",2
"9060","MSTRG.2259",3
"9061","MSTRG.226",1
"9062","MSTRG.2260",1
"9063","MSTRG.2261",2
"9064","MSTRG.2262",3
"9065","MSTRG.2263",1
"9066","MSTRG.2264",5
"9067","MSTRG.2265",6
"9068","MSTRG.2266",5
"9069","MSTRG.2267",2
"9070","MSTRG.2268",29
"9071","MSTRG.2269",2
"9072","MSTRG.227",1
"9073","MSTRG.2270",2
"9074","MSTRG.2271",2
"9075","MSTRG.2272",8
"9076","MSTRG.2273",4
"9077","MSTRG.2274",1
"9078","MSTRG.2275",2
"9079","MSTRG.2276",28
"9080","MSTRG.2277",3
"9081","MSTRG.2278",2
"9082","MSTRG.2279",1
"9083","MSTRG.228",3
"9084","MSTRG.2280",4
"9085","MSTRG.2281",1
"9086","MSTRG.2282",2
"9087","MSTRG.2283",1
"9088","MSTRG.2284",1
"9089","MSTRG.2285",2
"9090","MSTRG.2286",3
"9091","MSTRG.2287",3
"9092","MSTRG.2288",5
"9093","MSTRG.2289",1
"9094","MSTRG.229",4
"9095","MSTRG.2290",5
"9096","MSTRG.2291",6
"9097","MSTRG.2292",2
"9098","MSTRG.2293",6
"9099","MSTRG.2294",1
"9100","MSTRG.2295",1
"9101","MSTRG.2296",1
"9102","MSTRG.2297",1
"9103","MSTRG.2298",1
"9104","MSTRG.2299",2
"9105","MSTRG.23",1
"9106","MSTRG.230",1
"9107","MSTRG.2300",1
"9108","MSTRG.2301",4
"9109","MSTRG.2302",2
"9110","MSTRG.2303",2
"9111","MSTRG.2304",6
"9112","MSTRG.2305",3
"9113","MSTRG.2306",3
"9114","MSTRG.2307",3
"9115","MSTRG.2308",1
"9116","MSTRG.2309",1
"9117","MSTRG.231",2
"9118","MSTRG.2310",5
"9119","MSTRG.2311",1
"9120","MSTRG.2312",2
"9121","MSTRG.2313",2
"9122","MSTRG.2314",20
"9123","MSTRG.2315",2
"9124","MSTRG.2316",1
"9125","MSTRG.2317",2
"9126","MSTRG.2318",6
"9127","MSTRG.2319",3
"9128","MSTRG.232",3
"9129","MSTRG.2320",2
"9130","MSTRG.2321",3
"9131","MSTRG.2322",5
"9132","MSTRG.2323",2
"9133","MSTRG.2324",6
"9134","MSTRG.2325",2
"9135","MSTRG.2326",3
"9136","MSTRG.2327",15
"9137","MSTRG.2328",1
"9138","MSTRG.2329",1
"9139","MSTRG.233",2
"9140","MSTRG.2330",1
"9141","MSTRG.2331",1
"9142","MSTRG.2332",2
"9143","MSTRG.2333",1
"9144","MSTRG.2334",1
"9145","MSTRG.2335",1
"9146","MSTRG.2336",2
"9147","MSTRG.2337",1
"9148","MSTRG.2338",1
"9149","MSTRG.2339",1
"9150","MSTRG.234",1
"9151","MSTRG.2340",3
"9152","MSTRG.2341",1
"9153","MSTRG.2342",4
"9154","MSTRG.2343",2
"9155","MSTRG.2344",1
"9156","MSTRG.2345",1
"9157","MSTRG.2346",1
"9158","MSTRG.2347",2
"9159","MSTRG.2348",1
"9160","MSTRG.2349",4
"9161","MSTRG.235",5
"9162","MSTRG.2350",1
"9163","MSTRG.2351",6
"9164","MSTRG.2352",1
"9165","MSTRG.2353",2
"9166","MSTRG.2354",1
"9167","MSTRG.2355",1
"9168","MSTRG.2356",3
"9169","MSTRG.2357",4
"9170","MSTRG.2358",1
"9171","MSTRG.2359",2
"9172","MSTRG.236",3
"9173","MSTRG.2360",1
"9174","MSTRG.2361",2
"9175","MSTRG.2362",1
"9176","MSTRG.2363",2
"9177","MSTRG.2364",4
"9178","MSTRG.2365",3
"9179","MSTRG.2366",2
"9180","MSTRG.2367",1
"9181","MSTRG.2368",2
"9182","MSTRG.2369",2
"9183","MSTRG.237",3
"9184","MSTRG.2370",1
"9185","MSTRG.2371",4
"9186","MSTRG.2372",1
"9187","MSTRG.2373",1
"9188","MSTRG.2374",1
"9189","MSTRG.2375",2
"9190","MSTRG.2376",1
"9191","MSTRG.2377",1
"9192","MSTRG.2378",1
"9193","MSTRG.2379",22
"9194","MSTRG.238",3
"9195","MSTRG.2380",1
"9196","MSTRG.2381",1
"9197","MSTRG.2382",1
"9198","MSTRG.2383",1
"9199","MSTRG.2384",9
"9200","MSTRG.2385",1
"9201","MSTRG.2386",2
"9202","MSTRG.2387",4
"9203","MSTRG.2388",2
"9204","MSTRG.2389",3
"9205","MSTRG.239",2
"9206","MSTRG.2390",1
"9207","MSTRG.2391",1
"9208","MSTRG.2392",1
"9209","MSTRG.2393",1
"9210","MSTRG.2394",1
"9211","MSTRG.2395",1
"9212","MSTRG.2396",1
"9213","MSTRG.2397",1
"9214","MSTRG.2398",1
"9215","MSTRG.2399",1
"9216","MSTRG.24",1
"9217","MSTRG.240",1
"9218","MSTRG.2400",1
"9219","MSTRG.2401",1
"9220","MSTRG.2402",1
"9221","MSTRG.2403",1
"9222","MSTRG.2404",1
"9223","MSTRG.2405",1
"9224","MSTRG.2406",1
"9225","MSTRG.2407",3
"9226","MSTRG.2408",2
"9227","MSTRG.2409",2
"9228","MSTRG.241",3
"9229","MSTRG.2410",2
"9230","MSTRG.2411",2
"9231","MSTRG.2412",2
"9232","MSTRG.2413",2
"9233","MSTRG.2414",1
"9234","MSTRG.2415",2
"9235","MSTRG.2416",1
"9236","MSTRG.2417",6
"9237","MSTRG.2418",1
"9238","MSTRG.2419",2
"9239","MSTRG.242",2
"9240","MSTRG.2420",1
"9241","MSTRG.2421",8
"9242","MSTRG.2422",1
"9243","MSTRG.2423",7
"9244","MSTRG.2424",1
"9245","MSTRG.2425",1
"9246","MSTRG.2426",2
"9247","MSTRG.2427",2
"9248","MSTRG.2428",3
"9249","MSTRG.2429",1
"9250","MSTRG.243",1
"9251","MSTRG.2430",2
"9252","MSTRG.2431",2
"9253","MSTRG.2432",2
"9254","MSTRG.2433",4
"9255","MSTRG.2434",1
"9256","MSTRG.2435",1
"9257","MSTRG.2436",4
"9258","MSTRG.2437",3
"9259","MSTRG.2438",8
"9260","MSTRG.2439",2
"9261","MSTRG.244",1
"9262","MSTRG.2440",1
"9263","MSTRG.2441",2
"9264","MSTRG.2442",5
"9265","MSTRG.2443",4
"9266","MSTRG.2444",1
"9267","MSTRG.2445",13
"9268","MSTRG.2446",1
"9269","MSTRG.2447",1
"9270","MSTRG.2448",6
"9271","MSTRG.2449",1
"9272","MSTRG.245",1
"9273","MSTRG.2450",1
"9274","MSTRG.2451",12
"9275","MSTRG.2452",1
"9276","MSTRG.2453",4
"9277","MSTRG.2454",4
"9278","MSTRG.2455",2
"9279","MSTRG.2456",2
"9280","MSTRG.2457",1
"9281","MSTRG.2458",2
"9282","MSTRG.2459",1
"9283","MSTRG.246",4
"9284","MSTRG.2460",1
"9285","MSTRG.2461",2
"9286","MSTRG.2462",2
"9287","MSTRG.2463",1
"9288","MSTRG.2464",2
"9289","MSTRG.2465",1
"9290","MSTRG.2466",4
"9291","MSTRG.2467",22
"9292","MSTRG.2468",3
"9293","MSTRG.2469",2
"9294","MSTRG.247",1
"9295","MSTRG.2470",1
"9296","MSTRG.2471",3
"9297","MSTRG.2472",1
"9298","MSTRG.2473",10
"9299","MSTRG.2474",3
"9300","MSTRG.2475",10
"9301","MSTRG.2476",1
"9302","MSTRG.2477",1
"9303","MSTRG.2478",1
"9304","MSTRG.2479",1
"9305","MSTRG.248",5
"9306","MSTRG.2480",2
"9307","MSTRG.2481",1
"9308","MSTRG.2482",1
"9309","MSTRG.2483",4
"9310","MSTRG.2484",5
"9311","MSTRG.2485",2
"9312","MSTRG.2486",1
"9313","MSTRG.2487",1
"9314","MSTRG.2488",1
"9315","MSTRG.2489",33
"9316","MSTRG.249",3
"9317","MSTRG.2490",2
"9318","MSTRG.2491",9
"9319","MSTRG.2492",2
"9320","MSTRG.2493",2
"9321","MSTRG.2494",3
"9322","MSTRG.2495",3
"9323","MSTRG.2496",1
"9324","MSTRG.2497",1
"9325","MSTRG.2498",1
"9326","MSTRG.2499",3
"9327","MSTRG.25",1
"9328","MSTRG.250",1
"9329","MSTRG.2500",4
"9330","MSTRG.2501",2
"9331","MSTRG.2502",3
"9332","MSTRG.2503",1
"9333","MSTRG.2504",1
"9334","MSTRG.2505",1
"9335","MSTRG.2506",3
"9336","MSTRG.2507",3
"9337","MSTRG.2508",3
"9338","MSTRG.2509",1
"9339","MSTRG.251",2
"9340","MSTRG.2510",1
"9341","MSTRG.2511",2
"9342","MSTRG.2512",2
"9343","MSTRG.2513",1
"9344","MSTRG.2514",9
"9345","MSTRG.2515",2
"9346","MSTRG.2516",9
"9347","MSTRG.2517",3
"9348","MSTRG.2518",1
"9349","MSTRG.2519",13
"9350","MSTRG.252",5
"9351","MSTRG.2520",5
"9352","MSTRG.2521",2
"9353","MSTRG.2522",1
"9354","MSTRG.2523",4
"9355","MSTRG.2524",2
"9356","MSTRG.2525",2
"9357","MSTRG.2526",2
"9358","MSTRG.2527",2
"9359","MSTRG.2528",6
"9360","MSTRG.2529",1
"9361","MSTRG.253",1
"9362","MSTRG.2530",1
"9363","MSTRG.2531",1
"9364","MSTRG.2532",1
"9365","MSTRG.2533",1
"9366","MSTRG.2534",1
"9367","MSTRG.2535",1
"9368","MSTRG.2536",2
"9369","MSTRG.2537",1
"9370","MSTRG.2538",1
"9371","MSTRG.2539",1
"9372","MSTRG.254",2
"9373","MSTRG.2540",1
"9374","MSTRG.2541",1
"9375","MSTRG.2542",2
"9376","MSTRG.2543",1
"9377","MSTRG.2544",1
"9378","MSTRG.2545",1
"9379","MSTRG.2546",2
"9380","MSTRG.2547",1
"9381","MSTRG.2548",1
"9382","MSTRG.2549",2
"9383","MSTRG.255",1
"9384","MSTRG.2550",1
"9385","MSTRG.2551",1
"9386","MSTRG.2552",2
"9387","MSTRG.2553",1
"9388","MSTRG.2554",1
"9389","MSTRG.2555",2
"9390","MSTRG.2556",1
"9391","MSTRG.2557",1
"9392","MSTRG.2558",2
"9393","MSTRG.2559",1
"9394","MSTRG.256",4
"9395","MSTRG.2560",1
"9396","MSTRG.2561",1
"9397","MSTRG.2562",1
"9398","MSTRG.2563",1
"9399","MSTRG.2564",1
"9400","MSTRG.2565",3
"9401","MSTRG.2566",2
"9402","MSTRG.2567",1
"9403","MSTRG.2568",10
"9404","MSTRG.2569",2
"9405","MSTRG.257",1
"9406","MSTRG.2570",4
"9407","MSTRG.2571",2
"9408","MSTRG.2572",5
"9409","MSTRG.2573",3
"9410","MSTRG.2574",1
"9411","MSTRG.2575",8
"9412","MSTRG.2576",4
"9413","MSTRG.2577",13
"9414","MSTRG.2578",2
"9415","MSTRG.2579",1
"9416","MSTRG.258",2
"9417","MSTRG.2580",1
"9418","MSTRG.2581",5
"9419","MSTRG.2582",9
"9420","MSTRG.2583",6
"9421","MSTRG.2584",2
"9422","MSTRG.2585",1
"9423","MSTRG.2586",1
"9424","MSTRG.2587",1
"9425","MSTRG.2588",4
"9426","MSTRG.2589",2
"9427","MSTRG.259",7
"9428","MSTRG.2590",4
"9429","MSTRG.2591",1
"9430","MSTRG.2592",1
"9431","MSTRG.2593",4
"9432","MSTRG.2594",3
"9433","MSTRG.2595",4
"9434","MSTRG.2596",7
"9435","MSTRG.2597",33
"9436","MSTRG.2598",1
"9437","MSTRG.2599",2
"9438","MSTRG.26",1
"9439","MSTRG.260",12
"9440","MSTRG.2600",5
"9441","MSTRG.2601",1
"9442","MSTRG.2602",3
"9443","MSTRG.2603",1
"9444","MSTRG.2604",3
"9445","MSTRG.2605",5
"9446","MSTRG.2606",1
"9447","MSTRG.2607",1
"9448","MSTRG.2608",1
"9449","MSTRG.2609",4
"9450","MSTRG.261",1
"9451","MSTRG.2610",1
"9452","MSTRG.2611",9
"9453","MSTRG.2612",6
"9454","MSTRG.2613",3
"9455","MSTRG.2614",1
"9456","MSTRG.2615",3
"9457","MSTRG.2616",2
"9458","MSTRG.2617",2
"9459","MSTRG.2618",1
"9460","MSTRG.2619",1
"9461","MSTRG.262",2
"9462","MSTRG.2620",1
"9463","MSTRG.2621",1
"9464","MSTRG.2622",1
"9465","MSTRG.2623",2
"9466","MSTRG.2624",1
"9467","MSTRG.2625",8
"9468","MSTRG.2626",13
"9469","MSTRG.2627",3
"9470","MSTRG.2628",1
"9471","MSTRG.2629",1
"9472","MSTRG.263",5
"9473","MSTRG.2630",4
"9474","MSTRG.2631",2
"9475","MSTRG.2632",3
"9476","MSTRG.2633",3
"9477","MSTRG.2634",4
"9478","MSTRG.2635",1
"9479","MSTRG.2636",1
"9480","MSTRG.2637",1
"9481","MSTRG.2638",4
"9482","MSTRG.2639",10
"9483","MSTRG.264",2
"9484","MSTRG.2640",3
"9485","MSTRG.2641",4
"9486","MSTRG.2642",3
"9487","MSTRG.2643",1
"9488","MSTRG.2644",1
"9489","MSTRG.2645",2
"9490","MSTRG.2646",1
"9491","MSTRG.2647",1
"9492","MSTRG.2648",1
"9493","MSTRG.2649",1
"9494","MSTRG.265",2
"9495","MSTRG.2650",3
"9496","MSTRG.2651",1
"9497","MSTRG.2652",2
"9498","MSTRG.2653",1
"9499","MSTRG.2654",1
"9500","MSTRG.2655",1
"9501","MSTRG.2656",1
"9502","MSTRG.2657",15
"9503","MSTRG.2658",1
"9504","MSTRG.2659",1
